episodes,steps,total reward
10,10000,1.0
21,20000,2.0
33,30000,3.0
43,40000,1.0
55,50000,3.0
66,60000,3.0
78,70000,5.0
94,80000,7.0
108,90000,9.0
128,100000,14.0
143,110000,8.0
159,120000,10.0
179,130000,15.0
195,140000,8.0
221,150000,21.0
259,160000,35.0
281,170000,16.0
321,180000,36.0
379,190000,56.0
452,200000,71.0
540,210000,86.0
668,220000,127.0
814,230000,145.0
998,240000,184.0
1208,250000,210.0
1429,260000,221.0
1615,270000,185.0
1837,280000,222.0
1993,290000,153.0
2207,300000,214.0
2437,310000,230.0
2654,320000,217.0
2876,330000,222.0
3106,340000,230.0
3306,350000,199.0
3516,360000,210.0
3739,370000,223.0
3949,380000,210.0
4184,390000,235.0
4386,400000,201.0
4603,410000,217.0
4828,420000,225.0
5032,430000,204.0
5248,440000,215.0
5475,450000,227.0
5696,460000,221.0
5926,470000,230.0
6155,480000,229.0
6381,490000,226.0
6610,500000,229.0
6842,510000,232.0
7069,520000,227.0
7281,530000,212.0
7511,540000,230.0
7740,550000,229.0
7975,560000,235.0
8206,570000,231.0
8373,580000,165.0
8587,590000,214.0
8821,600000,234.0
9055,610000,234.0
9287,620000,232.0
9516,630000,229.0
9744,640000,228.0
9969,650000,225.0
10201,660000,232.0
10433,670000,232.0
10650,680000,217.0
10880,690000,230.0
11111,700000,231.0
11339,710000,228.0
11575,720000,236.0
11807,730000,232.0
12037,740000,230.0
12267,750000,230.0
12498,760000,231.0
12732,770000,234.0
12959,780000,227.0
13189,790000,230.0
13417,800000,228.0
13648,810000,231.0
13878,820000,230.0
14106,830000,228.0
14336,840000,230.0
14569,850000,233.0
14778,860000,209.0
15009,870000,231.0
15239,880000,230.0
15469,890000,230.0
15700,900000,231.0
15933,910000,233.0
16146,920000,213.0
16379,930000,233.0
16609,940000,230.0
16835,950000,226.0
17068,960000,233.0
17298,970000,230.0
17526,980000,228.0
17737,990000,210.0
17968,1000000,231.0
18192,1010000,224.0
18425,1020000,233.0
18658,1030000,233.0
18888,1040000,230.0
19119,1050000,231.0
19352,1060000,233.0
19585,1070000,233.0
19817,1080000,232.0
20049,1090000,232.0
20279,1100000,230.0
20509,1110000,230.0
20741,1120000,232.0
20969,1130000,228.0
21202,1140000,233.0
21417,1150000,216.0
21653,1160000,235.0
21886,1170000,233.0
22116,1180000,230.0
22348,1190000,232.0
22579,1200000,231.0
22809,1210000,230.0
23043,1220000,234.0
23269,1230000,227.0
23499,1240000,229.0
23728,1250000,229.0
23962,1260000,234.0
24190,1270000,228.0
24422,1280000,232.0
24656,1290000,234.0
24886,1300000,230.0
25118,1310000,232.0
25349,1320000,231.0
25578,1330000,229.0
25808,1340000,230.0
26038,1350000,230.0
26270,1360000,232.0
26505,1370000,235.0
26735,1380000,230.0
26954,1390000,219.0
27182,1400000,228.0
27413,1410000,231.0
27622,1420000,208.0
27856,1430000,234.0
28086,1440000,230.0
28318,1450000,232.0
28549,1460000,231.0
28779,1470000,230.0
29012,1480000,233.0
29246,1490000,234.0
29475,1500000,229.0
29708,1510000,233.0
29938,1520000,230.0
30169,1530000,231.0
30403,1540000,234.0
30631,1550000,228.0
30862,1560000,231.0
31096,1570000,234.0
31327,1580000,231.0
31556,1590000,229.0
31787,1600000,231.0
32017,1610000,230.0
32247,1620000,230.0
32478,1630000,231.0
32709,1640000,231.0
32939,1650000,230.0
33171,1660000,232.0
33404,1670000,233.0
33635,1680000,231.0
33866,1690000,231.0
34098,1700000,232.0
34329,1710000,231.0
34562,1720000,233.0
34793,1730000,231.0
35026,1740000,233.0
35257,1750000,231.0
35486,1760000,229.0
35718,1770000,232.0
35948,1780000,230.0
36180,1790000,233.0
36412,1800000,231.0
36642,1810000,230.0
36871,1820000,229.0
37104,1830000,233.0
37336,1840000,232.0
37568,1850000,232.0
37799,1860000,231.0
38028,1870000,230.0
38259,1880000,230.0
38488,1890000,229.0
38718,1900000,231.0
38947,1910000,228.0
39177,1920000,230.0
39409,1930000,232.0
39642,1940000,233.0
39858,1950000,216.0
40087,1960000,229.0
40318,1970000,231.0
40549,1980000,231.0
40782,1990000,233.0
41015,2000000,233.0
