episodes,mean 100 episode reward,steps
100,-596.7,98999
200,-597.3,198999
300,-598.7,298999
400,-599.5,398999
500,-599.4,498999
600,-599.6,598999
700,-599.7,698999
800,-599.8,798999
900,-599.6,898999
1000,-599.6,998999
1100,-599.8,1098999
1200,-599.9,1198999
1300,-599.9,1298999
1400,-599.9,1398999
1500,-599.7,1498999
1600,-600.0,1598999
1700,-599.7,1698999
1800,-589.3,1798999
1900,-599.6,1898999
2000,-599.7,1998999
2100,-599.6,2098999
2200,-599.6,2198999
2300,-589.0,2298999
2400,-589.4,2398999
2500,-599.7,2498999
2600,-599.6,2598999
2700,-599.3,2698999
2800,-599.6,2798999
2900,-599.2,2898999
3000,-599.6,2998999
