episodes,mean 100 episode reward,steps
100,-590.9,98999
200,-595.3,198999
300,-596.8,298999
400,-597.0,398999
500,-585.7,498999
600,-595.9,598999
700,-596.6,698999
800,-598.0,798999
900,-591.2,898999
1000,-582.2,998999
1100,-583.7,1098999
1200,-586.4,1198999
1300,-587.8,1298999
1400,-587.0,1398999
1500,-593.6,1498999
1600,-589.9,1598999
1700,-594.6,1698999
1800,-593.1,1798999
1900,-594.7,1898999
2000,-589.5,1998999
2100,-595.9,2098999
2200,-594.6,2198999
2300,-595.5,2298999
2400,-597.4,2398999
2500,-599.7,2498999
2600,-599.0,2598999
2700,-597.9,2698999
2800,-597.2,2798999
2900,-597.5,2898999
3000,-598.6,2998999
