# {"t_start": 1614836016.590603, "env_id": "Office-single-v0"} 
r,l,t
0.0,18,0.004777
0.0,13,0.007244
0.0,55,0.016691
0.0,24,0.020787
0.0,4,0.021508
0.0,42,0.028694
0.0,47,0.036684
0.0,57,0.04636
0.0,20,0.04982
0.0,47,0.057934
0.0,7,0.059175
0.0,79,0.07263
0.0,6,0.073747
0.0,29,0.078789
0.0,38,0.085393
0.0,150,0.111071
0.0,26,0.115561
0.0,23,0.119543
0.0,24,0.123683
0.0,26,0.128098
0.0,105,0.146086
0.0,129,0.168119
0.0,4,0.168876
0.0,136,0.192242
0.0,62,0.203176
0.0,14,0.20559
0.0,75,0.218009
0.0,45,0.22566
0.0,168,0.254411
0.0,93,0.273149
0.0,6,0.274339
0.0,62,0.285017
0.0,5,0.285921
0.0,107,0.304045
0.0,34,0.309975
0.0,98,0.326852
0.0,60,0.337233
0.0,29,0.342297
0.0,17,0.345272
0.0,79,0.358961
0.0,27,0.36361
0.0,21,0.367242
1.0,246,0.409636
0.0,29,0.414691
0.0,73,0.427408
0.0,172,0.457225
0.0,167,0.485966
0.0,10,0.48772
0.0,67,0.499243
0.0,131,0.521723
0.0,92,0.537618
0.0,130,0.5602
0.0,728,0.682055
0.0,28,0.686971
0.0,213,0.723465
0.0,269,0.766933
0.0,31,0.772629
0.0,140,0.796486
0.0,127,0.818085
0.0,6,0.819221
0.0,114,0.838477
0.0,34,0.84429
0.0,83,0.858366
0.0,12,0.860468
0.0,876,1.007291
0.0,188,1.038014
0.0,50,1.046633
0.0,187,1.078448
0.0,358,1.13928
0.0,252,1.180663
0.0,625,1.285027
0.0,233,1.324596
0.0,18,1.327689
0.0,85,1.342203
0.0,204,1.376482
0.0,108,1.394793
0.0,469,1.473932
0.0,45,1.481661
0.0,17,1.484565
0.0,93,1.500383
0.0,233,1.539357
0.0,6,1.540435
0.0,658,1.65165
0.0,94,1.668281
0.0,142,1.692728
0.0,125,1.714412
0.0,79,1.728039
0.0,636,1.835613
0.0,326,1.889679
0.0,8,1.891088
0.0,324,1.945239
0.0,11,1.947196
0.0,80,1.960768
0.0,15,1.96338
0.0,31,1.968682
0.0,132,1.991122
0.0,362,2.051688
0.0,179,2.082193
0.0,242,2.123433
0.0,97,2.140121
0.0,341,2.19836
0.0,392,2.264163
0.0,10,2.265953
0.0,9,2.267494
0.0,77,2.282664
0.0,257,2.326143
0.0,100,2.343275
0.0,162,2.371682
0.0,2,2.37214
0.0,127,2.394083
0.0,110,2.413774
0.0,166,2.442875
0.0,89,2.458258
0.0,103,2.475913
0.0,39,2.482735
0.0,37,2.489126
0.0,81,2.503386
0.0,319,2.560008
0.0,30,2.565458
0.0,63,2.57667
0.0,117,2.596782
0.0,344,2.656818
0.0,13,2.659247
0.0,49,2.668021
0.0,315,2.72329
0.0,7,2.724637
0.0,537,2.81886
0.0,31,2.824409
0.0,131,2.847528
0.0,19,2.851009
0.0,2,2.851389
0.0,169,2.880969
0.0,262,2.927645
0.0,463,3.009609
0.0,109,3.028864
0.0,30,3.034261
1.0,296,3.086738
0.0,139,3.111265
0.0,92,3.127599
0.0,293,3.179591
1.0,87,3.195116
0.0,95,3.212014
0.0,28,3.216945
0.0,11,3.218906
0.0,470,3.301445
0.0,15,3.304234
0.0,192,3.338383
0.0,65,3.349842
0.0,44,3.357449
0.0,239,3.399807
0.0,33,3.405646
0.0,60,3.416319
0.0,17,3.419237
0.0,500,3.508204
0.0,83,3.52298
0.0,83,3.537729
0.0,26,3.54248
0.0,215,3.580777
0.0,337,3.640713
0.0,2,3.641176
1.0,248,3.685231
0.0,235,3.72543
0.0,121,3.746731
0.0,428,3.822286
0.0,67,3.834304
0.0,20,3.837917
0.0,181,3.869753
0.0,18,3.872986
0.0,5,3.87396
0.0,348,3.93568
1.0,169,3.965663
0.0,26,3.970387
1.0,239,4.01283
0.0,290,4.064497
0.0,68,4.076618
0.0,566,4.175247
0.0,363,4.238948
0.0,45,4.247093
0.0,221,4.286411
0.0,213,4.323895
1.0,94,4.340556
1.0,123,4.362329
0.0,178,4.393955
0.0,99,4.411462
1.0,117,4.431956
0.0,71,4.444653
0.0,12,4.446853
1.0,284,4.49753
0.0,7,4.498819
1.0,88,4.51449
1.0,72,4.527234
0.0,40,4.53438
0.0,85,4.549599
0.0,14,4.552165
1.0,97,4.56935
1.0,103,4.587482
0.0,162,4.616537
1.0,146,4.642517
0.0,30,4.64784
0.0,16,4.650739
0.0,33,4.656646
0.0,11,4.658764
0.0,261,4.704625
1.0,61,4.715433
0.0,6,4.716554
1.0,82,4.731098
1.0,62,4.742007
1.0,76,4.755494
1.0,66,4.767146
1.0,66,4.778878
1.0,59,4.78928
0.0,25,4.793763
0.0,72,4.80671
1.0,41,4.813977
1.0,88,4.829765
0.0,22,4.833739
1.0,63,4.84497
1.0,43,4.852524
1.0,45,4.860518
1.0,31,4.866041
0.0,15,4.868762
0.0,42,4.876292
0.0,44,4.884272
1.0,46,4.894526
1.0,45,4.902547
1.0,40,4.909672
1.0,95,4.926473
1.0,32,4.93223
1.0,31,4.937795
0.0,28,4.942934
0.0,10,4.944736
0.0,7,4.94603
1.0,34,4.95201
1.0,43,4.959677
0.0,4,4.960432
1.0,39,4.967404
0.0,22,4.971361
0.0,15,4.974116
0.0,12,4.976308
0.0,14,4.978849
0.0,20,4.982451
1.0,31,4.987969
1.0,30,4.993309
0.0,18,4.996612
1.0,30,5.001967
0.0,20,5.005611
0.0,12,5.007835
1.0,33,5.013663
1.0,32,5.019325
0.0,24,5.023035
1.0,34,5.02905
1.0,44,5.036852
1.0,34,5.042865
1.0,32,5.048543
1.0,34,5.054625
1.0,33,5.060447
1.0,34,5.066463
1.0,44,5.074129
1.0,33,5.079988
1.0,34,5.086019
1.0,33,5.091915
1.0,32,5.097603
1.0,36,5.103985
1.0,32,5.109795
1.0,35,5.115991
1.0,35,5.122186
1.0,32,5.12789
1.0,30,5.133251
1.0,35,5.139558
0.0,14,5.142097
0.0,46,5.150289
0.0,251,5.193411
1.0,43,5.201004
1.0,30,5.206349
0.0,17,5.209425
1.0,150,5.236343
1.0,32,5.24204
0.0,32,5.247752
1.0,32,5.253425
0.0,19,5.256878
0.0,131,5.280308
1.0,238,5.322517
0.0,264,5.369103
1.0,31,5.374686
1.0,37,5.381208
1.0,34,5.387352
1.0,32,5.392977
1.0,32,5.398644
1.0,32,5.404313
0.0,19,5.407748
1.0,30,5.41311
1.0,54,5.422767
0.0,17,5.425839
1.0,35,5.432012
1.0,116,5.452532
0.0,24,5.456833
1.0,41,5.46408
1.0,51,5.472919
0.0,30,5.477974
1.0,32,5.483476
0.0,20,5.487049
0.0,19,5.490421
0.0,118,5.511017
0.0,31,5.516519
0.0,2,5.516908
0.0,12,5.519089
1.0,36,5.525344
0.0,20,5.528933
1.0,30,5.534213
1.0,98,5.551288
0.0,14,5.55386
1.0,33,5.559628
0.0,9,5.561254
1.0,36,5.567612
1.0,33,5.573382
0.0,10,5.575134
1.0,33,5.580945
1.0,33,5.58672
1.0,36,5.592848
1.0,34,5.598743
1.0,32,5.60437
1.0,30,5.609741
1.0,38,5.616386
0.0,26,5.621131
1.0,33,5.626841
1.0,32,5.632411
1.0,34,5.638285
1.0,32,5.643849
0.0,19,5.647257
1.0,34,5.653164
1.0,32,5.658579
1.0,33,5.664179
0.0,16,5.667103
0.0,25,5.671164
1.0,41,5.678032
0.0,4,5.67874
1.0,36,5.68475
0.0,8,5.686142
0.0,6,5.687176
0.0,12,5.689212
1.0,35,5.695161
1.0,35,5.701298
0.0,17,5.704349
1.0,31,5.709848
0.0,18,5.713076
1.0,38,5.719761
0.0,37,5.726471
0.0,27,5.731287
1.0,30,5.736721
0.0,17,5.739771
0.0,16,5.742678
1.0,34,5.748714
1.0,33,5.754652
1.0,36,5.760765
0.0,10,5.762577
0.0,8,5.764047
1.0,32,5.769764
1.0,30,5.775156
1.0,53,5.784324
1.0,32,5.78999
1.0,38,5.796568
1.0,33,5.802405
0.0,28,5.807327
1.0,35,5.813503
1.0,34,5.819468
1.0,32,5.825256
1.0,33,5.831119
0.0,28,5.8361
1.0,34,5.842031
1.0,35,5.848262
1.0,32,5.853829
0.0,28,5.858781
1.0,36,5.865087
0.0,20,5.868671
0.0,283,5.918263
0.0,28,5.92332
1.0,39,5.929976
0.0,23,5.934133
1.0,32,5.939826
1.0,36,5.946116
0.0,27,5.950897
0.0,8,5.95239
1.0,32,5.958064
1.0,30,5.963411
1.0,101,5.981243
1.0,32,5.986894
0.0,28,5.991848
1.0,33,5.997766
0.0,6,5.998902
1.0,30,6.0043
0.0,30,6.009591
1.0,32,6.015267
1.0,34,6.021186
1.0,33,6.027097
1.0,32,6.032734
1.0,37,6.03913
1.0,31,6.04459
1.0,33,6.050389
0.0,14,6.052916
0.0,8,6.054381
1.0,34,6.060404
1.0,30,6.065753
1.0,39,6.07261
1.0,30,6.077926
1.0,30,6.083267
0.0,22,6.087174
1.0,32,6.092892
1.0,37,6.099484
0.0,19,6.102828
0.0,20,6.106443
1.0,31,6.111996
1.0,36,6.118545
1.0,30,6.123926
1.0,30,6.129364
1.0,39,6.136372
1.0,34,6.142528
1.0,38,6.149397
0.0,25,6.153976
1.0,32,6.159751
1.0,32,6.165589
0.0,8,6.167097
1.0,34,6.173263
1.0,31,6.178878
1.0,33,6.184731
0.0,24,6.189076
