episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
49,50000,0.0
59,60000,0.0
69,70000,0.0
79,80000,0.0
89,90000,0.0
99,100000,0.0
109,110000,0.0
119,120000,0.0
129,130000,0.0
139,140000,0.0
149,150000,0.0
159,160000,0.0
169,170000,0.0
179,180000,0.0
189,190000,0.0
199,200000,0.0
209,210000,0.0
220,220000,1.0
230,230000,0.0
240,240000,0.0
250,250000,1.0
260,260000,0.0
270,270000,0.0
280,280000,0.0
290,290000,0.0
300,300000,1.0
310,310000,0.0
320,320000,0.0
330,330000,0.0
340,340000,0.0
350,350000,0.0
360,360000,0.0
370,370000,0.0
380,380000,0.0
390,390000,0.0
400,400000,0.0
410,410000,0.0
420,420000,0.0
430,430000,1.0
440,440000,0.0
450,450000,0.0
460,460000,0.0
470,470000,1.0
480,480000,0.0
490,490000,0.0
500,500000,0.0
510,510000,0.0
520,520000,0.0
530,530000,0.0
541,540000,1.0
551,550000,0.0
561,560000,1.0
571,570000,0.0
581,580000,0.0
591,590000,0.0
601,600000,2.0
611,610000,0.0
621,620000,1.0
631,630000,0.0
641,640000,0.0
651,650000,0.0
661,660000,0.0
671,670000,0.0
681,680000,0.0
691,690000,0.0
701,700000,1.0
711,710000,0.0
722,720000,1.0
732,730000,1.0
742,740000,0.0
752,750000,0.0
762,760000,0.0
772,770000,0.0
782,780000,0.0
792,790000,0.0
802,800000,0.0
812,810000,0.0
822,820000,0.0
833,830000,1.0
843,840000,0.0
853,850000,0.0
863,860000,0.0
873,870000,1.0
883,880000,0.0
893,890000,0.0
903,900000,0.0
913,910000,0.0
923,920000,1.0
933,930000,0.0
943,940000,0.0
953,950000,0.0
963,960000,0.0
973,970000,0.0
983,980000,0.0
993,990000,1.0
1003,1000000,0.0
1013,1010000,0.0
1023,1020000,0.0
1033,1030000,0.0
1043,1040000,0.0
1053,1050000,0.0
1063,1060000,0.0
1073,1070000,0.0
1083,1080000,0.0
1093,1090000,0.0
1104,1100000,1.0
1114,1110000,0.0
1124,1120000,0.0
1134,1130000,0.0
1144,1140000,1.0
1154,1150000,0.0
1164,1160000,0.0
1174,1170000,1.0
1184,1180000,1.0
1195,1190000,1.0
1205,1200000,0.0
1215,1210000,1.0
1226,1220000,3.0
1236,1230000,1.0
1246,1240000,0.0
1256,1250000,0.0
1266,1260000,0.0
1276,1270000,0.0
1287,1280000,2.0
1297,1290000,0.0
1307,1300000,1.0
1318,1310000,1.0
1328,1320000,1.0
1338,1330000,0.0
1348,1340000,0.0
1358,1350000,1.0
1369,1360000,2.0
1379,1370000,0.0
1389,1380000,0.0
1400,1390000,2.0
1410,1400000,1.0
1420,1410000,1.0
1430,1420000,0.0
1440,1430000,0.0
1451,1440000,3.0
1461,1450000,1.0
1472,1460000,3.0
1482,1470000,2.0
1493,1480000,2.0
1503,1490000,0.0
1515,1500000,4.0
1525,1510000,2.0
1535,1520000,1.0
1545,1530000,0.0
1555,1540000,1.0
1566,1550000,1.0
1576,1560000,2.0
1586,1570000,1.0
1597,1580000,1.0
1608,1590000,2.0
1618,1600000,3.0
1630,1610000,3.0
1640,1620000,1.0
1652,1630000,5.0
1662,1640000,1.0
1672,1650000,1.0
1682,1660000,1.0
1693,1670000,5.0
1705,1680000,2.0
1716,1690000,3.0
1726,1700000,0.0
1737,1710000,3.0
1748,1720000,3.0
1759,1730000,3.0
1771,1740000,5.0
1783,1750000,3.0
1793,1760000,1.0
1804,1770000,2.0
1814,1780000,3.0
1825,1790000,2.0
1837,1800000,4.0
1848,1810000,5.0
1858,1820000,2.0
1869,1830000,1.0
1880,1840000,2.0
1893,1850000,4.0
1903,1860000,3.0
1914,1870000,3.0
1927,1880000,5.0
1938,1890000,6.0
1950,1900000,6.0
1960,1910000,1.0
1972,1920000,4.0
1985,1930000,7.0
1995,1940000,2.0
2005,1950000,1.0
2017,1960000,5.0
2030,1970000,7.0
2041,1980000,5.0
2053,1990000,4.0
2065,2000000,6.0
