episodes,mean 100 episode reward,steps
100,-548.6,98999
200,-56.9,198999
300,947.3,298999
400,1653.6,398999
500,2073.7,498999
600,2301.4,598999
700,2732.0,698999
800,3454.4,798999
900,3935.1,898999
1000,4338.0,998999
1100,4459.6,1098999
1200,4553.0,1198999
1300,4675.6,1298999
1400,4987.7,1398999
1500,5131.5,1498999
1600,5282.2,1598999
1700,5513.4,1698999
1800,5685.1,1798999
1900,5735.6,1898999
2000,5796.1,1998999
2100,5847.7,2098999
2200,5848.2,2198999
2300,5809.0,2298999
2400,5597.3,2398999
2500,5579.3,2498999
2600,5692.1,2598999
2700,5662.8,2698999
2800,5511.0,2798999
2900,5661.6,2898999
3000,5419.3,2998999
