% time spent exploring,episodes,mean 100 episode reward,steps
84,100,0.6,31082
71,200,0.7,57772
59,300,0.8,81314
50,400,0.8,100557
42,500,0.8,116009
35,600,0.8,130454
28,700,0.8,144790
22,800,0.8,156559
16,900,0.8,168784
10,1000,0.8,179995
5,1100,0.8,191077
1,1200,0.8,201973
1,1300,0.8,211934
1,1400,0.8,221607
1,1500,0.8,230367
1,1600,0.8,240519
1,1700,0.8,249212
1,1800,0.8,258549
1,1900,0.8,267373
1,2000,0.8,275670
1,2100,0.8,284767
1,2200,0.8,293312
1,2300,0.8,301054
1,2400,0.8,309590
1,2500,0.8,317581
1,2600,0.8,326277
1,2700,0.8,333876
1,2800,0.8,341881
1,2900,0.8,351226
1,3000,0.8,359299
1,3100,0.8,367518
1,3200,0.8,375642
1,3300,0.8,382798
1,3400,0.8,389991
1,3500,0.8,396583
1,3600,0.8,403340
1,3700,0.8,410775
1,3800,0.8,418373
1,3900,0.8,425049
1,4000,0.8,431616
1,4100,0.8,437917
1,4200,0.8,444749
1,4300,0.8,451031
1,4400,0.8,458881
1,4500,0.8,466016
1,4600,0.8,473597
1,4700,0.8,479820
1,4800,0.8,486248
1,4900,0.8,492147
1,5000,0.8,499061
1,5100,0.8,505809
1,5200,0.8,512559
1,5300,0.8,518615
1,5400,0.8,525101
1,5500,0.8,532704
1,5600,0.8,540366
1,5700,0.8,548315
1,5800,0.8,555284
1,5900,0.8,561786
1,6000,0.8,568649
1,6100,0.8,576143
1,6200,0.8,583514
1,6300,0.8,590426
1,6400,0.8,597117
1,6500,0.8,603583
1,6600,0.8,610694
1,6700,0.8,617358
1,6800,0.8,623562
1,6900,0.8,630000
1,7000,0.8,635867
1,7100,0.8,641325
1,7200,0.8,647316
1,7300,0.8,653474
1,7400,0.9,659810
1,7500,0.8,666371
1,7600,0.8,672303
1,7700,0.9,678427
1,7800,0.9,684190
1,7900,0.8,690849
1,8000,0.9,697664
1,8100,0.8,705279
1,8200,0.8,711695
1,8300,0.9,719082
1,8400,0.8,726205
1,8500,0.9,733469
1,8600,0.8,740107
1,8700,0.8,747902
1,8800,0.8,754924
1,8900,0.8,761295
1,9000,0.8,767485
1,9100,0.8,774073
1,9200,0.8,780293
1,9300,0.8,787090
1,9400,0.8,794207
1,9500,0.8,801180
1,9600,0.8,808448
1,9700,0.8,816134
1,9800,0.8,823444
1,9900,0.8,831413
1,10000,0.8,838031
1,10100,0.8,844669
1,10200,0.8,850454
1,10300,0.8,857797
1,10400,0.8,864366
1,10500,0.8,870644
1,10600,0.8,877019
1,10700,0.8,884433
1,10800,0.8,891000
1,10900,0.8,897639
1,11000,0.8,905183
1,11100,0.8,912449
1,11200,0.8,919983
1,11300,0.8,927368
1,11400,0.9,935418
1,11500,0.8,943639
1,11600,0.8,951096
1,11700,0.8,957466
1,11800,0.8,965188
1,11900,0.8,971462
1,12000,0.8,977572
1,12100,0.8,983683
1,12200,0.8,989479
1,12300,0.8,995901
1,12400,0.8,1003894
1,12500,0.8,1010544
1,12600,0.8,1017793
1,12700,0.8,1025928
1,12800,0.8,1033330
1,12900,0.8,1040582
1,13000,0.9,1048125
1,13100,0.9,1055487
1,13200,0.9,1063182
1,13300,0.9,1069906
1,13400,0.9,1077110
1,13500,0.9,1083612
1,13600,0.9,1091044
1,13700,0.8,1098076
1,13800,0.8,1103854
1,13900,0.9,1111074
1,14000,0.9,1117640
1,14100,0.8,1124039
1,14200,0.9,1131328
1,14300,0.9,1138980
1,14400,0.8,1146692
1,14500,0.8,1153887
1,14600,0.8,1161194
1,14700,0.8,1167828
1,14800,0.9,1175058
1,14900,0.9,1182430
1,15000,0.9,1188854
1,15100,0.9,1194937
1,15200,0.9,1201401
1,15300,0.9,1208558
1,15400,0.9,1214824
1,15500,0.9,1221421
1,15600,0.9,1227868
1,15700,0.9,1235807
1,15800,0.9,1242891
1,15900,0.9,1250053
1,16000,0.9,1256736
1,16100,0.9,1263053
1,16200,0.9,1269602
1,16300,0.9,1277330
1,16400,0.9,1284608
1,16500,0.9,1291328
1,16600,0.8,1298354
1,16700,0.9,1305194
1,16800,0.8,1311594
1,16900,0.8,1318160
1,17000,0.9,1325374
1,17100,0.9,1331667
1,17200,0.9,1339305
1,17300,0.9,1346535
1,17400,0.9,1353602
1,17500,0.9,1360241
1,17600,0.9,1366983
1,17700,0.9,1373800
1,17800,0.9,1380462
1,17900,0.9,1387295
1,18000,0.9,1393188
1,18100,0.9,1399458
1,18200,0.9,1405323
1,18300,0.9,1410813
1,18400,0.9,1416942
1,18500,0.9,1423964
1,18600,0.9,1430974
1,18700,0.8,1436210
1,18800,0.9,1442298
1,18900,0.9,1449805
1,19000,0.8,1456055
1,19100,0.9,1463263
1,19200,0.9,1468938
1,19300,0.8,1474578
1,19400,0.9,1481563
1,19500,0.9,1487380
1,19600,0.9,1493110
1,19700,0.9,1499216
1,19800,0.9,1505439
1,19900,0.9,1511429
1,20000,0.9,1518388
1,20100,0.9,1523815
1,20200,0.9,1531000
1,20300,0.9,1537765
1,20400,0.9,1544263
1,20500,0.9,1551532
1,20600,0.9,1557650
1,20700,0.9,1564079
1,20800,0.9,1570912
1,20900,0.9,1577722
1,21000,0.9,1584207
1,21100,0.9,1590713
1,21200,0.9,1597660
1,21300,0.9,1604788
1,21400,0.9,1611016
1,21500,0.9,1616633
1,21600,0.9,1623074
1,21700,0.9,1630127
1,21800,0.9,1637481
1,21900,0.9,1643553
1,22000,0.9,1649152
1,22100,0.9,1655819
1,22200,0.9,1660863
1,22300,0.9,1667190
1,22400,0.9,1673169
1,22500,0.9,1679429
1,22600,0.9,1685585
1,22700,0.9,1691463
1,22800,0.9,1697713
1,22900,0.9,1705348
1,23000,0.9,1712703
1,23100,0.9,1718914
1,23200,0.9,1725601
1,23300,0.9,1732217
1,23400,0.8,1738676
1,23500,0.8,1744735
1,23600,0.9,1750745
1,23700,0.9,1756764
1,23800,0.9,1762963
1,23900,0.9,1768767
1,24000,0.9,1775317
1,24100,0.9,1782145
1,24200,0.9,1788944
1,24300,1.0,1795381
1,24400,0.9,1801591
1,24500,0.9,1808347
1,24600,0.9,1814653
1,24700,0.9,1820974
1,24800,0.9,1827037
1,24900,0.9,1833370
1,25000,0.9,1838946
1,25100,0.9,1845082
1,25200,0.9,1851340
1,25300,0.9,1856949
1,25400,0.9,1862642
1,25500,0.9,1868241
1,25600,0.9,1873980
1,25700,0.9,1879605
1,25800,0.9,1885444
1,25900,0.9,1891339
1,26000,0.9,1897440
1,26100,0.9,1904990
1,26200,0.9,1912125
1,26300,0.9,1918723
1,26400,0.9,1925933
1,26500,0.9,1932831
1,26600,0.9,1939240
1,26700,0.8,1945750
1,26800,0.9,1952190
1,26900,0.9,1958427
1,27000,0.9,1963967
1,27100,0.9,1969864
1,27200,0.9,1975922
1,27300,0.9,1981864
1,27400,0.9,1988112
1,27500,0.9,1994359
