episodes,steps,total reward
10,10000,2.0
20,20000,0.0
30,30000,0.0
40,40000,0.0
50,50000,0.0
61,60000,1.0
71,70000,0.0
81,80000,1.0
91,90000,1.0
102,100000,1.0
112,110000,0.0
122,120000,0.0
132,130000,1.0
142,140000,0.0
152,150000,1.0
164,160000,3.0
176,170000,2.0
188,180000,3.0
200,190000,2.0
215,200000,7.0
228,210000,3.0
240,220000,3.0
255,230000,7.0
268,240000,6.0
284,250000,7.0
299,260000,6.0
315,270000,11.0
334,280000,12.0
349,290000,6.0
366,300000,9.0
386,310000,13.0
408,320000,15.0
428,330000,12.0
449,340000,13.0
477,350000,22.0
498,360000,13.0
524,370000,18.0
555,380000,25.0
594,390000,34.0
624,400000,23.0
664,410000,34.0
698,420000,29.0
736,430000,31.0
775,440000,32.0
818,450000,36.0
849,460000,25.0
888,470000,33.0
926,480000,30.0
969,490000,36.0
1024,500000,49.0
1078,510000,47.0
1128,520000,44.0
1178,530000,44.0
1238,540000,54.0
1288,550000,45.0
1339,560000,43.0
1398,570000,52.0
1458,580000,53.0
1519,590000,55.0
1588,600000,64.0
1650,610000,55.0
1719,620000,63.0
1788,630000,65.0
1851,640000,57.0
1919,650000,62.0
2008,660000,84.0
2085,670000,71.0
2168,680000,79.0
2248,690000,75.0
2328,700000,76.0
2408,710000,77.0
2493,720000,81.0
2581,730000,84.0
2660,740000,75.0
2748,750000,83.0
2828,760000,76.0
2918,770000,89.0
3028,780000,108.0
3136,790000,106.0
3246,800000,110.0
3368,810000,120.0
3478,820000,109.0
3614,830000,135.0
3736,840000,122.0
3879,850000,142.0
4048,860000,169.0
4208,870000,160.0
4357,880000,148.0
4528,890000,171.0
4728,900000,200.0
4903,910000,175.0
5078,920000,175.0
5251,930000,173.0
5454,940000,203.0
5648,950000,194.0
5847,960000,199.0
6044,970000,197.0
6259,980000,215.0
6479,990000,220.0
6675,1000000,196.0
6898,1010000,223.0
7110,1020000,212.0
7321,1030000,211.0
7539,1040000,218.0
7750,1050000,211.0
7976,1060000,226.0
8196,1070000,220.0
8417,1080000,221.0
8637,1090000,220.0
8859,1100000,222.0
9079,1110000,220.0
9299,1120000,220.0
9508,1130000,209.0
9729,1140000,221.0
9951,1150000,222.0
10176,1160000,225.0
10400,1170000,224.0
10624,1180000,224.0
10846,1190000,222.0
11068,1200000,222.0
11288,1210000,220.0
11508,1220000,220.0
11729,1230000,221.0
11952,1240000,223.0
12176,1250000,224.0
12397,1260000,221.0
12619,1270000,222.0
12839,1280000,220.0
13062,1290000,223.0
13285,1300000,223.0
13508,1310000,223.0
13729,1320000,221.0
13950,1330000,221.0
14175,1340000,225.0
14397,1350000,222.0
14619,1360000,222.0
14840,1370000,221.0
15065,1380000,225.0
15288,1390000,223.0
15509,1400000,221.0
15732,1410000,223.0
15954,1420000,222.0
16176,1430000,222.0
16399,1440000,223.0
16622,1450000,223.0
16844,1460000,222.0
17068,1470000,224.0
17288,1480000,220.0
17509,1490000,221.0
17733,1500000,224.0
17953,1510000,220.0
18176,1520000,223.0
18398,1530000,222.0
18619,1540000,221.0
18844,1550000,225.0
19068,1560000,224.0
19288,1570000,220.0
19509,1580000,221.0
19733,1590000,224.0
19955,1600000,222.0
20177,1610000,222.0
20399,1620000,222.0
20619,1630000,220.0
20840,1640000,222.0
21064,1650000,223.0
21286,1660000,222.0
21508,1670000,222.0
21730,1680000,222.0
21952,1690000,222.0
22174,1700000,222.0
22396,1710000,222.0
22619,1720000,223.0
22841,1730000,222.0
23065,1740000,225.0
23287,1750000,221.0
23508,1760000,221.0
23729,1770000,221.0
23951,1780000,222.0
24174,1790000,223.0
24397,1800000,223.0
24621,1810000,224.0
24845,1820000,224.0
25065,1830000,220.0
25287,1840000,223.0
25508,1850000,220.0
25733,1860000,225.0
25955,1870000,222.0
26176,1880000,221.0
26398,1890000,222.0
26619,1900000,221.0
26843,1910000,224.0
27065,1920000,222.0
27288,1930000,223.0
27509,1940000,221.0
27730,1950000,221.0
27953,1960000,223.0
28175,1970000,222.0
28396,1980000,221.0
28619,1990000,223.0
28839,2000000,220.0
