episodes,mean 100 episode reward,steps
100,-556.7,97829
200,310.8,157908
300,738.4,191166
400,696.8,221981
500,831.1,243129
600,835.6,263725
700,832.9,284772
800,820.5,306208
900,840.0,326029
1000,884.8,342794
1100,817.1,363120
1200,801.8,384178
1300,817.0,404569
1400,879.2,420791
1500,849.9,438483
1600,893.5,453762
1700,890.4,469455
1800,889.2,485217
1900,911.9,500593
2000,915.4,515406
2100,909.4,531264
2200,911.3,546782
2300,908.3,562825
2400,901.7,578278
2500,909.5,594209
2600,889.1,610332
2700,893.9,627286
2800,872.1,644663
2900,882.3,662017
3000,899.5,677979
3100,873.6,696810
3200,899.5,712673
3300,912.2,728182
3400,914.9,743254
3500,918.3,757839
3600,912.6,773649
3700,879.6,792041
3800,906.8,809027
3900,905.2,826391
4000,905.2,843734
4100,894.0,861190
4200,912.6,876934
4300,899.0,893441
4400,876.1,912412
4500,879.7,930794
4600,913.5,946325
4700,918.7,960962
4800,916.8,975968
4900,903.8,991398
5000,919.1,1005887
5100,916.6,1020916
5200,916.9,1035942
5300,914.7,1051267
5400,868.6,1071539
5500,907.5,1088297
5600,912.5,1104019
5700,911.5,1119922
5800,901.2,1135830
5900,895.7,1152697
6000,901.2,1168588
6100,912.7,1184156
6200,917.1,1198972
6300,902.1,1214690
6400,918.1,1229308
6500,913.7,1244777
6600,911.9,1260436
6700,907.0,1276998
6800,893.3,1294212
6900,888.2,1312306
7000,866.5,1332774
7100,910.2,1348783
7200,911.3,1364716
7300,912.0,1380594
7400,905.8,1397597
7500,913.2,1413231
7600,902.3,1430728
7700,902.2,1448383
7800,900.3,1466403
7900,913.6,1481969
8000,906.7,1498880
8100,911.0,1515044
8200,902.9,1532762
8300,908.1,1549470
8400,910.0,1565820
8500,888.2,1584308
8600,875.5,1603264
8700,901.6,1621204
8800,874.8,1640262
8900,888.1,1658871
9000,904.4,1676422
9100,868.8,1697043
9200,884.2,1716469
9300,875.1,1735793
9400,890.7,1754043
9500,873.6,1773743
9600,879.8,1792408
9700,864.3,1812022
9800,908.5,1828909
9900,908.5,1845796
10000,913.0,1861820
10100,892.8,1879936
10200,898.6,1898975
10300,889.1,1917869
10400,857.4,1938903
10500,877.9,1958063
10600,881.4,1976465
10700,915.6,1992014
10800,911.3,2008211
10900,909.8,2024806
11000,914.7,2040595
11100,914.2,2056519
11200,914.3,2072322
11300,901.0,2088622
11400,918.1,2103601
11500,914.4,2119370
11600,893.4,2137212
11700,897.9,2154216
11800,914.6,2169874
11900,914.9,2185510
12000,898.8,2202066
12100,911.4,2218272
12200,914.0,2233869
12300,916.7,2248981
12400,916.4,2264083
12500,914.5,2279596
12600,900.7,2295747
12700,910.1,2312126
12800,902.2,2327920
12900,915.6,2343142
13000,916.6,2358163
13100,919.0,2372739
13200,918.5,2387490
13300,915.9,2402724
13400,917.3,2417693
13500,912.7,2433559
13600,918.8,2448287
13700,919.4,2462878
13800,903.1,2478803
13900,920.5,2493102
14000,920.4,2507499
14100,919.7,2521984
14200,916.3,2537183
14300,910.7,2553492
14400,918.4,2568163
14500,917.3,2583093
14600,918.1,2597928
14700,904.2,2613425
14800,919.6,2627928
14900,904.3,2643380
15000,916.7,2658357
15100,919.3,2672936
15200,917.7,2687781
15300,916.2,2702972
15400,918.1,2717868
15500,914.3,2733441
15600,919.8,2747896
15700,905.5,2763246
15800,917.7,2778222
15900,920.5,2792744
16000,917.3,2807953
16100,922.0,2822301
16200,916.6,2837878
16300,917.7,2853186
16400,916.8,2868848
16500,907.4,2884391
16600,921.8,2899241
16700,922.6,2914027
16800,922.1,2928842
16900,920.0,2944092
17000,923.3,2958703
17100,921.9,2973427
17200,905.6,2989203
