episodes,mean 100 episode reward,steps
100,0.1,2787
200,0.1,5787
300,0.0,9526
400,0.1,12971
500,0.1,16356
600,0.2,20227
700,0.1,23763
800,0.2,27904
900,0.2,31856
1000,0.3,35387
1100,0.3,39578
1200,0.3,43970
1300,0.3,47517
1400,0.3,51388
1500,0.4,55310
1600,0.4,59384
1700,0.5,63775
1800,0.6,68214
1900,0.6,72699
2000,0.5,76642
2100,0.7,81109
2200,0.7,85210
2300,0.7,89780
2400,0.8,94069
2500,0.8,98352
2600,0.8,102809
2700,0.8,106884
2800,0.8,110996
2900,0.9,115192
3000,0.8,119243
3100,0.9,123383
3200,0.8,127194
3300,0.9,131366
3400,0.8,135203
3500,0.8,139150
3600,0.9,143057
3700,0.9,147046
3800,0.9,151051
3900,0.9,154913
4000,1.0,158741
4100,0.9,162425
4200,0.9,166151
4300,0.9,169897
4400,0.9,173650
4500,1.0,177307
4600,0.9,180995
4700,0.9,184526
4800,1.0,188113
4900,0.9,191696
5000,0.9,195110
5100,1.0,198589
5200,1.0,202139
5300,1.0,205608
5400,0.9,208974
5500,1.0,212507
5600,0.9,215963
5700,0.9,219241
5800,1.0,222606
5900,0.9,225946
6000,0.9,229417
6100,0.9,232689
6200,1.0,236269
6300,1.0,239649
6400,0.9,243035
6500,1.0,246381
6600,0.9,249712
6700,0.9,253005
6800,0.9,256282
6900,1.0,259595
7000,0.9,262785
7100,0.9,266087
7200,1.0,269444
7300,1.0,272770
7400,0.9,275989
7500,0.9,279323
7600,0.9,282641
7700,0.9,285848
7800,0.9,289105
7900,1.0,292615
8000,0.9,295996
8100,0.9,299461
8200,1.0,302902
8300,1.0,306395
8400,0.9,309626
8500,1.0,312918
8600,0.9,316180
8700,0.9,319486
8800,1.0,322802
8900,0.9,326137
9000,0.9,329387
9100,1.0,332739
9200,0.9,335972
9300,1.0,339241
9400,1.0,342548
9500,1.0,345770
9600,0.9,349043
9700,0.9,352227
9800,0.9,355477
9900,0.9,358629
10000,0.9,361796
10100,1.0,365177
10200,1.0,368519
10300,0.9,371705
10400,1.0,374992
10500,0.9,378215
10600,0.9,381449
10700,1.0,384768
10800,1.0,388106
10900,0.9,391257
11000,0.9,394580
11100,1.0,397872
11200,0.9,401090
11300,1.0,404310
11400,1.0,407526
11500,1.0,410748
11600,1.0,413997
11700,0.9,417177
11800,0.9,420285
11900,0.9,423611
12000,0.9,426882
12100,0.9,430319
12200,0.9,433426
12300,0.9,436658
12400,0.9,439889
12500,0.9,443202
12600,0.9,446365
12700,1.0,449682
12800,1.0,452950
12900,0.9,455988
13000,0.9,459190
13100,0.9,462462
13200,1.0,465705
13300,1.0,468883
13400,0.9,472040
13500,0.9,475180
13600,0.9,478267
13700,0.9,481419
13800,1.0,484602
13900,0.9,487821
14000,1.0,491055
14100,0.9,494267
14200,0.9,497337
14300,1.0,500521
14400,0.9,503745
14500,1.0,506988
14600,0.9,510108
14700,1.0,513290
14800,0.9,516338
14900,0.9,519532
15000,1.0,522708
15100,0.9,525829
15200,1.0,529078
15300,0.9,532255
15400,0.9,535325
15500,0.9,538307
15600,0.9,541434
15700,1.0,544586
15800,0.9,547721
15900,0.9,550806
16000,1.0,554085
16100,0.9,557279
16200,0.9,560404
16300,0.9,563559
16400,0.9,566667
16500,0.9,569793
16600,0.9,572941
16700,0.9,576035
16800,0.9,579169
16900,0.9,582344
17000,1.0,585634
17100,1.0,588766
17200,0.9,591794
17300,0.9,594979
17400,0.9,598131
17500,0.9,601330
17600,0.9,604521
17700,0.9,607660
17800,0.9,610837
17900,0.9,613991
18000,0.9,617133
18100,0.9,620249
18200,0.9,623389
18300,0.9,626453
18400,0.9,629596
18500,1.0,632769
18600,0.9,635867
18700,1.0,639043
18800,0.9,642108
18900,0.9,645266
19000,0.9,648401
19100,1.0,651460
19200,0.9,654448
19300,0.9,657498
19400,1.0,660580
19500,0.9,663663
19600,0.9,666596
19700,1.0,669701
19800,0.9,672870
19900,0.9,675964
20000,1.0,679136
20100,0.9,682197
20200,0.9,685277
20300,1.0,688384
20400,0.9,691473
20500,0.9,694607
20600,1.0,697735
20700,0.9,700921
20800,0.9,703942
20900,0.9,706953
21000,1.0,710104
21100,0.9,713075
21200,0.9,716198
21300,1.0,719302
21400,1.0,722465
21500,0.9,725639
21600,0.9,728724
21700,1.0,731810
21800,0.9,734913
21900,0.9,737954
22000,0.9,740938
22100,1.0,744141
22200,0.9,747129
22300,0.9,750233
22400,1.0,753379
22500,1.0,756666
22600,0.9,759761
22700,0.9,762818
22800,0.9,765876
22900,1.0,768967
23000,0.9,772007
23100,0.9,775031
23200,0.9,778191
23300,0.9,781319
23400,0.9,784411
23500,1.0,787489
23600,0.9,790590
23700,1.0,793607
23800,1.0,796744
23900,0.9,799737
24000,1.0,802819
24100,0.9,805934
24200,0.9,809031
24300,0.9,812054
24400,1.0,815236
24500,0.9,818297
24600,1.0,821448
24700,0.9,824424
24800,1.0,827543
24900,0.9,830662
