episodes,mean 100 episode reward,steps
100,-580.2,98971
200,-598.1,198971
300,-572.9,298300
400,-306.8,389242
500,296.4,445448
600,102.9,509084
700,-198.1,588230
800,542.0,629017
900,53.4,700209
1000,-358.6,791266
1100,425.2,845047
1200,681.2,882637
1300,783.3,910828
1400,740.3,942835
1500,414.6,994862
1600,588.1,1036649
1700,318.0,1091205
1800,112.2,1159436
1900,-240.2,1244948
2000,511.9,1291864
2100,-253.2,1375776
2200,355.1,1430183
2300,-54.7,1503538
2400,501.8,1552847
2500,657.3,1594041
2600,744.0,1626800
2700,-224.3,1707896
2800,-471.8,1803738
2900,-279.5,1892305
3000,475.7,1940546
3100,714.4,1973289
3200,526.7,2019818
3300,733.4,2049176
3400,332.8,2105286
3500,530.3,2154290
3600,694.7,2189216
3700,768.2,2219823
3800,799.3,2246441
3900,626.2,2283995
4000,-524.8,2380762
4100,291.2,2434771
4200,728.3,2465061
4300,807.6,2490140
4400,733.0,2519490
4500,820.7,2545905
4600,851.7,2568654
4700,603.4,2606607
4800,538.5,2647039
4900,838.4,2670292
5000,829.2,2693253
5100,805.0,2718880
5200,-175.0,2798892
5300,463.7,2846504
5400,188.7,2903410
5500,-278.2,2989450
