# {"t_start": 1599170626.0756135, "env_id": "Water-M10-v0"} 
r,l,t
1.0,579,7.057761
1.0,142,7.580062
1.0,269,8.583207
1.0,163,12.940655
1.0,367,23.37421
1.0,419,35.549775
1.0,114,38.865087
1.0,484,52.936241
0.0,77,55.141036
0.0,13,55.505353
1.0,399,66.979668
1.0,70,69.045653
0.0,600,87.597601
1.0,375,99.079648
1.0,208,105.227479
1.0,440,118.187736
1.0,576,135.812778
1.0,328,145.506006
0.0,12,145.908715
0.0,31,146.861088
1.0,166,151.76625
1.0,449,165.271774
0.0,600,184.030596
0.0,600,202.405621
1.0,540,220.002624
0.0,600,239.072422
1.0,271,247.227168
1.0,108,250.81537
0.0,49,252.356681
0.0,17,252.883415
1.0,100,256.176679
1.0,429,270.1026
1.0,435,284.240237
0.0,600,303.288195
1.0,395,316.637326
0.0,600,336.387285
1.0,544,354.508132
1.0,569,374.484542
0.0,20,375.187601
0.0,47,376.666128
1.0,280,385.57573
1.0,162,391.310044
1.0,449,406.704869
1.0,325,418.383554
1.0,449,433.961419
1.0,349,446.243745
1.0,282,456.486295
0.0,600,477.708469
0.0,30,478.694016
0.0,26,479.537494
1.0,18,480.162347
1.0,293,490.280059
1.0,183,496.612059
1.0,576,517.48378
1.0,267,526.569615
1.0,133,531.059508
1.0,427,545.046856
0.0,600,565.76157
0.0,22,566.618288
0.0,87,569.448167
1.0,354,581.551958
1.0,583,601.69399
1.0,378,615.547848
1.0,361,628.167233
1.0,561,648.234618
1.0,272,658.405497
1.0,237,666.631619
1.0,431,682.368802
0.0,24,683.18347
0.0,13,683.624235
1.0,306,696.10102
0.0,600,720.444187
1.0,264,730.267975
0.0,600,753.716956
1.0,500,774.076032
1.0,166,780.846028
1.0,160,787.015276
0.0,600,807.987155
0.0,68,810.44585
0.0,13,810.898062
1.0,291,821.106396
1.0,118,825.365658
1.0,496,842.695973
1.0,383,856.344268
0.0,600,878.662449
1.0,513,899.519794
1.0,263,910.402049
1.0,523,933.609412
0.0,18,934.311898
0.0,20,935.084059
1.0,290,947.269841
1.0,148,953.703937
1.0,433,970.799449
1.0,141,975.857457
1.0,427,994.042341
1.0,355,1008.959809
1.0,556,1030.184237
0.0,600,1051.617195
0.0,12,1052.049456
0.0,9,1052.398351
1.0,84,1055.49276
1.0,157,1061.219931
1.0,163,1067.30083
1.0,266,1076.658977
1.0,273,1087.385781
1.0,441,1104.731169
0.0,600,1127.094287
1.0,324,1138.852306
0.0,37,1140.237294
0.0,31,1141.2952
1.0,301,1152.842941
1.0,157,1158.490846
1.0,209,1165.963984
1.0,430,1181.189633
1.0,351,1194.122781
1.0,517,1212.793712
1.0,461,1229.647562
1.0,446,1244.816324
0.0,46,1246.596416
0.0,21,1247.461012
1.0,350,1260.260112
1.0,273,1271.577321
1.0,145,1277.087749
1.0,219,1285.191698
1.0,553,1305.208753
1.0,248,1314.904667
