episodes,steps,total reward
9,10000,0.0
20,20000,2.0
31,30000,2.0
42,40000,2.0
53,50000,1.0
64,60000,2.0
74,70000,0.0
84,80000,1.0
94,90000,1.0
105,100000,2.0
119,110000,5.0
132,120000,5.0
144,130000,3.0
155,140000,4.0
167,150000,4.0
181,160000,6.0
194,170000,6.0
205,180000,4.0
216,190000,2.0
232,200000,7.0
243,210000,1.0
257,220000,7.0
272,230000,7.0
285,240000,5.0
299,250000,5.0
315,260000,7.0
328,270000,4.0
348,280000,13.0
365,290000,9.0
386,300000,15.0
402,310000,10.0
417,320000,7.0
438,330000,14.0
457,340000,13.0
476,350000,13.0
499,360000,17.0
524,370000,18.0
548,380000,18.0
572,390000,20.0
598,400000,19.0
625,410000,22.0
658,420000,29.0
688,430000,27.0
725,440000,30.0
756,450000,24.0
794,460000,33.0
828,470000,30.0
858,480000,24.0
898,490000,33.0
936,500000,34.0
985,510000,44.0
1028,520000,39.0
1075,530000,43.0
1125,540000,46.0
1175,550000,46.0
1228,560000,50.0
1285,570000,55.0
1335,580000,46.0
1402,590000,64.0
1475,600000,72.0
1547,610000,69.0
1615,620000,66.0
1692,630000,74.0
1785,640000,92.0
1875,650000,88.0
1950,660000,70.0
2048,670000,97.0
2185,680000,136.0
2287,690000,101.0
2404,700000,116.0
2506,710000,101.0
2651,720000,144.0
2785,730000,133.0
2924,740000,137.0
3107,750000,183.0
3322,760000,215.0
3532,770000,210.0
3746,780000,214.0
3938,790000,192.0
4154,800000,216.0
4347,810000,192.0
4560,820000,213.0
4774,830000,214.0
4977,840000,203.0
5164,850000,187.0
5368,860000,204.0
5584,870000,216.0
5789,880000,205.0
6002,890000,213.0
6216,900000,214.0
6430,910000,214.0
6642,920000,212.0
6855,930000,213.0
7068,940000,213.0
7279,950000,211.0
7495,960000,216.0
7707,970000,212.0
7922,980000,215.0
8134,990000,212.0
8346,1000000,212.0
8563,1010000,217.0
8776,1020000,213.0
8986,1030000,210.0
9198,1040000,212.0
9413,1050000,215.0
9626,1060000,213.0
9825,1070000,199.0
10036,1080000,211.0
10249,1090000,213.0
10463,1100000,214.0
10676,1110000,213.0
10886,1120000,210.0
11100,1130000,214.0
11315,1140000,215.0
11529,1150000,214.0
11744,1160000,215.0
11957,1170000,213.0
12171,1180000,214.0
12386,1190000,215.0
12601,1200000,215.0
12814,1210000,213.0
13028,1220000,214.0
13240,1230000,212.0
13452,1240000,212.0
13665,1250000,213.0
13877,1260000,212.0
14089,1270000,212.0
14302,1280000,213.0
14514,1290000,212.0
14726,1300000,212.0
14937,1310000,211.0
15149,1320000,212.0
15360,1330000,211.0
15574,1340000,214.0
15788,1350000,214.0
16002,1360000,214.0
16215,1370000,213.0
16428,1380000,213.0
16640,1390000,212.0
16853,1400000,213.0
17066,1410000,213.0
17280,1420000,214.0
17494,1430000,214.0
17708,1440000,214.0
17925,1450000,217.0
18136,1460000,211.0
18349,1470000,213.0
18563,1480000,214.0
18776,1490000,213.0
18989,1500000,213.0
19205,1510000,216.0
19418,1520000,213.0
19632,1530000,214.0
19845,1540000,213.0
20058,1550000,213.0
20269,1560000,211.0
20483,1570000,214.0
20696,1580000,213.0
20907,1590000,211.0
21119,1600000,212.0
21332,1610000,213.0
21547,1620000,215.0
21761,1630000,214.0
21976,1640000,215.0
22188,1650000,212.0
22403,1660000,215.0
22615,1670000,212.0
22828,1680000,213.0
23039,1690000,211.0
23254,1700000,215.0
23468,1710000,214.0
23682,1720000,214.0
23895,1730000,213.0
24108,1740000,213.0
24321,1750000,213.0
24535,1760000,214.0
24749,1770000,214.0
24962,1780000,213.0
25175,1790000,213.0
25390,1800000,215.0
25604,1810000,214.0
25816,1820000,212.0
26029,1830000,213.0
26241,1840000,212.0
26456,1850000,215.0
26668,1860000,212.0
26884,1870000,216.0
27097,1880000,213.0
27309,1890000,212.0
27524,1900000,215.0
27736,1910000,212.0
27951,1920000,215.0
28165,1930000,214.0
28381,1940000,216.0
28595,1950000,214.0
28806,1960000,211.0
29018,1970000,212.0
29229,1980000,211.0
29444,1990000,215.0
29657,2000000,213.0
