% time spent exploring,episodes,mean 100 episode reward,steps
98,100,0.0,2849
96,200,0.0,6242
95,300,0.0,9613
93,400,0.0,13524
91,500,0.0,17404
89,600,0.0,21071
87,700,0.0,24940
85,800,0.0,28784
83,900,0.0,32526
81,1000,0.0,36364
79,1100,0.0,41075
77,1200,0.0,45727
74,1300,0.0,51309
72,1400,0.0,55658
70,1500,0.0,59685
68,1600,0.0,64535
65,1700,0.0,69160
63,1800,0.0,74414
60,1900,0.0,79589
57,2000,0.0,84849
55,2100,0.0,89730
53,2200,0.0,94422
50,2300,0.0,100433
47,2400,0.0,105150
45,2500,0.0,110852
42,2600,0.1,116392
39,2700,0.0,121673
37,2800,0.0,125936
35,2900,0.0,130174
33,3000,0.0,135235
30,3100,0.1,140073
27,3200,0.0,145580
25,3300,0.1,150565
22,3400,0.0,156530
19,3500,0.0,162119
17,3600,0.0,166485
14,3700,0.0,172549
11,3800,0.0,178761
9,3900,0.1,183737
6,4000,0.1,188229
3,4100,0.1,194523
1,4200,0.2,200133
1,4300,0.2,205146
1,4400,0.0,210764
1,4500,0.1,216103
1,4600,0.2,222435
1,4700,0.1,227857
1,4800,0.1,232731
1,4900,0.2,238419
1,5000,0.2,243328
1,5100,0.2,247628
1,5200,0.2,252264
1,5300,0.2,256547
1,5400,0.2,260608
1,5500,0.4,265281
1,5600,0.3,269469
1,5700,0.5,274251
1,5800,0.7,278516
1,5900,0.9,282466
1,6000,0.8,286293
1,6100,0.9,290456
1,6200,0.9,294159
1,6300,0.9,297857
1,6400,0.8,301259
1,6500,0.8,304728
1,6600,0.8,308330
1,6700,0.8,312368
1,6800,0.9,315991
1,6900,1.0,319707
1,7000,0.9,323661
1,7100,1.0,327244
1,7200,0.9,331441
1,7300,0.9,334872
1,7400,1.0,338460
1,7500,1.0,342165
1,7600,1.0,345896
1,7700,1.0,349527
1,7800,1.0,353140
1,7900,1.0,356690
1,8000,1.0,360186
1,8100,1.0,363806
1,8200,1.0,367567
1,8300,1.0,371111
1,8400,1.0,374672
1,8500,1.0,378369
1,8600,0.9,381872
1,8700,0.9,385338
1,8800,0.9,388757
1,8900,1.0,392351
1,9000,1.0,395813
1,9100,1.0,399407
1,9200,1.0,402932
1,9300,1.0,406467
1,9400,1.0,409960
1,9500,1.0,413649
1,9600,1.0,417290
1,9700,1.0,420753
1,9800,1.0,424261
1,9900,1.0,427956
1,10000,1.0,431418
1,10100,1.0,435014
1,10200,1.0,438503
1,10300,0.9,442110
1,10400,1.0,445687
1,10500,1.0,449208
1,10600,1.0,452760
1,10700,1.0,456451
1,10800,1.0,460178
1,10900,1.0,463659
1,11000,1.0,467235
1,11100,1.0,470762
1,11200,1.0,474279
1,11300,0.9,477893
1,11400,1.0,481598
1,11500,0.9,485353
1,11600,0.9,488663
1,11700,1.0,492030
1,11800,1.0,495379
1,11900,1.0,498699
1,12000,1.0,502144
1,12100,1.0,505513
1,12200,1.0,508911
1,12300,1.0,512229
1,12400,1.0,515701
1,12500,1.0,519044
1,12600,1.0,522353
1,12700,1.0,525676
1,12800,1.0,528986
1,12900,1.0,532577
1,13000,1.0,535877
1,13100,1.0,539534
1,13200,1.0,542954
1,13300,1.0,546240
1,13400,1.0,549701
1,13500,1.0,553010
1,13600,1.0,556443
1,13700,1.0,559747
1,13800,1.0,563070
1,13900,1.0,566392
1,14000,1.0,569725
1,14100,1.0,573057
1,14200,0.8,576229
1,14300,0.9,579433
1,14400,0.9,582652
1,14500,1.0,585831
1,14600,1.0,588999
1,14700,1.0,592247
1,14800,1.0,595551
1,14900,1.0,598759
1,15000,1.0,602080
1,15100,1.0,605228
1,15200,1.0,608471
1,15300,1.0,611639
1,15400,1.0,614831
1,15500,1.0,617964
1,15600,1.0,621105
1,15700,1.0,624235
1,15800,1.0,627355
1,15900,1.0,630522
1,16000,1.0,633641
1,16100,1.0,636766
1,16200,1.0,639943
1,16300,1.0,643078
1,16400,1.0,646258
1,16500,1.0,649382
1,16600,0.9,652449
1,16700,1.0,655546
1,16800,1.0,658637
1,16900,1.0,661723
1,17000,0.9,665055
1,17100,1.0,668145
1,17200,1.0,671238
1,17300,1.0,674374
1,17400,0.9,677430
1,17500,1.0,680545
1,17600,1.0,683627
1,17700,1.0,686718
1,17800,1.0,689960
1,17900,1.0,693007
1,18000,1.0,696070
1,18100,1.0,699117
