episodes,steps,total reward
10,10000,1.0
20,20000,0.0
30,30000,0.0
40,40000,0.0
50,50000,0.0
60,60000,0.0
70,70000,0.0
80,80000,0.0
90,90000,0.0
101,100000,2.0
114,110000,5.0
127,120000,4.0
138,130000,2.0
152,140000,5.0
164,150000,4.0
176,160000,3.0
188,170000,4.0
205,180000,9.0
219,190000,7.0
233,200000,5.0
248,210000,8.0
263,220000,7.0
276,230000,5.0
290,240000,5.0
306,250000,8.0
323,260000,10.0
339,270000,10.0
357,280000,10.0
378,290000,14.0
398,300000,11.0
418,310000,12.0
445,320000,21.0
465,330000,11.0
486,340000,13.0
507,350000,12.0
535,360000,21.0
565,370000,24.0
595,380000,21.0
619,390000,17.0
649,400000,22.0
676,410000,18.0
707,420000,24.0
737,430000,24.0
767,440000,25.0
796,450000,22.0
826,460000,22.0
856,470000,23.0
889,480000,26.0
927,490000,31.0
966,500000,34.0
1006,510000,32.0
1059,520000,48.0
1109,530000,44.0
1169,540000,53.0
1219,550000,44.0
1266,560000,39.0
1329,570000,57.0
1399,580000,64.0
1466,590000,60.0
1529,600000,57.0
1608,610000,72.0
1676,620000,63.0
1749,630000,69.0
1829,640000,74.0
1919,650000,84.0
1999,660000,76.0
2109,670000,106.0
2206,680000,92.0
2289,690000,78.0
2380,700000,86.0
2479,710000,96.0
2594,720000,113.0
2698,730000,100.0
2789,740000,87.0
2896,750000,105.0
3019,760000,119.0
3140,770000,120.0
3289,780000,146.0
3429,790000,139.0
3550,800000,118.0
3689,810000,136.0
3849,820000,157.0
4008,830000,158.0
4169,840000,159.0
4329,850000,159.0
4503,860000,172.0
4711,870000,208.0
4988,880000,277.0
5258,890000,270.0
5511,900000,252.0
5781,910000,270.0
6061,920000,280.0
6339,930000,278.0
6619,940000,280.0
6900,950000,281.0
7183,960000,283.0
7461,970000,278.0
7744,980000,283.0
8021,990000,277.0
8304,1000000,283.0
8586,1010000,282.0
8859,1020000,273.0
9139,1030000,280.0
9420,1040000,281.0
9703,1050000,283.0
9984,1060000,281.0
10266,1070000,282.0
10547,1080000,281.0
10825,1090000,278.0
11108,1100000,284.0
11366,1110000,256.0
11645,1120000,279.0
11926,1130000,281.0
12206,1140000,280.0
12487,1150000,281.0
12766,1160000,279.0
13047,1170000,281.0
13327,1180000,280.0
13606,1190000,279.0
13888,1200000,282.0
14167,1210000,279.0
14446,1220000,279.0
14727,1230000,281.0
15008,1240000,281.0
15289,1250000,281.0
15571,1260000,282.0
15854,1270000,283.0
16131,1280000,277.0
16414,1290000,283.0
16695,1300000,281.0
16975,1310000,280.0
17257,1320000,282.0
17537,1330000,281.0
17817,1340000,279.0
18099,1350000,282.0
18384,1360000,285.0
18666,1370000,282.0
18945,1380000,279.0
19226,1390000,281.0
19508,1400000,282.0
19790,1410000,282.0
20071,1420000,281.0
20350,1430000,279.0
20630,1440000,280.0
20911,1450000,281.0
21193,1460000,282.0
21475,1470000,282.0
21756,1480000,281.0
22037,1490000,281.0
22319,1500000,282.0
22599,1510000,280.0
22881,1520000,282.0
23164,1530000,283.0
23446,1540000,282.0
23726,1550000,280.0
24004,1560000,278.0
24284,1570000,280.0
24566,1580000,282.0
24846,1590000,280.0
25127,1600000,281.0
25407,1610000,280.0
25688,1620000,281.0
25968,1630000,280.0
26249,1640000,281.0
26529,1650000,280.0
26810,1660000,281.0
27090,1670000,280.0
27374,1680000,284.0
27655,1690000,281.0
27936,1700000,281.0
28219,1710000,283.0
28499,1720000,280.0
28779,1730000,280.0
29060,1740000,281.0
29343,1750000,283.0
29625,1760000,282.0
29906,1770000,281.0
30188,1780000,282.0
30469,1790000,281.0
30752,1800000,283.0
31036,1810000,284.0
31316,1820000,280.0
31598,1830000,282.0
31879,1840000,281.0
32160,1850000,282.0
32439,1860000,278.0
32721,1870000,282.0
33005,1880000,284.0
33285,1890000,280.0
33566,1900000,281.0
33847,1910000,281.0
34129,1920000,282.0
34409,1930000,280.0
34689,1940000,280.0
34971,1950000,282.0
35255,1960000,284.0
35535,1970000,280.0
35814,1980000,279.0
36094,1990000,280.0
36375,2000000,281.0
