episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
49,50000,0.0
59,60000,0.0
69,70000,0.0
79,80000,0.0
89,90000,0.0
99,100000,0.0
109,110000,0.0
119,120000,0.0
129,130000,0.0
139,140000,0.0
150,150000,1.0
160,160000,0.0
170,170000,1.0
180,180000,0.0
190,190000,0.0
200,200000,0.0
210,210000,0.0
220,220000,0.0
230,230000,0.0
240,240000,0.0
250,250000,0.0
260,260000,0.0
270,270000,0.0
280,280000,0.0
290,290000,0.0
300,300000,0.0
310,310000,0.0
320,320000,1.0
330,330000,1.0
340,340000,0.0
350,350000,1.0
361,360000,1.0
371,370000,1.0
383,380000,4.0
393,390000,1.0
404,400000,3.0
415,410000,2.0
425,420000,1.0
435,430000,1.0
445,440000,0.0
456,450000,1.0
467,460000,3.0
477,470000,1.0
488,480000,2.0
499,490000,3.0
509,500000,3.0
520,510000,2.0
532,520000,4.0
542,530000,2.0
553,540000,4.0
565,550000,4.0
577,560000,4.0
590,570000,6.0
601,580000,2.0
613,590000,6.0
626,600000,6.0
639,610000,6.0
654,620000,10.0
667,630000,6.0
679,640000,6.0
693,650000,9.0
709,660000,10.0
725,670000,10.0
740,680000,10.0
761,690000,16.0
785,700000,20.0
805,710000,13.0
835,720000,27.0
865,730000,28.0
899,740000,31.0
931,750000,29.0
986,760000,53.0
1015,770000,27.0
1069,780000,51.0
1127,790000,55.0
1190,800000,61.0
1324,810000,134.0
1456,820000,132.0
1595,830000,139.0
1736,840000,141.0
1871,850000,135.0
2012,860000,141.0
2154,870000,142.0
2295,880000,141.0
2437,890000,142.0
2578,900000,141.0
2719,910000,141.0
2856,920000,137.0
2998,930000,142.0
3140,940000,142.0
3282,950000,142.0
3425,960000,143.0
3568,970000,143.0
3710,980000,142.0
3852,990000,142.0
3993,1000000,141.0
4135,1010000,142.0
4276,1020000,141.0
4418,1030000,142.0
4561,1040000,143.0
4704,1050000,143.0
4844,1060000,140.0
4986,1070000,142.0
5129,1080000,143.0
5270,1090000,141.0
5412,1100000,142.0
5554,1110000,142.0
5695,1120000,141.0
5836,1130000,141.0
5977,1140000,141.0
6119,1150000,142.0
6261,1160000,142.0
6403,1170000,142.0
6545,1180000,142.0
6687,1190000,142.0
6825,1200000,138.0
6967,1210000,142.0
7109,1220000,142.0
7251,1230000,142.0
7394,1240000,143.0
7535,1250000,141.0
7677,1260000,142.0
7821,1270000,144.0
7962,1280000,141.0
8104,1290000,142.0
8244,1300000,141.0
8386,1310000,141.0
8527,1320000,141.0
8669,1330000,142.0
8809,1340000,140.0
8950,1350000,141.0
9092,1360000,142.0
9233,1370000,141.0
9373,1380000,140.0
9514,1390000,141.0
9655,1400000,141.0
9797,1410000,142.0
9938,1420000,141.0
10081,1430000,143.0
10222,1440000,141.0
10362,1450000,140.0
10502,1460000,140.0
10643,1470000,141.0
10785,1480000,142.0
10928,1490000,143.0
11070,1500000,142.0
11212,1510000,142.0
11354,1520000,142.0
11495,1530000,141.0
11635,1540000,140.0
11776,1550000,141.0
11920,1560000,144.0
12062,1570000,142.0
12203,1580000,141.0
12344,1590000,141.0
12486,1600000,142.0
12627,1610000,141.0
12768,1620000,141.0
12911,1630000,143.0
13052,1640000,141.0
13195,1650000,143.0
13336,1660000,141.0
13476,1670000,140.0
13618,1680000,142.0
13760,1690000,142.0
13902,1700000,142.0
14044,1710000,142.0
14187,1720000,143.0
14328,1730000,141.0
14470,1740000,142.0
14612,1750000,142.0
14753,1760000,141.0
14894,1770000,141.0
15035,1780000,141.0
15176,1790000,141.0
15318,1800000,142.0
15460,1810000,142.0
15601,1820000,141.0
15742,1830000,141.0
15885,1840000,143.0
16025,1850000,140.0
16167,1860000,142.0
16309,1870000,142.0
16451,1880000,142.0
16592,1890000,141.0
16733,1900000,141.0
16874,1910000,141.0
17016,1920000,142.0
17157,1930000,141.0
17297,1940000,140.0
17439,1950000,142.0
17581,1960000,142.0
17723,1970000,142.0
17864,1980000,141.0
18006,1990000,142.0
18148,2000000,142.0
