episodes,mean 100 episode reward,steps
100,-592.3,98999
200,-599.8,198999
300,-599.8,298999
400,-599.8,398999
500,-599.8,498999
600,-599.8,598999
700,-599.8,698999
800,-599.8,798999
900,-599.8,898999
1000,-599.8,998999
1100,-599.8,1098999
1200,-599.8,1198999
1300,-599.8,1298999
1400,-599.8,1398999
1500,-599.8,1498999
1600,-599.8,1598999
1700,-599.8,1698999
1800,-599.8,1798999
1900,-599.8,1898999
2000,-599.8,1998999
2100,-599.8,2098999
2200,-599.8,2198999
2300,-599.8,2298999
2400,-599.8,2398999
2500,-599.8,2498999
2600,-599.8,2598999
2700,-599.8,2698999
2800,-599.8,2798999
2900,-599.8,2898999
3000,-599.8,2998999
