# {"t_start": 1614836166.0756392, "env_id": "Office-single-v0"} 
r,l,t
0.0,12,0.003877
0.0,6,0.004849
0.0,83,0.015656
0.0,7,0.016596
0.0,2,0.01688
0.0,48,0.022445
0.0,46,0.027768
0.0,10,0.028956
0.0,54,0.03516
0.0,33,0.038978
0.0,91,0.049568
0.0,19,0.051775
0.0,85,0.061475
0.0,31,0.065063
0.0,2,0.065325
0.0,81,0.074629
0.0,98,0.085851
0.0,6,0.08658
0.0,48,0.092054
0.0,116,0.105391
0.0,54,0.1117
0.0,9,0.112767
0.0,79,0.121783
0.0,24,0.124562
0.0,46,0.129864
0.0,75,0.138415
0.0,22,0.140957
0.0,88,0.150977
0.0,211,0.175226
0.0,58,0.181857
0.0,5,0.182468
1.0,191,0.20437
0.0,66,0.211965
1.0,182,0.232665
0.0,79,0.241665
0.0,75,0.250303
0.0,44,0.25537
0.0,14,0.257025
0.0,223,0.282759
1.0,384,0.326649
0.0,61,0.333674
0.0,134,0.349087
1.0,274,0.382927
0.0,81,0.392228
1.0,270,0.422987
0.0,18,0.425096
0.0,22,0.427656
1.0,63,0.434874
0.0,183,0.455868
1.0,335,0.494262
0.0,37,0.498551
0.0,28,0.501795
0.0,158,0.519871
1.0,316,0.556044
1.0,184,0.577255
1.0,286,0.610147
0.0,196,0.632606
0.0,12,0.634024
0.0,18,0.636134
0.0,26,0.639133
1.0,347,0.678879
1.0,203,0.702212
1.0,145,0.7189
0.0,132,0.734062
1.0,260,0.764144
1.0,173,0.784129
0.0,9,0.785201
0.0,20,0.787533
1.0,285,0.820123
0.0,56,0.826582
0.0,124,0.840815
1.0,250,0.869342
0.0,44,0.87441
0.0,224,0.899987
0.0,122,0.914045
0.0,139,0.930077
0.0,58,0.936748
0.0,74,0.945258
0.0,85,0.95502
0.0,110,0.967697
1.0,199,0.990934
0.0,145,1.007882
1.0,95,1.018856
0.0,47,1.024377
1.0,283,1.057604
0.0,138,1.073873
1.0,205,1.097795
0.0,8,1.098753
1.0,82,1.108239
0.0,29,1.111631
1.0,185,1.133306
1.0,136,1.149189
0.0,79,1.158296
0.0,38,1.162932
0.0,8,1.163897
0.0,16,1.16577
0.0,116,1.179407
