# {"t_start": 1614834527.6534095, "env_id": "Office-v0"} 
r,l,t
0.0,34,0.015059
0.0,13,0.020284
0.0,61,0.043732
0.0,6,0.046152
0.0,16,0.052303
0.0,38,0.067048
0.0,20,0.074817
0.0,12,0.079513
0.0,51,0.099116
0.0,127,0.147863
0.0,49,0.167019
0.0,11,0.171335
0.0,44,0.191389
0.0,24,0.200844
0.0,29,0.212364
0.0,66,0.237641
1.0,71,0.265891
0.0,91,0.301642
0.0,38,0.316656
0.0,103,0.356483
0.0,4,0.358096
0.0,51,0.377993
0.0,117,0.423477
0.0,61,0.446854
0.0,52,0.467355
0.0,96,0.504702
0.0,100,0.543345
0.0,6,0.545735
0.0,107,0.587761
0.0,68,0.614454
0.0,73,0.643158
0.0,182,0.712996
0.0,46,0.730769
0.0,137,0.78309
0.0,111,0.826276
0.0,90,0.86082
0.0,15,0.866656
0.0,136,0.919796
0.0,319,1.042387
0.0,995,1.426547
0.0,424,1.592182
0.0,43,1.60913
0.0,587,1.836572
0.0,4,1.838322
0.0,33,1.851083
0.0,2,1.851903
0.0,156,1.912808
0.0,12,1.917595
0.0,443,2.086742
0.0,87,2.118402
0.0,299,2.237316
0.0,347,2.370871
0.0,210,2.455787
0.0,268,2.563608
0.0,35,2.57808
0.0,30,2.59036
0.0,90,2.625985
0.0,93,2.662521
0.0,163,2.727732
0.0,4,2.729368
0.0,37,2.744049
0.0,46,2.762026
0.0,89,2.797377
0.0,90,2.833277
0.0,27,2.84432
0.0,207,2.927106
0.0,546,3.143517
0.0,4,3.145165
0.0,383,3.299812
0.0,169,3.366526
0.0,21,3.375074
0.0,207,3.457344
0.0,433,3.632124
0.0,42,3.649074
0.0,47,3.668007
0.0,108,3.71061
0.0,85,3.745013
0.0,132,3.797565
0.0,163,3.863154
0.0,149,3.922881
1.0,475,4.114725
0.0,188,4.189484
0.0,40,4.20547
0.0,66,4.232182
0.0,107,4.275275
0.0,153,4.336046
0.0,41,4.352021
0.0,39,4.367353
0.0,513,4.572889
0.0,151,4.632929
0.0,266,4.740707
0.0,140,4.797018
0.0,112,4.844947
0.0,100,4.885074
0.0,88,4.920785
0.0,306,5.040814
1.0,191,5.117332
0.0,207,5.20059
0.0,14,5.20641
0.0,122,5.254376
0.0,41,5.271012
0.0,288,5.385179
0.0,248,5.484526
0.0,213,5.570293
0.0,535,5.77906
0.0,12,5.783859
0.0,233,5.873829
0.0,318,5.996712
0.0,249,6.09454
0.0,255,6.193023
0.0,301,6.308126
0.0,160,6.37054
0.0,649,6.627778
1.0,223,6.71648
0.0,108,6.759751
1.0,406,6.922389
0.0,17,6.929361
0.0,69,6.957356
0.0,22,6.966115
0.0,23,6.97544
0.0,99,7.015838
1.0,691,7.291743
0.0,488,7.487396
0.0,93,7.523846
0.0,53,7.545087
0.0,224,7.635005
0.0,268,7.743401
0.0,22,7.752595
0.0,29,7.764419
0.0,429,7.939094
0.0,254,8.043631
0.0,197,8.123865
0.0,22,8.132898
0.0,250,8.237427
1.0,213,8.324969
0.0,183,8.399631
1.0,87,8.435196
0.0,110,8.480241
0.0,89,8.516691
0.0,37,8.532017
0.0,95,8.570908
1.0,266,8.679252
0.0,22,8.688274
0.0,28,8.699912
1.0,71,8.728937
0.0,16,8.735595
0.0,23,8.744649
0.0,150,8.805002
1.0,71,8.834398
0.0,55,8.85711
1.0,168,8.925911
0.0,8,8.929244
