episodes,mean 100 episode reward,steps
100,0.0,5760
200,0.0,11351
300,0.0,16636
400,0.0,21893
500,0.0,28336
600,0.0,34281
700,0.1,39721
800,0.1,45564
900,0.2,51611
1000,0.1,57553
1100,0.2,63700
1200,0.1,68486
1300,0.2,73456
1400,0.1,78628
1500,0.2,83708
1600,0.3,89068
1700,0.4,94822
1800,0.3,99731
1900,0.3,104399
2000,0.4,109177
2100,0.4,113747
2200,0.4,118350
2300,0.4,123370
2400,0.5,128096
2500,0.6,132802
2600,0.6,137573
2700,0.6,142334
2800,0.7,146868
2900,0.8,151638
3000,0.7,156007
3100,0.8,160272
3200,0.9,164486
3300,0.8,168537
3400,0.9,172873
3500,0.9,176929
3600,0.9,180712
3700,0.9,184724
3800,0.9,188508
3900,0.9,192241
4000,0.9,195889
4100,1.0,199557
4200,0.9,203192
4300,0.9,206805
4400,0.9,210454
4500,0.9,213935
4600,0.9,217499
4700,0.9,221026
4800,0.9,224456
4900,1.0,228029
5000,1.0,231550
5100,0.9,235054
5200,0.9,238483
5300,0.9,241948
5400,0.9,245456
5500,1.0,248960
5600,0.9,252397
5700,0.9,256032
5800,0.9,259554
5900,1.0,263100
6000,0.9,266550
6100,1.0,270047
6200,0.9,273427
6300,0.9,276920
6400,0.9,280470
6500,0.9,283868
6600,1.0,287332
6700,1.0,290818
6800,0.9,294150
6900,0.9,297752
7000,0.9,301047
7100,0.9,304399
7200,0.9,307816
7300,0.9,311334
7400,0.9,314688
7500,0.9,318126
7600,0.9,321530
7700,0.9,324937
7800,1.0,328387
7900,0.9,331767
8000,0.9,335114
8100,0.9,338462
8200,0.9,341973
8300,0.9,345314
8400,0.9,348624
8500,0.9,352063
8600,0.9,355473
8700,0.9,358952
8800,0.9,362480
8900,0.9,365864
9000,0.9,369169
9100,0.9,372632
9200,0.9,376063
9300,0.9,379462
9400,0.9,382860
9500,0.9,386163
9600,0.9,389552
9700,1.0,392985
9800,1.0,396429
9900,0.9,399979
10000,0.9,403353
10100,0.9,406603
10200,0.9,409937
10300,0.9,413244
10400,0.9,416587
10500,0.9,419940
10600,0.9,423390
10700,0.9,426807
10800,0.9,430081
10900,0.9,433396
11000,0.9,436630
11100,0.9,439861
11200,0.9,443199
11300,1.0,446435
11400,0.9,449703
11500,1.0,453082
11600,0.9,456425
11700,0.9,459739
11800,0.9,463206
11900,0.9,466539
12000,0.9,470148
12100,0.9,473524
12200,0.9,476861
12300,0.9,480277
12400,1.0,483621
12500,0.9,487065
12600,0.9,490320
12700,0.9,493547
12800,0.9,496837
12900,0.9,500126
13000,0.9,503330
13100,0.9,506619
13200,0.9,509797
13300,0.9,512983
13400,0.9,516191
13500,1.0,519431
13600,0.9,522687
13700,0.9,525888
13800,0.9,529277
13900,0.9,532634
14000,0.9,536014
14100,1.0,539365
14200,0.9,542595
14300,0.9,545946
14400,0.9,549227
14500,0.9,552687
14600,0.9,555968
14700,0.9,559325
14800,0.9,562683
14900,1.0,566046
15000,0.9,569373
15100,0.8,572593
15200,0.9,575808
15300,0.9,579113
15400,0.9,582450
15500,0.9,585861
15600,0.9,589252
15700,0.9,592644
15800,0.9,596008
15900,0.9,599320
16000,0.9,602734
16100,1.0,606226
16200,1.0,609671
16300,0.9,613058
16400,0.9,616367
16500,0.9,619824
16600,0.9,623269
16700,0.9,626769
16800,0.9,630137
16900,0.8,633407
17000,0.9,636799
17100,0.9,639976
17200,0.8,643263
17300,0.9,646818
17400,0.9,650105
17500,0.9,653631
17600,0.9,657133
17700,0.9,660511
17800,0.9,663883
17900,0.9,667158
18000,0.9,670495
18100,0.9,673766
18200,0.9,677305
18300,0.9,680848
18400,0.8,684135
18500,0.9,687473
18600,0.9,690658
18700,0.9,693852
18800,0.9,697226
18900,0.9,700666
19000,0.9,703944
19100,1.0,707319
19200,0.9,710727
19300,0.9,714190
19400,1.0,717682
19500,0.9,721100
19600,1.0,724563
19700,0.9,727997
19800,1.0,731375
19900,0.9,734829
20000,0.9,738211
20100,0.9,741562
20200,0.9,745123
20300,0.9,748498
20400,0.9,751938
20500,0.9,755362
20600,0.9,758624
20700,0.9,762046
20800,0.9,765515
20900,0.9,768848
21000,0.9,772009
21100,0.9,775372
21200,1.0,778760
21300,0.9,782124
21400,0.8,785173
21500,0.9,788707
21600,0.9,792086
21700,0.9,795584
21800,0.9,798966
21900,0.9,802354
22000,0.9,805671
22100,1.0,808887
22200,0.9,812154
22300,1.0,815635
22400,0.9,818790
22500,0.9,822117
22600,1.0,825582
22700,1.0,828903
22800,0.9,832190
22900,0.8,835485
23000,0.9,838808
23100,0.9,842347
23200,0.9,845676
23300,0.9,848891
23400,0.9,852297
23500,1.0,855663
23600,0.9,859207
23700,0.9,862676
23800,0.9,866084
23900,0.9,869537
24000,1.0,872849
24100,0.9,876191
24200,0.9,879569
24300,0.9,883124
24400,0.9,886385
24500,0.9,889698
24600,0.9,892873
24700,0.9,896334
24800,0.8,899792
24900,0.9,903183
25000,0.9,906686
25100,0.9,909964
25200,0.9,913387
25300,0.9,916882
25400,0.9,920426
25500,0.9,923694
25600,0.9,926851
25700,0.9,930126
25800,0.9,933449
25900,0.9,937005
26000,0.9,940521
26100,0.9,944015
26200,0.9,947274
26300,0.9,950509
26400,0.9,953879
26500,0.9,957173
26600,0.9,960540
26700,0.9,963911
26800,0.9,967369
26900,0.9,970640
27000,0.9,973996
27100,0.9,977323
27200,0.9,980760
27300,1.0,984150
27400,0.9,987506
27500,0.9,990955
27600,0.9,994336
27700,0.9,997693
27800,1.0,1001132
27900,0.9,1004498
28000,1.0,1008050
28100,0.9,1011507
28200,0.9,1015253
28300,0.9,1018490
28400,0.9,1021823
28500,0.9,1025135
28600,0.9,1028479
28700,1.0,1031973
28800,0.9,1035175
28900,0.9,1038501
29000,0.9,1041716
29100,0.9,1045057
29200,0.9,1048442
29300,0.9,1051812
29400,0.9,1055215
29500,0.9,1058598
29600,0.9,1062034
29700,0.9,1065246
29800,0.9,1068693
29900,0.9,1072092
30000,0.9,1075474
30100,0.9,1079000
30200,0.9,1082272
30300,1.0,1085649
30400,0.9,1088932
30500,0.9,1092365
30600,0.9,1095894
30700,0.9,1099335
30800,0.9,1102897
30900,0.9,1106277
31000,0.9,1109683
31100,0.9,1112997
31200,1.0,1116529
31300,0.9,1119845
31400,0.9,1123274
31500,0.9,1126653
31600,0.9,1130020
31700,1.0,1133637
31800,0.9,1137122
31900,0.9,1140484
32000,1.0,1143789
32100,0.9,1147243
32200,0.9,1150669
32300,0.9,1153998
