episodes,mean 100 episode reward,steps
100,-595.6,98999
200,-570.3,197784
300,-583.0,297285
400,-596.3,397285
500,-568.2,495930
600,-573.0,595070
700,-552.9,693761
800,-567.6,793761
900,-581.7,893761
1000,107.9,964008
1100,280.9,1024795
1200,-313.3,1114025
1300,570.2,1156989
1400,859.3,1177747
1500,700.0,1210392
1600,-88.0,1285616
1700,130.6,1349008
1800,-364.8,1438333
1900,-263.0,1522959
2000,-193.5,1602821
2100,-112.9,1682625
2200,-579.2,1782625
2300,-579.7,1882625
2400,-543.6,1981297
2500,-536.6,2079009
2600,-407.0,2170594
2700,256.4,2226836
2800,-435.1,2321222
2900,-491.0,2417165
3000,-590.4,2517165
3100,-491.2,2612794
3200,-263.0,2697067
3300,269.2,2749787
3400,-313.0,2835112
3500,-495.7,2931317
