episodes,steps,total reward
177,10000,24.0
321,20000,46.0
442,30000,45.0
578,40000,64.0
715,50000,61.0
871,60000,86.0
1026,70000,97.0
1221,80000,122.0
1467,90000,167.0
1819,100000,266.0
