episodes,mean 100 episode reward,steps
100,-571.9,98557
200,-586.4,198292
300,-571.1,297304
400,-583.4,396605
500,-570.8,495626
600,-582.4,594978
700,-576.0,694662
800,-569.9,793503
900,-598.1,893503
1000,-585.6,993383
1100,-585.5,1092944
1200,-597.4,1192944
1300,-552.1,1292142
1400,-583.7,1391685
1500,-550.0,1490471
1600,-585.4,1590092
1700,-572.3,1689228
1800,-559.7,1787905
1900,-584.3,1887600
2000,-589.2,1987600
2100,-550.6,2086136
2200,-159.7,2165104
2300,13.6,2234555
2400,-347.9,2322635
2500,-400.7,2413010
2600,-526.9,2510146
2700,-468.0,2604256
2800,315.7,2659723
2900,-14.2,2730747
3000,-148.7,2807696
3100,-207.1,2888558
3200,-41.4,2960396
