# {"t_start": 1614835541.8398001, "env_id": "Office-v0"} 
r,l,t
0.0,27,0.002439
0.0,6,0.002717
0.0,61,0.005023
0.0,10,0.005439
0.0,41,0.006943
0.0,53,0.00889
0.0,16,0.009505
0.0,12,0.009966
0.0,13,0.010468
0.0,41,0.011981
0.0,21,0.012822
0.0,7,0.013127
0.0,21,0.013956
0.0,19,0.014674
0.0,65,0.017146
0.0,90,0.020439
0.0,29,0.021523
0.0,46,0.023192
0.0,15,0.023763
0.0,15,0.02434
0.0,2,0.02445
0.0,29,0.025531
0.0,4,0.025708
0.0,19,0.026429
0.0,33,0.027646
0.0,20,0.028411
0.0,41,0.029917
0.0,38,0.031297
0.0,19,0.032011
0.0,21,0.032814
0.0,19,0.033531
0.0,33,0.034745
0.0,10,0.03514
0.0,28,0.036191
0.0,46,0.037894
0.0,39,0.039342
0.0,20,0.040103
0.0,64,0.042452
0.0,25,0.043399
0.0,28,0.044492
0.0,48,0.046291
0.0,68,0.048796
0.0,54,0.05081
0.0,39,0.052257
0.0,43,0.053928
0.0,47,0.055641
0.0,74,0.05843
0.0,47,0.060179
0.0,36,0.061508
0.0,46,0.063215
0.0,49,0.065067
0.0,13,0.065614
0.0,18,0.066284
0.0,27,0.067289
0.0,31,0.068486
0.0,10,0.068898
0.0,36,0.070279
0.0,102,0.074035
0.0,71,0.076737
0.0,92,0.080099
0.0,36,0.081426
0.0,37,0.08279
0.0,41,0.084311
0.0,41,0.085835
1.0,132,0.090727
0.0,17,0.091393
0.0,52,0.09332
0.0,17,0.093976
0.0,59,0.096158
0.0,39,0.0976
0.0,47,0.099316
0.0,26,0.10029
0.0,54,0.102282
0.0,120,0.106757
0.0,139,0.111989
0.0,17,0.11266
0.0,31,0.113825
0.0,104,0.117592
0.0,70,0.120096
0.0,67,0.122513
0.0,2,0.122612
0.0,39,0.124003
0.0,40,0.125498
0.0,51,0.127329
0.0,25,0.128267
0.0,44,0.129956
0.0,19,0.130671
0.0,20,0.13142
1.0,28,0.132489
0.0,29,0.133561
0.0,51,0.135443
0.0,23,0.136329
0.0,60,0.138526
0.0,129,0.143234
0.0,92,0.146561
0.0,72,0.149227
0.0,93,0.152639
0.0,49,0.154411
0.0,43,0.155996
0.0,48,0.157756
0.0,11,0.158206
0.0,28,0.159245
