# {"t_start": 1598544188.772953, "env_id": "Office-v0"} 
r,l,t
0.0,16,0.006832
0.0,47,0.022209
0.0,14,0.026696
0.0,16,0.031823
0.0,53,0.048823
0.0,35,0.06019
0.0,42,0.073776
0.0,28,0.083004
0.0,28,0.092136
0.0,35,0.103529
0.0,36,0.115228
0.0,34,0.129412
0.0,25,0.137815
0.0,109,0.173566
0.0,89,0.202207
0.0,41,0.215298
1.0,15,0.220072
0.0,134,0.263479
0.0,19,0.269884
0.0,70,0.293266
1.0,45,0.308046
0.0,95,0.338892
0.0,74,0.362796
0.0,28,0.371931
1.0,64,0.393246
0.0,106,0.427367
0.0,222,0.500111
0.0,12,0.504025
0.0,66,0.525417
0.0,68,0.547659
0.0,39,0.560064
0.0,96,0.591105
1.0,36,0.602648
0.0,152,0.651392
0.0,74,0.675968
0.0,185,0.737243
1.0,18,0.743271
0.0,64,0.764454
0.0,53,0.782267
0.0,21,0.78936
1.0,23,0.797099
1.0,226,0.873093
0.0,11,0.876881
0.0,296,0.973496
0.0,20,0.980075
0.0,4,0.981472
0.0,83,1.008876
0.0,5,1.010638
1.0,45,1.025536
0.0,180,1.084626
0.0,21,1.091563
0.0,78,1.117023
1.0,12,1.120964
1.0,184,1.180467
0.0,17,1.186215
1.0,208,1.255232
0.0,10,1.258597
0.0,17,1.26431
1.0,145,1.311908
0.0,295,1.410996
1.0,36,1.42313
0.0,18,1.429184
1.0,188,1.492526
0.0,68,1.515383
0.0,8,1.518195
0.0,26,1.526694
0.0,38,1.539154
0.0,14,1.543866
0.0,7,1.54622
0.0,32,1.556748
0.0,22,1.563903
0.0,881,1.857844
1.0,12,1.861711
0.0,148,1.908605
0.0,198,1.973215
0.0,44,1.98796
1.0,12,1.991965
1.0,92,2.021971
0.0,10,2.025246
0.0,7,2.027562
1.0,14,2.032103
1.0,158,2.082661
1.0,77,2.107979
0.0,130,2.153201
1.0,11,2.157028
0.0,145,2.203765
0.0,24,2.211416
0.0,91,2.240121
1.0,11,2.24368
1.0,104,2.276809
0.0,100,2.309247
0.0,46,2.323989
1.0,11,2.327535
0.0,35,2.338563
0.0,42,2.351846
0.0,8,2.354385
1.0,11,2.357934
1.0,52,2.374394
0.0,91,2.402884
0.0,158,2.452377
1.0,13,2.45656
1.0,88,2.484355
0.0,94,2.514343
0.0,2,2.515
1.0,11,2.518535
1.0,124,2.558064
1.0,230,2.631836
0.0,147,2.679076
1.0,15,2.683942
0.0,21,2.690685
0.0,86,2.718839
0.0,544,2.896297
1.0,11,2.900075
0.0,53,2.917673
0.0,32,2.927947
0.0,20,2.934461
1.0,11,2.938154
1.0,95,2.968775
0.0,21,2.975503
1.0,150,3.023649
1.0,16,3.028869
0.0,29,3.038413
0.0,79,3.063788
0.0,148,3.112246
1.0,15,3.117319
1.0,123,3.158408
0.0,54,3.176351
0.0,190,3.240055
1.0,11,3.244035
0.0,29,3.253648
1.0,120,3.293872
0.0,11,3.29751
1.0,11,3.301194
1.0,110,3.337246
1.0,83,3.364161
0.0,15,3.369053
0.0,7,3.371381
1.0,40,3.384365
1.0,58,3.403255
0.0,92,3.433783
1.0,13,3.438093
1.0,44,3.452509
1.0,43,3.466948
0.0,67,3.488885
1.0,11,3.492466
1.0,70,3.515233
0.0,15,3.520101
0.0,33,3.530914
1.0,14,3.535447
1.0,33,3.54622
