episodes,steps,total reward
114,10000,12.0
206,20000,23.0
295,30000,29.0
406,40000,42.0
653,50000,183.0
1038,60000,299.0
1446,70000,329.0
1883,80000,340.0
2299,90000,342.0
2723,100000,356.0
