episodes,mean 100 episode reward,steps
100,-238.2,85173
200,560.7,122498
300,765.5,147239
400,877.4,166729
500,882.7,185464
600,906.8,201598
700,894.6,218139
800,908.0,234131
900,902.7,251244
1000,909.6,267000
1100,909.9,282913
1200,898.3,299151
1300,917.6,313774
1400,916.9,328592
1500,921.1,342697
1600,923.3,356535
1700,927.9,369606
1800,927.0,382763
1900,928.9,395570
2000,927.9,408531
2100,926.6,421777
2200,927.4,434716
2300,927.6,447711
2400,927.8,460652
2500,928.8,473342
2600,930.6,485773
2700,929.5,498403
2800,929.9,510910
2900,929.3,523643
3000,929.0,536414
3100,930.3,549017
3200,915.4,562445
3300,930.0,575198
3400,932.0,587573
3500,929.0,600507
3600,926.7,613990
3700,928.2,627213
3800,925.6,640982
3900,929.4,653945
4000,929.0,667028
4100,929.4,680064
4200,929.5,693024
4300,929.7,705870
4400,916.7,719302
4500,930.5,731971
4600,930.9,744647
4700,930.8,757156
4800,930.2,769795
4900,930.6,782337
5000,928.9,795211
5100,929.2,808076
5200,928.7,821043
5300,899.5,835554
5400,929.6,848283
5500,900.3,862691
5600,930.6,875265
5700,929.8,887998
5800,929.5,900752
5900,929.4,913532
6000,930.5,926111
6100,930.3,938711
6200,930.5,951300
6300,930.6,963882
6400,930.4,976543
6500,931.6,989009
6600,902.4,1003186
6700,931.2,1015832
6800,931.7,1028425
6900,931.0,1041130
7000,931.7,1053757
7100,930.9,1066458
7200,931.4,1079105
7300,931.4,1091864
7400,916.1,1105492
7500,931.3,1118262
7600,930.7,1131187
7700,932.4,1143762
7800,932.0,1156340
7900,930.1,1169327
8000,931.0,1182168
8100,933.7,1194453
8200,932.9,1206906
8300,932.9,1219325
8400,917.9,1232934
8500,932.9,1245420
8600,918.5,1258888
8700,932.6,1271519
8800,932.4,1284143
8900,931.4,1296928
9000,932.1,1309593
9100,931.7,1322312
9200,931.9,1335038
9300,931.9,1347750
9400,930.8,1360653
9500,915.7,1374444
9600,929.8,1387489
9700,930.8,1400360
9800,930.5,1413191
9900,931.7,1425911
10000,930.3,1438933
10100,931.1,1451731
10200,931.4,1464487
10300,930.6,1477395
10400,930.4,1490358
10500,931.5,1503090
10600,916.4,1516655
10700,931.8,1529343
10800,932.4,1541926
10900,931.9,1554631
11000,933.1,1567086
11100,901.9,1581505
11200,932.6,1594102
11300,933.8,1606467
11400,885.0,1622153
11500,933.6,1634523
11600,933.3,1646961
11700,919.0,1660146
11800,919.3,1673309
11900,934.2,1685595
12000,933.9,1697900
12100,918.2,1711155
12200,933.7,1723508
12300,889.9,1738262
12400,919.1,1751335
12500,738.3,1775218
12600,888.9,1790197
12700,934.1,1802432
12800,934.6,1814625
12900,934.6,1826819
13000,935.9,1838761
13100,920.0,1851763
13200,933.3,1864144
13300,934.9,1876241
13400,919.9,1889175
13500,933.4,1901544
13600,934.6,1913646
13700,935.5,1925579
13800,935.4,1937554
13900,920.7,1950360
14000,935.2,1962343
14100,920.2,1975171
14200,935.3,1987167
14300,935.1,1999118
14400,935.0,2011091
14500,935.4,2023028
14600,919.9,2035910
14700,936.6,2047683
14800,935.5,2059624
14900,935.6,2071540
15000,920.2,2084400
15100,935.5,2096373
15200,936.1,2108241
15300,921.1,2120916
15400,936.6,2132670
15500,936.5,2144457
15600,935.6,2156380
15700,935.8,2168240
15800,936.8,2179991
15900,936.5,2191726
16000,937.1,2203356
16100,936.3,2215155
16200,921.2,2227795
16300,937.0,2239497
16400,921.2,2252184
16500,935.1,2264199
16600,937.3,2275758
16700,935.2,2287764
16800,935.9,2299636
16900,936.6,2311351
17000,936.5,2323095
17100,935.8,2334932
17200,935.8,2346858
17300,936.3,2358655
17400,937.0,2370370
17500,936.6,2382102
17600,937.4,2393779
17700,937.7,2405360
17800,937.0,2417067
17900,937.8,2428635
18000,937.1,2440361
18100,922.2,2452872
18200,935.5,2464885
18300,937.5,2476563
18400,936.9,2488372
18500,936.8,2500223
18600,936.8,2512062
18700,937.7,2523767
18800,921.9,2536394
18900,937.6,2548100
19000,922.4,2560661
19100,939.2,2572092
19200,938.0,2583808
19300,939.0,2595379
19400,938.2,2607093
19500,939.4,2618553
19600,922.3,2631190
19700,938.6,2642629
19800,938.3,2654067
19900,938.4,2665413
20000,937.0,2677016
20100,907.6,2690373
20200,938.0,2701770
20300,937.2,2713396
20400,937.4,2724974
20500,937.7,2736523
20600,923.2,2748887
20700,907.7,2762144
20800,938.3,2773661
20900,922.4,2786144
21000,923.3,2798626
21100,922.4,2811143
21200,922.4,2823679
21300,938.9,2835119
21400,922.5,2847612
21500,938.5,2859125
21600,893.2,2873168
21700,922.8,2885600
21800,923.3,2898036
21900,907.5,2911379
22000,938.7,2922864
22100,938.8,2934323
22200,908.2,2947669
22300,923.9,2960009
22400,922.7,2972507
22500,892.6,2986819
22600,937.1,2998639
