episodes,steps,total reward
127,10000,47.0
317,20000,135.0
774,30000,378.0
1259,40000,386.0
1738,50000,401.0
2225,60000,388.0
2705,70000,395.0
3189,80000,395.0
3671,90000,402.0
4151,100000,391.0
