episodes,steps,total reward
88,10000,0.0
145,20000,0.0
261,30000,58.0
534,40000,199.0
855,50000,225.0
1178,60000,232.0
1532,70000,249.0
1888,80000,261.0
2252,90000,262.0
2610,100000,258.0
