episodes,mean 100 episode reward,steps
100,0.0,4715
200,0.0,9033
300,0.0,13490
400,0.0,18451
500,0.0,23579
600,0.0,28766
700,0.0,34373
800,0.0,38840
900,0.0,44167
1000,0.0,48867
1100,0.0,54173
1200,0.0,59622
1300,0.0,64765
1400,0.0,70684
1500,0.0,76048
1600,0.0,81601
1700,0.0,86514
1800,0.0,92687
1900,0.0,98541
2000,0.0,104688
2100,0.0,110029
2200,0.0,115427
2300,0.0,121990
2400,0.0,127748
2500,0.0,133719
2600,0.0,139095
2700,0.0,144327
2800,0.0,149462
2900,0.0,155673
3000,0.1,160959
3100,0.1,166643
3200,0.1,171740
3300,0.1,177238
3400,0.1,183062
3500,0.1,188916
3600,0.1,195102
3700,0.1,200979
3800,0.1,206412
3900,0.1,212005
4000,0.1,217310
4100,0.2,222808
4200,0.1,228858
4300,0.2,235154
4400,0.1,241112
4500,0.2,246395
4600,0.3,252032
4700,0.3,257615
4800,0.2,263529
4900,0.2,269088
5000,0.3,274067
5100,0.4,279845
5200,0.2,285311
5300,0.3,290652
5400,0.3,295903
5500,0.3,301675
5600,0.3,306432
5700,0.4,312129
5800,0.4,318043
5900,0.2,323907
6000,0.3,329374
6100,0.3,335976
6200,0.5,341454
6300,0.5,347068
6400,0.4,352935
6500,0.3,358320
6600,0.4,363297
6700,0.5,368511
6800,0.6,373296
6900,0.4,378379
7000,0.5,383334
7100,0.6,388152
7200,0.7,393436
7300,0.6,398447
7400,0.7,404068
7500,0.8,408946
7600,0.6,414095
7700,0.6,419204
7800,0.8,424301
7900,0.8,429350
8000,0.7,433922
8100,0.7,438691
8200,0.8,443509
8300,0.5,448157
8400,0.9,452933
8500,0.8,457632
8600,0.8,462438
8700,0.8,467120
8800,0.8,472008
8900,0.8,476666
9000,0.8,481371
9100,0.9,486033
9200,0.8,490806
9300,0.8,495524
9400,0.8,500234
9500,0.8,504913
9600,0.9,509639
9700,0.8,514253
9800,0.8,518933
9900,0.9,523591
10000,0.8,528210
10100,0.8,532574
10200,0.8,537298
10300,0.8,542158
10400,0.9,546686
10500,0.8,551169
10600,0.8,555590
10700,0.9,560006
10800,0.9,564494
10900,0.9,568784
11000,0.9,573333
11100,0.8,577761
11200,0.8,582280
11300,0.8,586705
11400,0.9,591274
11500,0.8,596258
11600,0.8,600955
11700,0.8,605969
11800,0.8,610694
11900,0.9,615413
12000,0.8,620209
12100,0.8,625072
12200,0.8,629837
12300,0.8,634966
12400,0.8,640205
12500,0.8,644908
12600,0.8,649610
12700,0.8,654037
12800,0.9,658481
12900,0.9,663034
