episodes,mean 100 episode reward,steps
100,0.0,2455
200,0.0,5319
300,0.0,8012
400,0.0,11077
500,0.0,14083
600,0.0,17679
700,0.0,20645
800,0.0,24101
900,0.0,27437
1000,0.0,30979
1100,0.0,35041
1200,0.0,39241
1300,0.0,44315
1400,0.0,48230
1500,0.1,53640
1600,0.0,58020
1700,0.1,63206
1800,0.0,67969
1900,0.1,73102
2000,0.1,78560
2100,0.1,84347
2200,0.1,90057
2300,0.1,94990
2400,0.1,100156
2500,0.1,105398
2600,0.2,112068
2700,0.2,117665
2800,0.2,124283
2900,0.2,130297
3000,0.2,136257
3100,0.2,142518
3200,0.3,148273
3300,0.3,154513
3400,0.2,160889
3500,0.4,167201
3600,0.4,172757
3700,0.5,177804
3800,0.5,182123
3900,0.4,187282
4000,0.5,192312
4100,0.7,196957
4200,0.7,200575
4300,0.8,203943
4400,0.7,208168
4500,0.8,211500
4600,0.7,215380
4700,0.8,219082
4800,0.8,222536
4900,0.8,225665
5000,0.7,229365
5100,0.8,232705
5200,0.9,235828
5300,0.8,239062
5400,0.8,242254
5500,0.7,246396
5600,0.8,249532
5700,0.8,252686
5800,0.8,255669
5900,0.8,258659
6000,0.7,262093
6100,0.8,265816
6200,0.8,269157
6300,0.8,272664
6400,0.9,275674
6500,0.8,278853
6600,0.8,282018
6700,0.9,284806
6800,0.9,287610
6900,0.9,290285
7000,0.9,293066
7100,0.8,296207
7200,0.9,298925
7300,0.8,301624
7400,0.9,304204
7500,1.0,306787
7600,0.9,309527
7700,0.9,312417
7800,0.8,315156
7900,0.8,317852
8000,1.0,320713
8100,0.9,323523
8200,0.9,326151
8300,0.8,328788
8400,0.8,331821
8500,0.9,334589
8600,0.7,337778
8700,0.9,340345
8800,0.8,342903
8900,0.9,346204
9000,0.8,349335
9100,0.8,352335
9200,0.9,355477
9300,0.9,358163
9400,0.9,360936
9500,0.9,363435
9600,0.9,366138
9700,0.9,368945
9800,0.9,371570
9900,0.9,374247
