episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
49,50000,0.0
59,60000,0.0
69,70000,0.0
79,80000,0.0
89,90000,0.0
99,100000,0.0
109,110000,0.0
119,120000,0.0
129,130000,0.0
140,140000,1.0
150,150000,0.0
160,160000,0.0
170,170000,0.0
180,180000,0.0
190,190000,0.0
200,200000,0.0
210,210000,0.0
220,220000,0.0
230,230000,0.0
240,240000,0.0
250,250000,0.0
260,260000,0.0
270,270000,0.0
280,280000,0.0
290,290000,0.0
300,300000,0.0
310,310000,0.0
320,320000,0.0
331,330000,3.0
341,340000,1.0
351,350000,2.0
361,360000,0.0
372,370000,2.0
382,380000,0.0
392,390000,2.0
402,400000,0.0
413,410000,3.0
424,420000,2.0
434,430000,2.0
446,440000,4.0
457,450000,4.0
469,460000,5.0
482,470000,6.0
493,480000,5.0
507,490000,5.0
521,500000,9.0
535,510000,8.0
553,520000,15.0
571,530000,12.0
587,540000,12.0
610,550000,18.0
630,560000,16.0
654,570000,20.0
681,580000,23.0
710,590000,27.0
731,600000,17.0
761,610000,27.0
795,620000,32.0
827,630000,30.0
862,640000,34.0
900,650000,35.0
938,660000,37.0
995,670000,57.0
1050,680000,55.0
1100,690000,49.0
1163,700000,63.0
1236,710000,73.0
1317,720000,80.0
1407,730000,90.0
1511,740000,104.0
1635,750000,124.0
1769,760000,134.0
1913,770000,144.0
2041,780000,128.0
2182,790000,141.0
2323,800000,141.0
2459,810000,136.0
2595,820000,136.0
2731,830000,136.0
2865,840000,134.0
3002,850000,137.0
3129,860000,127.0
3272,870000,143.0
3415,880000,143.0
3559,890000,144.0
3703,900000,144.0
3847,910000,144.0
3991,920000,144.0
4136,930000,145.0
4280,940000,144.0
4424,950000,144.0
4568,960000,144.0
4712,970000,144.0
4855,980000,143.0
4999,990000,144.0
5142,1000000,143.0
5286,1010000,144.0
5429,1020000,143.0
5572,1030000,143.0
5717,1040000,145.0
5862,1050000,145.0
6006,1060000,144.0
6152,1070000,146.0
6296,1080000,144.0
6441,1090000,146.0
6582,1100000,140.0
6726,1110000,144.0
6871,1120000,145.0
7015,1130000,144.0
7156,1140000,141.0
7300,1150000,144.0
7439,1160000,139.0
7583,1170000,144.0
7727,1180000,144.0
7871,1190000,144.0
8014,1200000,143.0
8159,1210000,145.0
8301,1220000,142.0
8447,1230000,146.0
8591,1240000,144.0
8736,1250000,145.0
8880,1260000,144.0
9024,1270000,144.0
9168,1280000,144.0
9313,1290000,145.0
9455,1300000,142.0
9595,1310000,140.0
9738,1320000,143.0
9881,1330000,143.0
10025,1340000,144.0
10169,1350000,144.0
10314,1360000,145.0
10459,1370000,145.0
10603,1380000,144.0
10748,1390000,145.0
10892,1400000,144.0
11037,1410000,145.0
11181,1420000,144.0
11326,1430000,145.0
11472,1440000,146.0
11615,1450000,143.0
11760,1460000,145.0
11906,1470000,146.0
12051,1480000,145.0
12194,1490000,143.0
12339,1500000,145.0
12483,1510000,144.0
12626,1520000,143.0
12770,1530000,144.0
12915,1540000,145.0
13058,1550000,143.0
13202,1560000,144.0
13347,1570000,145.0
13491,1580000,144.0
13634,1590000,143.0
13778,1600000,144.0
13924,1610000,146.0
14068,1620000,144.0
14213,1630000,145.0
14357,1640000,144.0
14501,1650000,144.0
14646,1660000,145.0
14792,1670000,146.0
14932,1680000,140.0
15078,1690000,146.0
15223,1700000,145.0
15368,1710000,145.0
15512,1720000,144.0
15655,1730000,143.0
15800,1740000,145.0
15944,1750000,144.0
16090,1760000,146.0
16234,1770000,144.0
16379,1780000,145.0
16524,1790000,145.0
16667,1800000,143.0
16813,1810000,146.0
16957,1820000,144.0
17102,1830000,145.0
17247,1840000,145.0
17392,1850000,145.0
17531,1860000,139.0
17676,1870000,145.0
17821,1880000,145.0
17966,1890000,145.0
18110,1900000,144.0
18254,1910000,144.0
18399,1920000,145.0
18538,1930000,139.0
18681,1940000,143.0
18826,1950000,145.0
18966,1960000,140.0
19109,1970000,143.0
19246,1980000,137.0
19391,1990000,145.0
19536,2000000,145.0
