# {"t_start": 1614834682.1235743, "env_id": "Office-v0"} 
r,l,t
0.0,62,0.003309
0.0,30,0.004175
0.0,12,0.004593
0.0,6,0.004822
0.0,4,0.004975
0.0,39,0.00613
0.0,41,0.007253
0.0,76,0.009506
0.0,31,0.01038
0.0,14,0.010796
0.0,35,0.011767
0.0,15,0.012204
0.0,12,0.012606
0.0,5,0.0128
0.0,34,0.013836
0.0,74,0.01586
0.0,7,0.016084
0.0,30,0.017044
0.0,14,0.017519
0.0,13,0.017912
0.0,55,0.019425
0.0,38,0.020522
0.0,6,0.020745
0.0,14,0.021195
0.0,29,0.02207
0.0,29,0.022897
0.0,26,0.023638
0.0,18,0.024163
0.0,71,0.026294
0.0,30,0.027144
0.0,11,0.027477
0.0,57,0.029155
0.0,25,0.029916
0.0,34,0.030865
0.0,49,0.032222
0.0,13,0.03269
0.0,101,0.035532
0.0,62,0.037366
0.0,44,0.038625
0.0,8,0.03887
0.0,20,0.039438
0.0,22,0.040039
0.0,43,0.041257
0.0,35,0.042246
0.0,12,0.042598
0.0,57,0.04423
0.0,39,0.045374
0.0,42,0.046539
0.0,26,0.047249
0.0,40,0.048398
0.0,134,0.052086
0.0,11,0.05245
1.0,79,0.054699
0.0,23,0.055357
0.0,36,0.056361
0.0,29,0.057215
0.0,36,0.058237
0.0,10,0.058528
0.0,31,0.059369
0.0,11,0.059701
1.0,40,0.060855
0.0,177,0.065731
0.0,21,0.066326
0.0,49,0.067709
0.0,19,0.068258
0.0,23,0.068969
0.0,94,0.07169
0.0,11,0.072026
0.0,82,0.074369
0.0,35,0.075351
0.0,4,0.075487
0.0,42,0.076678
1.0,101,0.079581
0.0,32,0.080512
0.0,29,0.081355
0.0,28,0.082161
0.0,33,0.08308
0.0,180,0.088147
0.0,28,0.088993
0.0,112,0.092071
1.0,25,0.09283
0.0,66,0.094672
0.0,69,0.09657
0.0,72,0.098558
1.0,110,0.101618
0.0,249,0.108527
0.0,37,0.109607
0.0,46,0.110877
1.0,46,0.112151
0.0,56,0.113701
0.0,88,0.116074
0.0,18,0.116627
1.0,52,0.118102
0.0,68,0.119939
0.0,30,0.120843
0.0,27,0.121623
1.0,82,0.123836
0.0,77,0.126019
0.0,82,0.128243
0.0,15,0.128715
0.0,60,0.130384
0.0,84,0.132703
0.0,53,0.134192
0.0,77,0.136288
0.0,107,0.139276
0.0,54,0.140782
0.0,31,0.141688
0.0,62,0.143369
0.0,25,0.14407
0.0,23,0.144719
0.0,24,0.145438
0.0,37,0.146465
1.0,112,0.149563
0.0,41,0.150705
0.0,16,0.151171
0.0,35,0.152135
1.0,37,0.153239
0.0,84,0.155546
0.0,111,0.158618
0.0,2,0.158704
0.0,12,0.159054
0.0,16,0.159511
0.0,101,0.162342
0.0,86,0.164669
0.0,11,0.164991
0.0,110,0.167973
0.0,5,0.168132
0.0,38,0.16923
1.0,88,0.171613
0.0,12,0.171967
0.0,2,0.172046
0.0,127,0.175542
0.0,27,0.176333
0.0,168,0.180942
0.0,14,0.181352
0.0,148,0.185347
0.0,58,0.186918
1.0,211,0.192733
0.0,28,0.19356
0.0,170,0.198164
0.0,86,0.200497
0.0,48,0.201812
0.0,27,0.202554
0.0,6,0.202738
0.0,13,0.203102
0.0,63,0.204817
0.0,133,0.208407
0.0,17,0.208898
1.0,49,0.210246
1.0,207,0.215882
0.0,19,0.216418
0.0,77,0.218508
1.0,35,0.21948
0.0,157,0.223687
0.0,104,0.226537
0.0,117,0.229712
0.0,10,0.230007
0.0,187,0.235068
0.0,82,0.237331
0.0,121,0.240631
1.0,115,0.243881
1.0,167,0.248359
0.0,40,0.249483
0.0,139,0.253252
0.0,12,0.253599
0.0,83,0.255835
0.0,197,0.261126
0.0,72,0.2631
1.0,49,0.264462
0.0,67,0.266268
0.0,2,0.266349
0.0,96,0.268964
