param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.1639088940674591,-4.219690799713135,0.07271236926317215,0.2404782921075821,0.9526404142379761,-4.164490222930908,0.07109484821557999,-0.2608492076396942,0.9280390739440918,-1.9964687824249268,0.19647526741027832,0.9513012766838074,1000.0,2.0,-566.146240234375,-566.146240234375,0.640533447265625,0.640533447265625,10.563161134719849,2.0,1,2000,189.33726130771961,4.148496150970459,0.017656205222010612,0.5985992550849915
0.13433062777208762,-8.673852920532227,0.09173336625099182,0.9994213581085205,0.002014179015532136,-8.615900039672852,0.08930069953203201,0.7499083280563354,0.6110027432441711,-4.2287092208862305,0.06945211440324783,0.9687125086784363,1000.0,4.0,-565.9368896484375,-565.9368896484375,2.649449110031128,2.649449110031128,21.28508949279785,4.0,2,4000,187.9249791904076,8.65726089477539,0.06316763162612915,0.5518070459365845
0.12160776493778987,-12.737317085266113,0.12723542749881744,0.9987075924873352,0.0053192004561424255,-12.729266166687012,0.12767252326011658,0.9984256029129028,0.019792810082435608,-6.3973822593688965,0.2793358862400055,0.9280946254730225,1000.0,6.0,-563.6329956054688,-563.6329956054688,13.107519149780273,13.107519149780273,31.966357946395874,6.0,3,6000,187.69732886246695,12.69919204711914,0.09626772999763489,0.24693742394447327
0.10579425230886043,-16.6886043548584,0.230049729347229,0.6112707853317261,0.7804542183876038,-16.659809112548828,0.23795185983181,0.627059817314148,0.7676205039024353,-8.454838752746582,0.4382678270339966,0.8646780848503113,1000.0,8.0,-563.8482055664062,-563.8482055664062,17.863290786743164,17.863290786743164,42.72769355773926,8.0,4,8000,187.23219846138787,16.37639808654785,0.2597217857837677,0.22369053959846497
0.10579425230886043,-20.13552474975586,0.23508700728416443,-0.6662741899490356,0.7451835870742798,-20.103092193603516,0.23373264074325562,-0.6322270631790161,0.7520499229431152,-10.374983787536621,0.41933614015579224,0.8759030103683472,1000.0,10.0,-565.8292846679688,-565.8292846679688,19.869869232177734,19.869869232177734,54.06800723075867,10.0,5,10000,184.95225757666014,19.69794273376465,0.3146432042121887,0.10630307346582413
0.10579425230886043,-22.64873695373535,0.33601823449134827,0.3333122432231903,0.9427311420440674,-22.538930892944336,0.34960654377937317,0.48025089502334595,0.845645010471344,-12.211161613464355,0.3082430064678192,0.9209563136100769,1000.0,12.0,-565.90478515625,-565.90478515625,18.149450302124023,18.149450302124023,65.13635277748108,12.0,6,12000,184.2289211524388,22.44924545288086,0.9076295495033264,0.3921782672405243
0.10370968758833489,-25.20061683654785,0.4873712360858917,0.33332839608192444,0.9426389336585999,-25.108713150024414,0.4765646159648895,0.48758965730667114,0.848182737827301,-13.835373878479004,0.30210089683532715,0.9185498952865601,1000.0,14.0,-560.9995727539062,-560.9995727539062,22.978923797607422,22.978923797607422,76.36977481842041,14.0,7,14000,183.3185973546068,24.91860580444336,0.599404513835907,0.6836945414543152
0.09577415649670935,-27.337995529174805,0.4711582064628601,0.4549071788787842,0.8651643395423889,-27.248641967773438,0.48203030228614807,0.4668163061141968,0.8543230891227722,-15.376238822937012,0.29705166816711426,0.9222924113273621,1000.0,16.0,-563.3177490234375,-563.3177490234375,23.435745239257812,23.435745239257812,88.33330965042114,16.0,8,16000,181.1321240347493,27.244766235351562,0.45687276124954224,0.15919767320156097
0.0833199695945773,-29.456249237060547,0.5558965802192688,0.49429816007614136,0.8380662798881531,-29.418222427368164,0.5424172282218933,0.25834596157073975,0.9379274845123291,-16.831275939941406,0.292207807302475,0.9264528155326843,1000.0,18.0,-566.2203369140625,-566.2203369140625,23.652490615844727,23.652490615844727,99.3387439250946,18.0,9,18000,181.19818399931373,29.3739070892334,0.8785133361816406,0.2707332968711853
0.0682844203499074,-31.003042221069336,0.6376093626022339,0.6554211378097534,0.6874285340309143,-30.959199905395508,0.6275760531425476,0.44771602749824524,0.8488295078277588,-18.18141746520996,0.2584928572177887,0.9334404468536377,1000.0,20.0,-562.8779907226562,-562.8779907226562,31.991914749145508,31.991914749145508,110.47427177429199,20.0,10,20000,181.03762694052097,31.396949768066406,1.156906247138977,0.36337533593177795
0.057086957702023974,-32.722450256347656,0.6311237215995789,0.20127055048942566,0.9254406690597534,-32.674468994140625,0.6511373519897461,0.1743200570344925,0.9303525686264038,-19.480449676513672,0.24798181653022766,0.9371685981750488,1000.0,22.0,-563.8682861328125,-563.8682861328125,31.4622859954834,31.4622859954834,121.74667811393738,22.0,11,22000,180.70308234127887,32.955711364746094,1.0778207778930664,0.2911421060562134
0.051680078090752424,-33.913631439208984,0.5308380722999573,0.3890857398509979,0.88698810338974,-33.8485221862793,0.5580294132232666,0.23887915909290314,0.9408054947853088,-20.667509078979492,0.2574698328971863,0.9353482127189636,1000.0,24.0,-564.7005004882812,-564.7005004882812,30.722454071044922,30.722454071044922,133.21606707572937,24.0,12,24000,180.15844880300148,34.28047561645508,2.06969952583313,0.2718137800693512
0.04495975420378481,-34.905906677246094,0.675681471824646,0.5624297857284546,0.766398549079895,-34.831661224365234,0.6652926802635193,0.43803274631500244,0.8473753333091736,-21.77471923828125,0.24176663160324097,0.9394345283508301,1000.0,26.0,-564.5933837890625,-564.5933837890625,30.153728485107422,30.153728485107422,145.58049488067627,26.0,13,26000,178.595353871483,35.641883850097656,1.4540619850158691,0.2096092253923416
0.04320544008261588,-36.311737060546875,0.7868900895118713,0.3108411729335785,0.9063873887062073,-36.25010681152344,0.8213621377944946,0.3323361277580261,0.9235468506813049,-22.812030792236328,0.22903664410114288,0.942427396774292,1000.0,28.0,-564.3766479492188,-564.3766479492188,29.52169418334961,29.52169418334961,157.683580160141,28.0,14,28000,177.5708033237426,36.98743438720703,0.8213546276092529,0.20013366639614105
0.04495975420378481,-36.95473861694336,0.91893070936203,0.3431483805179596,0.9303858280181885,-36.8885612487793,0.9203494787216187,0.45174112915992737,0.8681361675262451,-23.80365562438965,0.24610762298107147,0.9393698573112488,1000.0,30.0,-565.7910766601562,-565.7910766601562,29.23089027404785,29.23089027404785,169.3714621067047,30.0,15,30000,177.12547100231015,37.9849967956543,2.242394208908081,0.10024669766426086
0.052718847660376544,-38.0353889465332,1.003618836402893,0.14307206869125366,0.9724650382995605,-37.942195892333984,1.010077953338623,0.008254297077655792,0.9939475059509277,-24.74131202697754,0.25221630930900574,0.9389554858207703,1000.0,32.0,-567.1506958007812,-567.1506958007812,28.82609748840332,28.82609748840332,181.05565452575684,32.0,16,32000,176.74123508497055,39.10130310058594,1.4715232849121094,0.039187826216220856
0.052718847660376544,-39.1140251159668,0.9908667802810669,-0.10965217649936676,0.9845225214958191,-39.077091217041016,0.9942519068717957,-0.2312026023864746,0.94597327709198,-25.630990982055664,0.21856194734573364,0.9482877850532532,1000.0,34.0,-568.2117919921875,-568.2117919921875,28.358720779418945,28.358720779418945,192.7623748779297,34.0,17,34000,176.38296903911422,40.351566314697266,0.6275511384010315,0.25319936871528625
0.06181699495154324,-40.15901184082031,0.9554105997085571,-0.038623832166194916,0.987236499786377,-40.14756393432617,0.9598714709281921,-0.07711917906999588,0.980002224445343,-26.4722843170166,0.19781506061553955,0.9536943435668945,1000.0,36.0,-569.198486328125,-569.198486328125,28.019458770751953,28.019458770751953,204.80593943595886,36.0,18,36000,175.77615228906438,41.173370361328125,2.3931827545166016,0.17857971787452698
0.06561998579066344,-41.144691467285156,0.9476688504219055,-0.056005459278821945,0.9847773313522339,-41.12038040161133,0.9566684365272522,-0.10998695343732834,0.9760315418243408,-27.27754020690918,0.18741358816623688,0.957087516784668,1000.0,38.0,-570.684814453125,-570.684814453125,27.992700576782227,27.992700576782227,216.1968286037445,38.0,19,38000,175.7657605128341,42.125999450683594,1.7772281169891357,0.19329938292503357
0.06305951655006926,-41.92041015625,0.887155294418335,0.2384028434753418,0.9579552412033081,-41.88933563232422,0.8783953189849854,0.2945144772529602,0.9443640112876892,-28.049694061279297,0.17807665467262268,0.9600807428359985,1000.0,40.0,-572.0803833007812,-572.0803833007812,27.955162048339844,27.955162048339844,228.07885432243347,40.0,20,40000,175.37794162825932,43.014347076416016,0.7554187178611755,0.16431061923503876
0.0682844203499074,-43.115074157714844,0.8688870668411255,0.16974669694900513,0.9677881002426147,-43.13816833496094,0.8941624164581299,0.17338360846042633,0.9807003140449524,-28.809185028076172,0.18546566367149353,0.9598308801651001,1000.0,42.0,-573.404296875,-573.404296875,27.916566848754883,27.916566848754883,240.31106877326965,42.0,21,42000,174.77347262612548,44.02910614013672,0.7814477682113647,0.0565311536192894
0.06432701283272566,-43.760353088378906,0.8602392077445984,0.6078683137893677,0.7736982703208923,-43.701114654541016,0.8148852586746216,0.6457318067550659,0.7487264275550842,-29.528329849243164,0.1997622698545456,0.9580090045928955,1000.0,44.0,-574.6121826171875,-574.6121826171875,27.830726623535156,27.830726623535156,252.23350262641907,44.0,22,44000,174.44153747160237,44.35246276855469,1.1298246383666992,0.2608918845653534
0.054859444277966955,-43.597389221191406,0.7208380699157715,0.3267788589000702,0.9061266183853149,-43.62156295776367,0.7236312031745911,0.16296899318695068,0.9727299809455872,-30.19244384765625,0.20904356241226196,0.956465482711792,1000.0,46.0,-575.1156005859375,-575.1156005859375,27.322608947753906,27.322608947753906,264.4017357826233,46.0,23,46000,173.9776778085099,44.28092956542969,2.3497250080108643,0.16383230686187744
0.054859444277966955,-44.10721206665039,0.783936619758606,0.45434850454330444,0.8725589513778687,-44.12617111206055,0.779571533203125,0.34947511553764343,0.9192094802856445,-30.819442749023438,0.21747010946273804,0.9552937746047974,1000.0,48.0,-575.9280395507812,-575.9280395507812,27.051990509033203,27.051990509033203,275.9121994972229,48.0,24,48000,173.96838591213915,44.80587387084961,2.777880907058716,0.16618439555168152
0.055962119107954095,-44.591278076171875,0.7380255460739136,0.09057004749774933,0.9819866418838501,-44.555641174316406,0.7181582450866699,0.05369117110967636,0.9893084168434143,-31.417970657348633,0.22215184569358826,0.9549671411514282,1000.0,50.0,-576.78857421875,-576.78857421875,26.839054107666016,26.839054107666016,287.2005829811096,50.0,25,50000,174.09435413050227,45.347076416015625,1.9266078472137451,0.042329203337430954
0.05940491710342653,-45.48568344116211,0.5960793495178223,0.2790689468383789,0.9431043267250061,-45.474876403808594,0.589274525642395,0.23225553333759308,0.9619888067245483,-31.98397445678711,0.21360641717910767,0.9576900601387024,1000.0,52.0,-577.6791381835938,-577.6791381835938,26.69189453125,26.69189453125,298.7011070251465,52.0,26,52000,174.08706823313622,45.874149322509766,1.1733484268188477,0.19276130199432373
0.052718847660376544,-46.19552230834961,0.6178132891654968,0.3497026860713959,0.91417396068573,-46.205833435058594,0.6262246370315552,0.4574986696243286,0.8653163909912109,-32.52591323852539,0.2119411826133728,0.9575894474983215,1000.0,54.0,-577.1383666992188,-577.1383666992188,26.365625381469727,26.365625381469727,310.3868525028229,54.0,27,54000,173.97644122026364,46.5191764831543,1.266732096672058,0.2098694145679474
0.05377849649835011,-46.517635345458984,0.7393966913223267,0.2059810310602188,0.9571239352226257,-46.51138687133789,0.7295368909835815,0.2597860097885132,0.9578266143798828,-33.0567741394043,0.21004433929920197,0.9576877951622009,1000.0,56.0,-576.7709350585938,-576.7709350585938,26.705930709838867,26.705930709838867,322.46019411087036,56.0,28,56000,173.6648461507336,47.082088470458984,1.3500927686691284,0.2738407254219055
0.054859444277966955,-46.80351638793945,0.6509764194488525,0.4258843660354614,0.8833335041999817,-46.806331634521484,0.6545726656913757,0.3499986231327057,0.9147303700447083,-33.571495056152344,0.20753668248653412,0.9585233330726624,1000.0,58.0,-577.1033325195312,-577.1033325195312,26.421117782592773,26.421117782592773,334.69055938720703,58.0,29,58000,173.29440097203099,47.680992126464844,2.611931562423706,0.21933290362358093
0.05940491710342653,-47.20576477050781,0.7975836396217346,0.27044960856437683,0.9441902041435242,-47.191917419433594,0.7982355356216431,0.21523885428905487,0.9604689478874207,-34.06755065917969,0.21173113584518433,0.9582683444023132,1000.0,60.0,-577.8652954101562,-577.8652954101562,26.29912757873535,26.29912757873535,346.1728115081787,60.0,30,60000,173.32383712804216,48.097938537597656,3.473081588745117,0.13348907232284546
0.06181699495154324,-47.68059158325195,0.7636268138885498,0.3355150520801544,0.940151035785675,-47.6943473815918,0.7729831337928772,0.2627372443675995,0.9539881348609924,-34.536441802978516,0.2100609689950943,0.9590368866920471,1000.0,62.0,-578.32666015625,-578.32666015625,26.032583236694336,26.032583236694336,357.5998377799988,62.0,31,62000,173.37815471309975,48.2624626159668,2.338815212249756,0.14459677040576935
0.06693894750505577,-48.03473663330078,0.6032238006591797,0.3163963854312897,0.9448627233505249,-48.043758392333984,0.6095577478408813,0.3006034195423126,0.9439175128936768,-34.97812271118164,0.21370457112789154,0.9582293629646301,1000.0,64.0,-578.3243408203125,-578.3243408203125,25.897233963012695,25.897233963012695,369.80910205841064,64.0,32,64000,173.06226278305968,48.53059005737305,1.8667351007461548,0.2513417899608612
0.06965693719894053,-48.297157287597656,0.7619271278381348,0.1301310807466507,0.9831464290618896,-48.291648864746094,0.7686775326728821,0.08199901878833771,0.9954020977020264,-35.402259826660156,0.2131187617778778,0.9582881927490234,1000.0,66.0,-578.2418212890625,-578.2418212890625,25.805538177490234,25.805538177490234,382.11918902397156,66.0,33,66000,172.72097789326045,48.697208404541016,2.7524399757385254,0.01859363354742527
0.0833199695945773,-48.48887634277344,0.7443833947181702,0.18684695661067963,0.9822083711624146,-48.448036193847656,0.7312113642692566,0.3287127614021301,0.9413478970527649,-35.80729675292969,0.2117525339126587,0.9591470956802368,1000.0,68.0,-578.8817749023438,-578.8817749023438,25.687631607055664,25.687631607055664,394.29710054397583,68.0,34,68000,172.45878781808588,48.87505340576172,0.49929171800613403,0.11598595976829529
0.09769921704229322,-48.83729934692383,0.8581783771514893,0.1680837869644165,0.9841864705085754,-48.824989318847656,0.8876709342002869,0.19568993151187897,0.9775909781455994,-36.19990539550781,0.21522626280784607,0.9588981866836548,1000.0,70.0,-579.4851684570312,-579.4851684570312,25.561296463012695,25.561296463012695,406.75104546546936,70.0,35,70000,172.0954396562026,49.228240966796875,1.343215823173523,0.28512632846832275
0.08670309447319521,-49.0997200012207,0.8848154544830322,0.08614178001880646,0.9841753840446472,-49.06565856933594,0.8785459399223328,0.08234910666942596,0.9784772992134094,-36.570247650146484,0.21157106757164001,0.9602025747299194,1000.0,72.0,-580.0510864257812,-580.0510864257812,25.425222396850586,25.425222396850586,418.3441598415375,72.0,36,72000,172.10709963603298,49.22488784790039,2.457016944885254,0.27380213141441345
0.07394224246582377,-49.137428283691406,0.779478132724762,-0.02484361082315445,0.9920322299003601,-49.125885009765625,0.7752914428710938,-0.11000782251358032,0.9899207949638367,-36.92047882080078,0.2057446539402008,0.961881697177887,1000.0,74.0,-580.5288696289062,-580.5288696289062,25.24288558959961,25.24288558959961,431.2111020088196,74.0,37,74000,171.60968178988693,49.32986831665039,1.855515718460083,0.22737430036067963
0.06693894750505577,-49.17234802246094,0.6209738254547119,0.5824968218803406,0.7954078316688538,-49.1513786315918,0.6110946536064148,0.6080254912376404,0.7793120741844177,-37.26344680786133,0.20471903681755066,0.9625433087348938,1000.0,76.0,-581.0400390625,-581.0400390625,25.101848602294922,25.101848602294922,443.31578159332275,76.0,38,76000,171.4353586214507,49.55829620361328,2.454089641571045,0.3368518054485321
0.05940491710342653,-49.506195068359375,0.5487585663795471,0.5026765465736389,0.8553853034973145,-49.504432678222656,0.5455846786499023,0.6003846526145935,0.7767676115036011,-37.57400131225586,0.2170162796974182,0.9599178433418274,1000.0,78.0,-581.1231689453125,-581.1231689453125,24.803255081176758,24.803255081176758,455.3255305290222,78.0,39,78000,171.3060102502386,49.74288558959961,5.217812538146973,0.34359022974967957
0.054859444277966955,-49.731441497802734,0.4958346486091614,0.3023630678653717,0.9455225467681885,-49.7103271484375,0.49466875195503235,0.5475407242774963,0.830498993396759,-37.885009765625,0.2236737608909607,0.9587153792381287,1000.0,80.0,-581.4993286132812,-581.4993286132812,24.605199813842773,24.605199813842773,467.1931962966919,80.0,40,80000,171.23537036527358,49.858516693115234,1.9786124229431152,0.17804580926895142
0.04966353924655011,-50.27668762207031,0.4050203263759613,-0.07361843436956406,0.9917676448822021,-50.272403717041016,0.3970966339111328,-0.2235899418592453,0.9678654670715332,-38.188480377197266,0.2225460261106491,0.9592608213424683,1000.0,82.0,-581.8251342773438,-581.8251342773438,24.403648376464844,24.403648376464844,479.3327820301056,82.0,41,82000,171.07112860653416,50.1951789855957,2.0294666290283203,0.260047972202301
0.057086957702023974,-50.12053298950195,0.35756081342697144,0.21106351912021637,0.9617769718170166,-50.116207122802734,0.36009493470191956,0.14170017838478088,0.9823232889175415,-38.47190856933594,0.21711339056491852,0.9608672261238098,1000.0,84.0,-582.24267578125,-582.24267578125,24.259370803833008,24.259370803833008,492.6750330924988,84.0,42,84000,170.4977812103362,50.329795837402344,1.0103189945220947,0.1235044077038765
