episodes,steps,total reward
133,10000,50.0
530,20000,328.0
1006,30000,393.0
1487,40000,388.0
1969,50000,392.0
2447,60000,387.0
2927,70000,396.0
3403,80000,397.0
3899,90000,393.0
4385,100000,393.0
