episodes,mean 100 episode reward,steps
100,-595.8,98999
200,-597.7,198999
300,-597.5,298999
400,-598.0,398999
500,-597.3,498999
600,-598.3,598999
700,-597.7,698999
800,-587.3,798999
900,-595.9,898999
1000,-596.4,998999
1100,-596.9,1098999
1200,-597.3,1198999
1300,-597.8,1298999
1400,-597.1,1398999
1500,-587.5,1498999
1600,-597.8,1598999
1700,-598.3,1698999
1800,-597.9,1798999
1900,-597.7,1898999
2000,-598.1,1998999
2100,-596.7,2098999
2200,-597.8,2198999
2300,-597.7,2298999
2400,-598.1,2398999
2500,-597.3,2498999
2600,-598.1,2598999
2700,-597.5,2698999
2800,-597.5,2798999
2900,-597.3,2898999
3000,-598.0,2998999
