% time spent exploring,episodes,mean 100 episode reward,steps
98,100,0.0,3218
96,200,0.0,6630
94,300,0.0,10349
92,400,0.0,14222
91,500,0.0,18011
89,600,0.0,21134
87,700,0.0,25058
85,800,0.0,28964
83,900,0.0,33264
81,1000,0.0,37167
79,1100,0.0,41146
77,1200,0.1,45515
75,1300,0.0,49286
73,1400,0.0,53595
71,1500,0.0,58265
69,1600,0.1,62549
66,1700,0.0,67463
64,1800,0.0,71708
62,1900,0.0,76166
59,2000,0.0,80886
57,2100,0.1,85769
55,2200,0.1,90610
52,2300,0.1,95077
50,2400,0.2,99569
48,2500,0.2,104124
46,2600,0.3,109063
43,2700,0.2,113709
41,2800,0.2,118721
38,2900,0.3,123371
36,3000,0.2,127827
34,3100,0.3,132375
32,3200,0.2,136943
30,3300,0.3,141212
27,3400,0.4,146278
25,3500,0.4,151018
22,3600,0.3,155979
20,3700,0.3,160341
18,3800,0.6,164954
15,3900,0.6,169901
13,4000,0.6,174800
11,4100,0.3,179031
9,4200,0.6,183160
7,4300,0.7,187504
4,4400,0.6,192292
2,4500,0.6,196490
1,4600,0.6,200235
1,4700,0.7,204336
1,4800,0.8,208970
1,4900,0.7,213281
1,5000,0.7,217807
1,5100,0.5,221791
1,5200,0.7,226185
1,5300,0.9,230758
1,5400,0.8,235337
1,5500,0.9,239846
1,5600,0.8,244358
1,5700,0.8,248622
1,5800,1.0,253312
1,5900,0.9,258007
1,6000,0.9,262648
1,6100,0.9,267247
1,6200,0.9,271790
1,6300,0.8,276410
1,6400,0.9,281069
1,6500,0.8,285387
1,6600,0.7,289277
1,6700,0.9,293659
1,6800,0.9,298116
1,6900,0.7,301947
1,7000,0.9,306523
1,7100,0.9,311197
1,7200,1.0,315771
1,7300,1.0,320137
1,7400,0.9,324659
1,7500,0.9,329134
1,7600,0.9,333614
1,7700,0.9,337936
1,7800,1.0,342350
1,7900,0.9,346506
1,8000,0.8,350694
1,8100,0.9,355041
1,8200,1.0,359477
1,8300,0.9,363721
1,8400,1.0,367909
1,8500,1.0,372099
1,8600,0.9,376158
1,8700,0.8,380456
1,8800,1.0,384845
1,8900,1.0,389133
1,9000,1.0,393500
1,9100,1.0,397801
1,9200,1.0,402019
1,9300,0.9,405990
1,9400,0.9,410384
1,9500,1.0,414706
1,9600,0.9,418838
1,9700,0.9,423113
1,9800,1.0,427387
1,9900,1.0,431693
1,10000,1.0,435872
1,10100,0.9,439854
1,10200,0.9,443880
1,10300,0.9,448040
1,10400,1.0,452199
1,10500,1.0,456499
1,10600,1.0,460753
1,10700,0.9,464859
1,10800,1.0,469176
1,10900,1.0,473645
1,11000,1.0,477884
1,11100,1.0,482104
1,11200,1.0,486270
1,11300,0.9,490467
1,11400,1.0,494670
1,11500,0.8,498438
1,11600,0.9,502438
1,11700,1.0,506588
1,11800,1.0,511068
1,11900,1.0,515291
1,12000,1.0,519519
1,12100,1.0,523717
1,12200,1.0,527989
1,12300,1.0,532251
1,12400,1.0,536438
1,12500,1.0,540652
1,12600,1.0,545041
1,12700,1.0,549249
1,12800,1.0,553461
1,12900,1.0,557660
1,13000,1.0,561757
1,13100,1.0,565841
1,13200,1.0,569986
1,13300,1.0,574024
1,13400,1.0,578122
1,13500,1.0,582226
1,13600,1.0,586294
1,13700,1.0,590376
1,13800,1.0,594574
1,13900,1.0,598719
1,14000,1.0,602828
1,14100,0.9,607257
1,14200,0.9,611253
1,14300,1.0,615410
1,14400,1.0,619619
1,14500,1.0,623561
1,14600,1.0,627621
1,14700,1.0,631719
1,14800,1.0,635801
1,14900,1.0,639896
1,15000,1.0,643924
1,15100,1.0,648000
1,15200,1.0,652117
1,15300,1.0,656337
1,15400,1.0,660420
1,15500,1.0,664479
1,15600,1.0,668521
1,15700,0.9,672343
1,15800,1.0,676436
1,15900,1.0,680528
1,16000,1.0,684576
1,16100,1.0,688607
1,16200,0.9,692492
1,16300,0.9,696315
1,16400,1.0,700397
1,16500,1.0,704453
1,16600,1.0,708582
1,16700,1.0,712723
1,16800,1.0,716759
1,16900,1.0,720817
1,17000,1.0,724783
1,17100,1.0,728822
1,17200,1.0,732810
1,17300,1.0,736798
1,17400,1.0,740786
1,17500,1.0,744833
1,17600,1.0,748712
1,17700,1.0,752713
1,17800,1.0,756811
1,17900,1.0,760813
1,18000,1.0,764755
