episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
50,50000,2.0
60,60000,1.0
70,70000,0.0
80,80000,1.0
91,90000,1.0
101,100000,1.0
111,110000,0.0
121,120000,0.0
133,130000,3.0
144,140000,3.0
154,150000,1.0
165,160000,2.0
176,170000,4.0
186,180000,0.0
197,190000,3.0
208,200000,3.0
219,210000,1.0
229,220000,0.0
239,230000,0.0
249,240000,2.0
259,250000,0.0
270,260000,1.0
280,270000,0.0
290,280000,0.0
301,290000,4.0
313,300000,2.0
323,310000,0.0
333,320000,0.0
343,330000,0.0
353,340000,2.0
364,350000,3.0
375,360000,3.0
385,370000,0.0
395,380000,0.0
406,390000,2.0
416,400000,0.0
426,410000,0.0
436,420000,0.0
447,430000,3.0
457,440000,1.0
467,450000,1.0
477,460000,0.0
487,470000,0.0
497,480000,1.0
507,490000,0.0
517,500000,0.0
527,510000,0.0
538,520000,2.0
548,530000,0.0
558,540000,1.0
568,550000,2.0
579,560000,1.0
589,570000,0.0
599,580000,0.0
609,590000,0.0
620,600000,1.0
630,610000,0.0
640,620000,1.0
651,630000,3.0
661,640000,1.0
671,650000,0.0
681,660000,1.0
691,670000,0.0
701,680000,0.0
711,690000,0.0
721,700000,0.0
731,710000,0.0
742,720000,1.0
753,730000,1.0
763,740000,1.0
773,750000,0.0
783,760000,1.0
793,770000,0.0
803,780000,1.0
815,790000,3.0
825,800000,1.0
835,810000,0.0
846,820000,4.0
856,830000,2.0
867,840000,1.0
878,850000,2.0
888,860000,0.0
899,870000,3.0
909,880000,0.0
919,890000,0.0
929,900000,0.0
939,910000,0.0
949,920000,0.0
960,930000,3.0
971,940000,1.0
981,950000,0.0
991,960000,1.0
1001,970000,1.0
1011,980000,0.0
1021,990000,0.0
1031,1000000,0.0
1041,1010000,1.0
1051,1020000,0.0
1061,1030000,0.0
1072,1040000,1.0
1082,1050000,0.0
1092,1060000,1.0
1104,1070000,3.0
1114,1080000,0.0
1124,1090000,2.0
1134,1100000,0.0
1144,1110000,0.0
1154,1120000,0.0
1164,1130000,1.0
1174,1140000,0.0
1185,1150000,1.0
1196,1160000,1.0
1206,1170000,0.0
1216,1180000,3.0
1227,1190000,2.0
1238,1200000,1.0
1248,1210000,1.0
1258,1220000,1.0
1268,1230000,1.0
1278,1240000,0.0
1289,1250000,1.0
1299,1260000,1.0
1309,1270000,1.0
1319,1280000,0.0
1330,1290000,1.0
1340,1300000,2.0
1350,1310000,0.0
1360,1320000,1.0
1371,1330000,1.0
1382,1340000,4.0
1392,1350000,1.0
1402,1360000,0.0
1412,1370000,0.0
1423,1380000,2.0
1433,1390000,1.0
1444,1400000,1.0
1454,1410000,1.0
1465,1420000,3.0
1475,1430000,1.0
1485,1440000,1.0
1495,1450000,0.0
1506,1460000,2.0
1516,1470000,0.0
1526,1480000,1.0
1536,1490000,1.0
1546,1500000,0.0
1557,1510000,1.0
1567,1520000,2.0
1578,1530000,2.0
1589,1540000,2.0
1599,1550000,3.0
1610,1560000,1.0
1620,1570000,0.0
1630,1580000,1.0
1641,1590000,2.0
1651,1600000,1.0
1661,1610000,1.0
1673,1620000,4.0
1684,1630000,1.0
1694,1640000,1.0
1706,1650000,3.0
1716,1660000,0.0
1726,1670000,1.0
1737,1680000,1.0
1748,1690000,3.0
1759,1700000,1.0
1769,1710000,1.0
1779,1720000,1.0
1791,1730000,4.0
1802,1740000,1.0
1813,1750000,2.0
1823,1760000,1.0
1834,1770000,2.0
1844,1780000,0.0
1855,1790000,2.0
1865,1800000,1.0
1876,1810000,1.0
1886,1820000,2.0
1897,1830000,3.0
1908,1840000,3.0
1919,1850000,2.0
1930,1860000,2.0
1941,1870000,3.0
1951,1880000,1.0
1962,1890000,2.0
1972,1900000,0.0
1982,1910000,2.0
1993,1920000,1.0
2005,1930000,3.0
2016,1940000,2.0
2026,1950000,2.0
2036,1960000,0.0
2047,1970000,3.0
2058,1980000,2.0
2068,1990000,1.0
2081,2000000,4.0
