episodes,steps,total reward
196,10000,92.0
617,20000,342.0
1073,30000,352.0
1528,40000,365.0
1999,50000,368.0
2451,60000,368.0
2901,70000,373.0
3355,80000,362.0
3819,90000,367.0
4281,100000,362.0
