# {"t_start": 1599443410.3357937, "env_id": "Water-M1-v0"} 
r,l,t
0.0,600,8.446077
1.0,481,9.55628
1.0,177,10.524326
1.0,539,13.471062
1.0,344,15.334565
1.0,402,17.519641
0.0,600,20.753531
0.0,600,24.016781
0.0,39,24.226112
0.0,17,24.318409
1.0,454,26.7951
1.0,561,29.847202
1.0,460,32.347984
1.0,418,34.624985
1.0,250,35.971328
1.0,264,37.399063
0.0,600,40.64692
1.0,295,42.2404
0.0,34,42.429013
0.0,92,42.925252
0.0,600,46.19012
0.0,600,49.456308
1.0,275,50.942959
1.0,135,51.680345
0.0,600,54.910578
1.0,436,57.260915
1.0,532,60.149822
1.0,429,62.458381
0.0,54,62.748199
0.0,27,62.893981
1.0,293,64.487028
0.0,600,67.751129
0.0,600,71.011909
1.0,447,73.439971
1.0,271,74.907168
1.0,477,77.487613
1.0,592,80.687086
1.0,477,83.254181
0.0,39,83.464667
0.0,46,83.712981
1.0,83,84.160183
1.0,110,84.759374
1.0,430,87.101063
1.0,340,88.947229
1.0,475,91.499977
1.0,572,94.592686
1.0,417,96.846082
1.0,289,98.408891
0.0,38,98.617783
0.0,64,98.963217
1.0,105,99.533443
1.0,132,100.253544
0.0,600,103.525254
1.0,391,105.66006
1.0,304,107.367318
1.0,391,109.467728
1.0,423,111.734143
0.0,600,114.954421
0.0,25,115.088788
0.0,27,115.233504
1.0,227,116.454835
0.0,600,119.679932
1.0,355,121.598397
1.0,522,124.401194
0.0,600,127.607572
1.0,126,128.281349
1.0,478,130.833765
1.0,337,132.643129
0.0,61,132.970039
0.0,20,133.077432
1.0,142,133.841187
1.0,597,137.056045
1.0,51,137.330394
1.0,457,139.78076
1.0,272,141.232892
1.0,489,143.851149
1.0,593,147.023484
1.0,455,149.466976
0.0,62,149.798312
0.0,29,149.953378
1.0,105,150.520262
1.0,577,153.625133
1.0,539,156.523051
1.0,408,158.707968
1.0,405,160.880272
1.0,252,162.240968
1.0,154,163.066712
0.0,600,166.275841
0.0,41,166.495682
0.0,24,166.623983
0.0,600,169.858958
1.0,201,170.94121
1.0,588,174.110957
1.0,337,175.916899
0.0,600,179.121176
1.0,488,181.735654
1.0,430,184.041594
1.0,357,185.959896
0.0,69,186.330465
0.0,39,186.541463
1.0,399,188.692981
1.0,538,191.603491
0.0,600,194.836108
1.0,402,197.008325
1.0,109,197.596456
1.0,473,200.128728
1.0,374,202.136372
0.0,600,205.354637
0.0,28,205.505084
0.0,45,205.74716
1.0,165,206.634077
0.0,600,209.86212
1.0,37,210.062563
1.0,281,211.571336
0.0,600,214.793869
0.0,600,218.01911
0.0,600,221.371406
0.0,600,224.620804
0.0,130,225.320397
0.0,56,225.623382
1.0,42,225.850537
1.0,480,228.445841
1.0,55,228.744859
1.0,397,230.891053
0.0,600,234.104914
1.0,289,235.659519
1.0,479,238.225776
0.0,600,241.44319
0.0,52,241.719682
0.0,33,241.897591
1.0,128,242.588257
1.0,137,243.326749
1.0,414,245.554034
1.0,329,247.324287
1.0,156,248.161542
1.0,564,251.18682
1.0,366,253.15404
0.0,600,256.368469
0.0,28,256.518736
0.0,28,256.668545
1.0,97,257.193342
1.0,486,259.813908
1.0,56,260.119332
1.0,314,261.829973
1.0,338,263.641566
0.0,600,266.861838
1.0,197,267.919454
1.0,346,269.778007
0.0,21,269.890874
0.0,40,270.105512
1.0,168,271.011744
1.0,248,272.350753
1.0,196,273.406433
0.0,600,276.630483
1.0,337,278.434073
1.0,580,281.541112
1.0,239,282.820756
1.0,386,284.895278
0.0,75,285.293827
0.0,42,285.519416
1.0,146,286.320196
0.0,600,289.560467
1.0,70,289.937161
1.0,157,290.784342
0.0,600,293.996973
1.0,525,296.808041
1.0,251,298.15047
0.0,600,301.369928
0.0,35,301.55807
0.0,65,301.907404
1.0,96,302.424644
1.0,223,303.624029
1.0,292,305.194485
0.0,600,308.414295
1.0,430,310.730219
1.0,264,312.147269
1.0,510,314.88335
1.0,409,317.081618
0.0,54,317.369614
0.0,52,317.647951
1.0,58,317.961106
0.0,600,321.214146
1.0,348,323.095607
1.0,519,325.877648
1.0,211,327.004359
1.0,404,329.168585
1.0,304,330.807376
1.0,289,332.355419
0.0,82,332.795985
0.0,98,333.318394
1.0,367,335.297003
1.0,187,336.304253
1.0,364,338.260739
1.0,409,340.465857
1.0,470,342.986527
1.0,435,345.316608
1.0,496,347.970484
1.0,479,350.567553
0.0,123,351.228333
0.0,24,351.357449
1.0,134,352.079685
1.0,139,352.830764
1.0,241,354.131002
1.0,138,354.87231
1.0,114,355.482082
1.0,380,357.515924
1.0,211,358.645386
1.0,565,361.6764
0.0,57,361.981977
0.0,34,362.16486
1.0,83,362.614085
1.0,311,364.293232
1.0,61,364.62112
0.0,600,367.842114
1.0,244,369.14652
1.0,220,370.326286
1.0,397,372.451196
1.0,411,374.658556
0.0,56,374.958984
0.0,24,375.087946
1.0,76,375.496782
1.0,159,376.350504
0.0,600,379.582731
1.0,186,380.58303
1.0,394,382.747874
1.0,478,385.310592
1.0,289,386.859401
1.0,468,389.369489
0.0,34,389.55081
0.0,44,389.787502
1.0,40,390.001958
1.0,195,391.051428
1.0,40,391.265547
1.0,213,392.429839
1.0,566,395.462883
1.0,238,396.738549
0.0,600,399.9504
1.0,566,402.966983
0.0,46,403.212647
0.0,32,403.383804
1.0,136,404.114333
1.0,505,406.82769
1.0,40,407.042783
1.0,260,408.447962
1.0,360,410.37663
1.0,301,412.000716
1.0,355,413.912695
1.0,594,417.098493
0.0,51,417.370844
0.0,67,417.730721
1.0,96,418.248307
1.0,42,418.474181
1.0,131,419.179382
1.0,258,420.566267
1.0,306,422.206014
1.0,293,423.774089
1.0,228,424.999485
1.0,222,426.18999
0.0,41,426.409528
0.0,73,426.802023
1.0,288,428.349996
1.0,306,429.997549
1.0,33,430.178597
1.0,576,433.280383
0.0,600,436.517386
1.0,250,437.854606
1.0,558,440.842163
1.0,289,442.396419
0.0,44,442.631909
0.0,77,443.043176
1.0,109,443.629633
1.0,323,445.385224
1.0,414,447.623222
0.0,600,450.843913
1.0,330,452.607548
1.0,406,454.781185
1.0,207,455.887974
0.0,600,459.108209
0.0,34,459.290524
0.0,75,459.693896
1.0,141,460.452602
1.0,76,460.864193
1.0,233,462.123863
1.0,389,464.225832
1.0,390,466.317613
1.0,317,468.011271
1.0,479,470.576632
0.0,600,473.80585
0.0,52,474.083789
0.0,80,474.512367
1.0,88,474.98537
1.0,281,476.503097
1.0,88,476.976871
1.0,281,478.483421
1.0,486,481.090388
0.0,600,484.301037
0.0,600,487.512476
0.0,600,490.755783
0.0,50,491.02333
0.0,28,491.174445
1.0,84,491.627701
1.0,558,494.652862
1.0,38,494.857349
1.0,228,496.089302
1.0,314,497.782875
1.0,184,498.768241
0.0,600,501.986769
1.0,334,503.775968
0.0,84,504.224865
0.0,16,504.311516
1.0,136,505.043998
1.0,60,505.367249
