% time spent exploring,episodes,mean 100 episode reward,steps
83,100,0.6,33820
68,200,0.6,64461
55,300,0.7,90478
43,400,0.7,113503
31,500,0.7,138221
20,600,0.8,159771
10,700,0.8,179983
1,800,0.7,201593
1,900,0.7,221474
1,1000,0.8,239702
1,1100,0.8,257828
1,1200,0.8,277797
1,1300,0.8,296507
1,1400,0.8,313793
1,1500,0.8,328704
1,1600,0.8,344207
1,1700,0.8,360033
1,1800,0.8,373244
1,1900,0.7,390962
1,2000,0.8,405552
1,2100,0.7,423412
1,2200,0.8,439629
1,2300,0.8,454621
1,2400,0.8,469152
1,2500,0.8,481228
1,2600,0.8,494374
1,2700,0.8,507758
1,2800,0.8,520259
1,2900,0.8,533016
1,3000,0.8,544935
1,3100,0.8,555229
1,3200,0.8,566933
1,3300,0.8,579048
1,3400,0.8,590818
1,3500,0.8,603334
1,3600,0.8,615141
1,3700,0.8,627422
1,3800,0.8,638715
1,3900,0.8,649161
1,4000,0.8,658601
1,4100,0.8,668550
1,4200,0.8,678261
1,4300,0.8,688260
1,4400,0.8,696883
1,4500,0.8,705947
1,4600,0.8,715125
1,4700,0.8,725676
1,4800,0.8,735180
1,4900,0.8,744624
1,5000,0.8,753530
1,5100,0.9,762119
1,5200,0.9,771526
1,5300,0.8,781247
1,5400,0.9,790013
1,5500,0.8,801065
1,5600,0.8,811480
1,5700,0.8,821306
1,5800,0.8,830999
1,5900,0.8,842218
1,6000,0.9,851398
1,6100,0.8,859585
1,6200,0.9,868803
1,6300,0.9,877076
1,6400,0.9,886379
1,6500,0.9,895371
1,6600,0.9,904157
1,6700,0.8,912305
1,6800,0.8,920955
1,6900,0.9,930091
1,7000,0.9,936301
1,7100,0.9,941782
1,7200,0.9,950425
1,7300,0.9,957771
1,7400,0.9,964788
1,7500,0.9,972515
1,7600,0.9,981059
1,7700,0.9,988449
1,7800,0.8,997351
1,7900,0.9,1006658
1,8000,0.8,1014259
1,8100,0.8,1021526
1,8200,0.9,1028795
1,8300,0.9,1035694
1,8400,0.9,1042713
1,8500,0.9,1050525
1,8600,0.8,1059547
1,8700,0.9,1067912
1,8800,0.9,1076547
1,8900,0.8,1086525
1,9000,0.9,1093981
1,9100,0.9,1101745
1,9200,0.9,1108301
1,9300,0.9,1116499
1,9400,0.9,1122855
1,9500,0.8,1131694
1,9600,0.9,1140132
1,9700,0.9,1147904
1,9800,0.8,1154593
1,9900,0.8,1161469
1,10000,0.8,1170213
1,10100,0.9,1177571
1,10200,0.8,1185072
1,10300,0.9,1191777
1,10400,0.9,1197945
1,10500,0.9,1204319
1,10600,0.9,1211721
1,10700,0.9,1219573
1,10800,0.9,1227216
1,10900,0.9,1233736
1,11000,0.9,1241321
1,11100,0.9,1247770
1,11200,0.8,1253932
1,11300,0.9,1262264
1,11400,0.9,1268631
1,11500,0.9,1274187
1,11600,0.9,1280331
1,11700,0.9,1286229
1,11800,0.9,1293064
1,11900,0.9,1300052
1,12000,0.9,1307111
1,12100,0.9,1313235
1,12200,0.9,1319206
1,12300,0.9,1324703
1,12400,0.9,1330693
1,12500,0.9,1336236
1,12600,0.9,1341249
1,12700,0.9,1346865
1,12800,0.9,1353286
1,12900,0.9,1358676
1,13000,0.9,1364797
1,13100,0.9,1370676
1,13200,0.9,1378614
1,13300,0.9,1385729
1,13400,0.9,1392753
1,13500,0.9,1399021
1,13600,0.9,1406276
1,13700,0.9,1412664
1,13800,0.8,1419061
1,13900,0.9,1425620
1,14000,0.9,1432973
1,14100,0.8,1440910
1,14200,0.9,1449272
1,14300,0.8,1458827
1,14400,0.9,1465339
1,14500,0.8,1473761
1,14600,0.8,1483174
1,14700,0.8,1491509
1,14800,0.9,1499936
1,14900,0.8,1508880
1,15000,0.8,1518135
1,15100,0.8,1525883
1,15200,0.8,1537001
1,15300,0.8,1546700
1,15400,0.8,1556675
1,15500,0.8,1566629
1,15600,0.9,1575306
1,15700,0.9,1582491
1,15800,0.9,1589784
1,15900,0.9,1598425
1,16000,0.9,1606152
1,16100,0.9,1612210
1,16200,0.9,1619896
1,16300,0.9,1628067
1,16400,0.9,1634166
1,16500,0.9,1641310
1,16600,0.9,1648661
1,16700,0.9,1656284
1,16800,0.8,1664328
1,16900,0.9,1670902
1,17000,0.9,1677437
1,17100,0.8,1684107
1,17200,0.8,1692741
1,17300,0.9,1699035
1,17400,0.9,1705933
1,17500,0.9,1712602
1,17600,0.9,1718857
1,17700,0.8,1728079
1,17800,0.8,1735144
1,17900,0.9,1742697
1,18000,0.9,1749262
1,18100,0.8,1756606
1,18200,0.9,1762927
1,18300,0.8,1770518
1,18400,0.8,1778907
1,18500,0.8,1787633
1,18600,0.9,1794806
1,18700,0.8,1802672
1,18800,0.8,1810351
1,18900,0.9,1815946
1,19000,0.9,1822694
1,19100,0.9,1828925
1,19200,0.8,1835323
1,19300,0.8,1843236
1,19400,0.8,1852546
1,19500,0.8,1861682
1,19600,0.9,1869641
1,19700,0.8,1879726
1,19800,0.8,1888497
1,19900,0.8,1896298
1,20000,0.8,1904257
1,20100,0.8,1913550
1,20200,0.9,1921785
1,20300,0.8,1929529
1,20400,0.8,1938048
1,20500,0.8,1947408
1,20600,0.8,1956216
1,20700,0.8,1964278
1,20800,0.8,1972568
1,20900,0.8,1981317
1,21000,0.8,1989980
1,21100,0.8,1998952
