episodes,mean 100 episode reward,steps
100,-392.4,92008
200,38.1,162878
300,629.6,197887
400,598.0,234808
500,624.1,269147
600,571.6,305861
700,720.1,333684
800,769.0,358679
900,762.4,384749
1000,753.5,410370
1100,858.9,429771
1200,864.1,448203
1300,531.1,487748
1400,607.2,523213
1500,636.5,555428
1600,643.0,586473
1700,641.9,618252
1800,638.0,651798
1900,600.5,685911
2000,592.3,721071
2100,553.1,759046
2200,574.4,795719
2300,681.9,825578
2400,532.3,865967
2500,632.9,899716
2600,676.6,930944
2700,255.0,987402
2800,526.6,1026494
2900,712.3,1056923
3000,702.8,1087780
3100,638.5,1123223
3200,649.7,1158819
3300,757.7,1185241
3400,751.9,1212266
3500,836.3,1234313
3600,789.1,1260026
3700,795.4,1283989
3800,861.3,1304917
3900,798.3,1328313
4000,793.7,1354553
4100,741.1,1386373
4200,759.9,1415434
4300,692.3,1450528
4400,652.0,1490758
4500,629.5,1533403
4600,727.7,1567249
4700,709.4,1600902
4800,727.9,1635155
4900,678.2,1673103
5000,634.1,1711460
5100,598.4,1757248
5200,581.6,1800673
5300,729.6,1837931
5400,627.6,1878636
5500,683.9,1911882
5600,727.3,1946992
5700,821.2,1975807
5800,644.6,2014015
5900,761.1,2048613
6000,771.3,2081483
6100,695.3,2120299
6200,771.6,2153679
6300,793.7,2184626
6400,867.0,2208431
6500,871.9,2231305
6600,854.2,2257968
6700,825.8,2286085
6800,881.4,2306823
6900,894.1,2326777
7000,875.7,2348614
7100,886.0,2368504
7200,863.3,2390440
7300,845.4,2414383
7400,877.9,2435896
7500,839.2,2460523
7600,864.7,2482417
7700,883.3,2502819
7800,846.3,2525783
7900,848.0,2551051
8000,855.9,2574662
8100,841.7,2601746
8200,848.3,2626913
8300,859.6,2652030
8400,868.0,2675674
8500,862.5,2700681
8600,868.3,2724352
8700,823.8,2751041
8800,827.6,2776515
8900,862.2,2799231
9000,868.5,2821000
9100,883.2,2841710
9200,877.1,2863378
9300,859.2,2886662
9400,868.6,2910388
9500,857.4,2933631
9600,841.6,2955912
9700,880.0,2977105
9800,895.6,2997068
