episodes,mean 100 episode reward,steps
100,0.1,2514
200,0.0,5182
300,0.0,8297
400,0.0,11214
500,0.1,13802
600,0.0,16267
700,0.0,18748
800,0.1,21267
900,0.1,23647
1000,0.1,25939
1100,0.1,28304
1200,0.1,30523
1300,0.1,32692
1400,0.2,34951
1500,0.1,37634
1600,0.1,39647
1700,0.1,42096
1800,0.1,44403
1900,0.1,46387
2000,0.1,48479
2100,0.1,50582
2200,0.2,52509
2300,0.1,54666
2400,0.2,56748
2500,0.1,58595
2600,0.2,60761
2700,0.2,62804
2800,0.3,65105
2900,0.2,67213
3000,0.3,69868
3100,0.3,71771
3200,0.3,74099
3300,0.2,76091
3400,0.2,77990
3500,0.3,80252
3600,0.3,82516
3700,0.2,84358
3800,0.2,86146
3900,0.3,88232
4000,0.3,90057
4100,0.3,91908
4200,0.3,93807
4300,0.3,95803
4400,0.3,97519
4500,0.4,99580
4600,0.4,101615
4700,0.4,103519
4800,0.4,105613
4900,0.4,107537
5000,0.4,109470
5100,0.3,111332
5200,0.3,113084
5300,0.3,114963
5400,0.3,116850
5500,0.4,118628
5600,0.4,120358
5700,0.4,122160
5800,0.3,123677
5900,0.3,125370
6000,0.3,127068
6100,0.3,128735
6200,0.4,130490
6300,0.4,132125
6400,0.3,133737
6500,0.4,135497
6600,0.3,136998
6700,0.4,138653
6800,0.2,140074
6900,0.3,141539
7000,0.3,142995
7100,0.4,144790
7200,0.4,146460
7300,0.3,148002
7400,0.3,149710
7500,0.3,151118
7600,0.3,152715
7700,0.4,154411
7800,0.3,155996
7900,0.3,157501
8000,0.3,158995
8100,0.3,160399
8200,0.3,161849
8300,0.3,163390
8400,0.4,164924
8500,0.4,166434
8600,0.4,167913
8700,0.3,169344
8800,0.3,170828
8900,0.3,172205
9000,0.4,173791
9100,0.4,175193
9200,0.4,176611
9300,0.5,178246
9400,0.4,179795
9500,0.4,181292
9600,0.4,182719
9700,0.5,184287
9800,0.6,185846
9900,0.6,187459
10000,0.5,188963
10100,0.6,190480
10200,0.6,192097
10300,0.5,193630
10400,0.6,195304
10500,0.6,196855
10600,0.6,198462
10700,0.6,200014
10800,0.5,201572
10900,0.5,203031
11000,0.5,204514
11100,0.7,206137
11200,0.5,207532
11300,0.6,209067
11400,0.6,210496
11500,0.5,211965
11600,0.6,213586
11700,0.7,215128
11800,0.6,216757
11900,0.5,218247
12000,0.6,219645
12100,0.6,221171
12200,0.6,222727
12300,0.6,224306
12400,0.6,225759
12500,0.6,227291
12600,0.5,228845
12700,0.6,230373
12800,0.4,231647
12900,0.6,233171
13000,0.6,234663
13100,0.5,236115
13200,0.5,237485
13300,0.6,238989
13400,0.6,240619
13500,0.6,242004
13600,0.5,243452
13700,0.6,244791
13800,0.5,246188
13900,0.6,247574
14000,0.6,249060
14100,0.5,250534
14200,0.6,252058
14300,0.5,253636
14400,0.6,255100
14500,0.5,256453
14600,0.4,257803
14700,0.4,259162
14800,0.6,260624
14900,0.6,262055
15000,0.4,263404
15100,0.6,264982
15200,0.5,266373
15300,0.5,267802
15400,0.6,269349
15500,0.6,270917
15600,0.5,272381
15700,0.4,273834
15800,0.6,275232
15900,0.5,276631
16000,0.5,278255
16100,0.6,279627
16200,0.5,280995
16300,0.6,282459
16400,0.5,283852
16500,0.6,285217
16600,0.6,286586
16700,0.6,288044
16800,0.6,289473
16900,0.6,290908
17000,0.5,292314
17100,0.6,293701
17200,0.5,295187
17300,0.5,296571
17400,0.6,297937
17500,0.6,299399
17600,0.5,300826
17700,0.4,302193
17800,0.5,303587
17900,0.5,304990
18000,0.5,306273
18100,0.6,307659
18200,0.6,309175
18300,0.6,310650
18400,0.4,311980
18500,0.5,313381
18600,0.6,314823
18700,0.5,316278
18800,0.5,317701
18900,0.6,319194
19000,0.6,320640
19100,0.5,322060
19200,0.5,323499
19300,0.6,324932
19400,0.6,326389
19500,0.6,327852
19600,0.6,329307
19700,0.6,330723
19800,0.6,332304
19900,0.6,333722
20000,0.7,335272
20100,0.7,336675
20200,0.5,338110
20300,0.5,339492
20400,0.6,340969
20500,0.5,342253
20600,0.6,343745
20700,0.5,345039
20800,0.5,346434
20900,0.7,347771
21000,0.6,349121
21100,0.5,350487
21200,0.5,351893
21300,0.6,353271
21400,0.6,354657
21500,0.6,356224
21600,0.7,357586
21700,0.6,359071
21800,0.7,360525
21900,0.7,361842
22000,0.6,363294
22100,0.6,364708
22200,0.6,366108
22300,0.6,367537
