episodes,steps,total reward
126,10000,11.0
219,20000,28.0
405,30000,114.0
802,40000,311.0
1226,50000,333.0
1649,60000,340.0
2067,70000,339.0
2496,80000,333.0
2927,90000,341.0
3347,100000,350.0
