episodes,steps,total reward
9,10000,0.0
19,20000,0.0
30,30000,3.0
41,40000,1.0
52,50000,2.0
63,60000,1.0
73,70000,2.0
84,80000,2.0
95,90000,1.0
105,100000,0.0
115,110000,1.0
125,120000,1.0
135,130000,0.0
146,140000,2.0
157,150000,1.0
167,160000,0.0
177,170000,0.0
188,180000,1.0
198,190000,0.0
208,200000,1.0
219,210000,1.0
229,220000,1.0
241,230000,2.0
251,240000,1.0
262,250000,1.0
272,260000,1.0
282,270000,0.0
292,280000,2.0
303,290000,2.0
313,300000,0.0
324,310000,5.0
335,320000,1.0
345,330000,1.0
357,340000,2.0
367,350000,0.0
378,360000,1.0
388,370000,0.0
398,380000,2.0
408,390000,0.0
419,400000,3.0
430,410000,2.0
441,420000,2.0
451,430000,1.0
462,440000,3.0
472,450000,1.0
482,460000,0.0
494,470000,5.0
506,480000,4.0
516,490000,0.0
526,500000,1.0
537,510000,2.0
548,520000,2.0
559,530000,1.0
571,540000,4.0
581,550000,1.0
593,560000,4.0
604,570000,3.0
615,580000,3.0
627,590000,3.0
638,600000,3.0
648,610000,0.0
658,620000,1.0
669,630000,4.0
679,640000,0.0
689,650000,0.0
700,660000,2.0
711,670000,2.0
721,680000,1.0
731,690000,2.0
741,700000,0.0
752,710000,2.0
763,720000,3.0
773,730000,0.0
784,740000,4.0
795,750000,2.0
807,760000,3.0
818,770000,3.0
829,780000,2.0
840,790000,1.0
854,800000,7.0
866,810000,4.0
876,820000,2.0
887,830000,1.0
897,840000,1.0
909,850000,3.0
920,860000,3.0
932,870000,4.0
942,880000,1.0
952,890000,0.0
963,900000,3.0
975,910000,4.0
986,920000,1.0
996,930000,0.0
1007,940000,1.0
1018,950000,3.0
1029,960000,2.0
1040,970000,4.0
1053,980000,4.0
1064,990000,3.0
1075,1000000,3.0
1086,1010000,1.0
1097,1020000,1.0
1107,1030000,3.0
1118,1040000,1.0
1130,1050000,4.0
1143,1060000,6.0
1154,1070000,4.0
1166,1080000,3.0
1176,1090000,2.0
1188,1100000,4.0
1201,1110000,4.0
1213,1120000,4.0
1223,1130000,1.0
1236,1140000,6.0
1246,1150000,0.0
1256,1160000,1.0
1267,1170000,1.0
1278,1180000,4.0
1291,1190000,5.0
1302,1200000,1.0
1313,1210000,3.0
1326,1220000,6.0
1338,1230000,3.0
1349,1240000,4.0
1361,1250000,4.0
1375,1260000,5.0
1387,1270000,4.0
1399,1280000,5.0
1410,1290000,2.0
1422,1300000,2.0
1433,1310000,2.0
1446,1320000,6.0
1456,1330000,3.0
1468,1340000,2.0
1479,1350000,3.0
1491,1360000,6.0
1503,1370000,4.0
1514,1380000,4.0
1526,1390000,4.0
1538,1400000,5.0
1549,1410000,2.0
1561,1420000,5.0
1575,1430000,9.0
1586,1440000,2.0
1598,1450000,4.0
1613,1460000,6.0
1624,1470000,2.0
1636,1480000,5.0
1648,1490000,5.0
1661,1500000,4.0
1673,1510000,4.0
1685,1520000,6.0
1696,1530000,2.0
1708,1540000,2.0
1719,1550000,4.0
1729,1560000,0.0
1740,1570000,1.0
1754,1580000,8.0
1766,1590000,5.0
1777,1600000,2.0
1788,1610000,4.0
1801,1620000,5.0
1814,1630000,7.0
1825,1640000,2.0
1836,1650000,3.0
1848,1660000,4.0
1859,1670000,1.0
1872,1680000,7.0
1884,1690000,5.0
1895,1700000,5.0
1907,1710000,3.0
1918,1720000,3.0
1930,1730000,3.0
1945,1740000,7.0
1957,1750000,4.0
1969,1760000,3.0
1981,1770000,4.0
1991,1780000,1.0
2004,1790000,5.0
2015,1800000,3.0
2028,1810000,4.0
2040,1820000,5.0
2054,1830000,7.0
2066,1840000,4.0
2077,1850000,4.0
2087,1860000,3.0
2101,1870000,6.0
2115,1880000,6.0
2127,1890000,4.0
2139,1900000,4.0
2152,1910000,6.0
2164,1920000,7.0
2177,1930000,5.0
2189,1940000,4.0
2201,1950000,5.0
2215,1960000,7.0
2227,1970000,3.0
2239,1980000,3.0
2252,1990000,6.0
2266,2000000,7.0
