# {"t_start": 1598544311.0149922, "env_id": "Office-v0"} 
r,l,t
0.0,35,0.014198
0.0,26,0.023933
0.0,11,0.02814
0.0,45,0.044866
0.0,8,0.047922
0.0,27,0.058047
0.0,15,0.063746
0.0,38,0.077947
0.0,38,0.092324
0.0,116,0.135211
0.0,30,0.146565
0.0,49,0.164981
0.0,38,0.179316
0.0,45,0.196321
0.0,127,0.245918
0.0,61,0.268846
1.0,54,0.288942
0.0,75,0.31632
0.0,109,0.357059
0.0,137,0.40913
1.0,46,0.426406
0.0,59,0.448819
0.0,8,0.451942
0.0,82,0.483309
1.0,14,0.488675
0.0,92,0.523307
0.0,23,0.532144
0.0,46,0.549552
1.0,30,0.560951
0.0,302,0.673234
0.0,118,0.717437
0.0,49,0.735813
1.0,34,0.748554
0.0,99,0.785176
0.0,18,0.791957
0.0,150,0.847099
1.0,47,0.864568
0.0,148,0.919242
0.0,29,0.930068
0.0,6,0.932374
1.0,32,0.94411
1.0,216,1.023955
0.0,92,1.058239
0.0,8,1.061315
1.0,18,1.068012
1.0,248,1.160309
0.0,62,1.183296
1.0,178,1.24914
1.0,21,1.256986
0.0,33,1.269397
1.0,101,1.306974
1.0,90,1.340605
1.0,19,1.347661
0.0,8,1.350644
0.0,150,1.406214
0.0,153,1.462268
1.0,12,1.466704
0.0,2,1.467517
0.0,21,1.475285
0.0,120,1.520034
1.0,11,1.524147
0.0,28,1.534727
0.0,60,1.556878
1.0,133,1.605919
1.0,13,1.61079
0.0,56,1.631783
1.0,147,1.687017
1.0,112,1.729159
1.0,11,1.733262
0.0,13,1.73821
1.0,150,1.793517
0.0,28,1.803828
1.0,17,1.810174
0.0,67,1.83566
0.0,79,1.865791
1.0,93,1.900903
1.0,11,1.905136
1.0,163,1.966433
1.0,97,2.002972
0.0,47,2.02073
1.0,12,2.025307
0.0,101,2.063251
0.0,36,2.076745
1.0,83,2.107106
1.0,12,2.111578
1.0,117,2.15538
0.0,67,2.18016
1.0,72,2.206651
1.0,11,2.21075
0.0,77,2.241024
0.0,18,2.247995
1.0,47,2.265862
1.0,11,2.269982
0.0,57,2.291318
0.0,58,2.312975
0.0,31,2.32456
1.0,11,2.328667
1.0,90,2.362065
0.0,11,2.366271
