episodes,steps,total reward
195,10000,97.0
611,20000,332.0
1062,30000,364.0
1507,40000,368.0
1966,50000,364.0
2421,60000,369.0
2864,70000,378.0
3329,80000,360.0
3778,90000,354.0
4239,100000,362.0
