episodes,steps,total reward
10,10000,2.0
20,20000,0.0
30,30000,1.0
40,40000,0.0
50,50000,0.0
60,60000,0.0
71,70000,2.0
82,80000,2.0
92,90000,0.0
102,100000,0.0
112,110000,1.0
122,120000,1.0
132,130000,0.0
142,140000,0.0
152,150000,1.0
163,160000,1.0
173,170000,0.0
183,180000,0.0
193,190000,0.0
203,200000,1.0
213,210000,1.0
223,220000,0.0
234,230000,1.0
244,240000,1.0
254,250000,2.0
264,260000,0.0
274,270000,0.0
284,280000,1.0
295,290000,1.0
305,300000,0.0
316,310000,2.0
326,320000,2.0
337,330000,1.0
347,340000,1.0
357,350000,2.0
367,360000,0.0
377,370000,1.0
387,380000,0.0
397,390000,0.0
407,400000,0.0
417,410000,0.0
428,420000,1.0
438,430000,0.0
448,440000,1.0
458,450000,0.0
468,460000,0.0
478,470000,1.0
488,480000,0.0
499,490000,1.0
509,500000,0.0
519,510000,2.0
529,520000,1.0
539,530000,0.0
550,540000,1.0
560,550000,0.0
570,560000,1.0
580,570000,0.0
590,580000,0.0
600,590000,0.0
610,600000,0.0
621,610000,1.0
631,620000,0.0
641,630000,0.0
651,640000,0.0
661,650000,0.0
671,660000,0.0
681,670000,0.0
691,680000,0.0
701,690000,0.0
711,700000,0.0
721,710000,0.0
731,720000,0.0
741,730000,0.0
752,740000,2.0
762,750000,0.0
772,760000,1.0
782,770000,1.0
792,780000,0.0
803,790000,2.0
813,800000,0.0
823,810000,0.0
833,820000,0.0
843,830000,0.0
853,840000,1.0
864,850000,1.0
874,860000,1.0
884,870000,0.0
894,880000,0.0
904,890000,0.0
914,900000,0.0
925,910000,2.0
935,920000,0.0
945,930000,0.0
955,940000,0.0
966,950000,2.0
976,960000,1.0
987,970000,1.0
997,980000,0.0
1007,990000,1.0
1018,1000000,2.0
1028,1010000,2.0
1039,1020000,1.0
1049,1030000,0.0
1059,1040000,0.0
1069,1050000,1.0
1079,1060000,1.0
1089,1070000,0.0
1099,1080000,0.0
1109,1090000,1.0
1120,1100000,2.0
1131,1110000,2.0
1141,1120000,0.0
1151,1130000,2.0
1161,1140000,1.0
1172,1150000,1.0
1182,1160000,0.0
1192,1170000,0.0
1202,1180000,1.0
1212,1190000,2.0
1222,1200000,0.0
1232,1210000,1.0
1243,1220000,1.0
1253,1230000,0.0
1263,1240000,0.0
1273,1250000,1.0
1283,1260000,0.0
1293,1270000,0.0
1304,1280000,2.0
1314,1290000,0.0
1324,1300000,0.0
1334,1310000,1.0
1345,1320000,2.0
1355,1330000,0.0
1365,1340000,0.0
1375,1350000,1.0
1385,1360000,1.0
1395,1370000,1.0
1405,1380000,0.0
1415,1390000,0.0
1425,1400000,0.0
1435,1410000,1.0
1445,1420000,0.0
1456,1430000,2.0
1466,1440000,0.0
1476,1450000,0.0
1486,1460000,0.0
1496,1470000,0.0
1507,1480000,1.0
1517,1490000,0.0
1527,1500000,2.0
1537,1510000,0.0
1547,1520000,0.0
1557,1530000,1.0
1568,1540000,1.0
1578,1550000,0.0
1588,1560000,1.0
1598,1570000,1.0
1608,1580000,0.0
1618,1590000,1.0
1628,1600000,0.0
1638,1610000,0.0
1648,1620000,0.0
1659,1630000,1.0
1670,1640000,2.0
1680,1650000,0.0
1690,1660000,0.0
1700,1670000,2.0
1711,1680000,2.0
1721,1690000,1.0
1731,1700000,0.0
1742,1710000,1.0
1752,1720000,1.0
1762,1730000,0.0
1772,1740000,0.0
1782,1750000,1.0
1792,1760000,0.0
1803,1770000,1.0
1813,1780000,1.0
1823,1790000,0.0
1833,1800000,0.0
1843,1810000,0.0
1853,1820000,0.0
1864,1830000,1.0
1874,1840000,0.0
1884,1850000,0.0
1894,1860000,2.0
1904,1870000,1.0
1915,1880000,1.0
1926,1890000,1.0
1936,1900000,2.0
1947,1910000,1.0
1957,1920000,0.0
1967,1930000,0.0
1977,1940000,0.0
1987,1950000,1.0
1997,1960000,2.0
2007,1970000,0.0
2017,1980000,0.0
2027,1990000,2.0
2038,2000000,1.0
