episodes,steps,total reward
10,10000,1.0
20,20000,1.0
31,30000,2.0
41,40000,1.0
51,50000,0.0
62,60000,1.0
72,70000,1.0
82,80000,0.0
93,90000,1.0
103,100000,1.0
114,110000,3.0
124,120000,1.0
134,130000,0.0
144,140000,0.0
155,150000,2.0
165,160000,0.0
176,170000,3.0
187,180000,1.0
197,190000,2.0
208,200000,2.0
218,210000,1.0
228,220000,1.0
238,230000,0.0
248,240000,0.0
259,250000,2.0
269,260000,1.0
280,270000,1.0
290,280000,2.0
301,290000,2.0
312,300000,3.0
323,310000,1.0
334,320000,4.0
345,330000,2.0
355,340000,1.0
365,350000,1.0
376,360000,2.0
387,370000,2.0
397,380000,1.0
409,390000,5.0
419,400000,1.0
430,410000,2.0
440,420000,1.0
451,430000,3.0
462,440000,2.0
473,450000,3.0
484,460000,5.0
495,470000,4.0
506,480000,2.0
519,490000,5.0
530,500000,1.0
540,510000,1.0
551,520000,2.0
562,530000,5.0
573,540000,2.0
584,550000,3.0
595,560000,4.0
607,570000,4.0
619,580000,3.0
629,590000,2.0
640,600000,4.0
652,610000,6.0
662,620000,1.0
674,630000,4.0
685,640000,5.0
696,650000,2.0
708,660000,4.0
719,670000,1.0
730,680000,4.0
741,690000,5.0
753,700000,3.0
765,710000,4.0
777,720000,3.0
788,730000,3.0
798,740000,4.0
810,750000,2.0
820,760000,2.0
831,770000,2.0
842,780000,3.0
854,790000,6.0
866,800000,2.0
876,810000,1.0
887,820000,2.0
898,830000,2.0
909,840000,3.0
922,850000,4.0
933,860000,3.0
945,870000,6.0
957,880000,4.0
970,890000,5.0
981,900000,1.0
991,910000,1.0
1003,920000,6.0
1015,930000,4.0
1025,940000,2.0
1038,950000,5.0
1049,960000,3.0
1060,970000,2.0
1071,980000,3.0
1083,990000,4.0
1096,1000000,6.0
1107,1010000,2.0
1119,1020000,6.0
1132,1030000,5.0
1143,1040000,3.0
1154,1050000,3.0
1165,1060000,5.0
1177,1070000,3.0
1188,1080000,4.0
1198,1090000,0.0
1210,1100000,3.0
1221,1110000,3.0
1234,1120000,7.0
1245,1130000,1.0
1258,1140000,4.0
1269,1150000,3.0
1283,1160000,9.0
1295,1170000,4.0
1307,1180000,4.0
1319,1190000,4.0
1329,1200000,1.0
1340,1210000,3.0
1351,1220000,3.0
1363,1230000,4.0
1374,1240000,2.0
1385,1250000,3.0
1398,1260000,5.0
1410,1270000,4.0
1422,1280000,4.0
1435,1290000,6.0
1447,1300000,3.0
1459,1310000,5.0
1473,1320000,6.0
1485,1330000,6.0
1496,1340000,2.0
1507,1350000,3.0
1518,1360000,2.0
1531,1370000,6.0
1544,1380000,7.0
1555,1390000,3.0
1567,1400000,5.0
1579,1410000,4.0
1592,1420000,5.0
1606,1430000,8.0
1617,1440000,4.0
1628,1450000,3.0
1640,1460000,2.0
1652,1470000,5.0
1663,1480000,3.0
1675,1490000,5.0
1689,1500000,7.0
1701,1510000,4.0
1715,1520000,5.0
1728,1530000,5.0
1742,1540000,6.0
1755,1550000,7.0
1767,1560000,4.0
1780,1570000,5.0
1792,1580000,4.0
1803,1590000,3.0
1816,1600000,5.0
1827,1610000,5.0
1841,1620000,9.0
1855,1630000,8.0
1868,1640000,5.0
1881,1650000,6.0
1894,1660000,9.0
1908,1670000,7.0
1920,1680000,4.0
1932,1690000,5.0
1945,1700000,5.0
1956,1710000,4.0
1968,1720000,4.0
1980,1730000,4.0
1992,1740000,4.0
2003,1750000,2.0
2016,1760000,6.0
2027,1770000,2.0
2041,1780000,5.0
2055,1790000,8.0
2069,1800000,6.0
2083,1810000,7.0
2094,1820000,4.0
2105,1830000,3.0
2116,1840000,2.0
2129,1850000,4.0
2143,1860000,8.0
2156,1870000,6.0
2168,1880000,5.0
2182,1890000,6.0
2193,1900000,4.0
2206,1910000,6.0
2218,1920000,4.0
2234,1930000,8.0
2245,1940000,3.0
2257,1950000,3.0
2268,1960000,3.0
2280,1970000,3.0
2293,1980000,6.0
2306,1990000,7.0
2318,2000000,3.0
