# {"t_start": 1599431773.867553, "env_id": "Water-M5-v0"} 
r,l,t
1.0,172,7.022326
1.0,239,7.350783
0.0,600,8.345998
1.0,454,10.882689
1.0,473,13.421774
1.0,240,14.69516
1.0,313,16.354172
1.0,520,19.111009
0.0,11,19.169503
0.0,19,19.270716
1.0,81,19.699502
0.0,600,22.871351
0.0,600,26.042564
0.0,600,29.222054
1.0,123,29.869531
1.0,439,32.186924
1.0,373,34.163117
0.0,600,37.31977
0.0,21,37.430935
0.0,24,37.557618
1.0,269,38.972042
1.0,283,40.474054
1.0,290,42.002546
0.0,600,45.163022
1.0,313,46.817992
1.0,117,47.438476
1.0,291,48.974179
1.0,470,51.456254
0.0,46,51.698953
0.0,15,51.778404
1.0,217,52.922593
1.0,276,54.383523
1.0,160,55.227391
1.0,385,57.261622
1.0,363,59.175658
1.0,488,61.742509
0.0,600,64.902743
1.0,548,67.790962
0.0,42,68.012947
0.0,12,68.075875
1.0,69,68.443664
1.0,292,69.982272
1.0,113,70.583929
1.0,254,71.924928
0.0,600,75.089973
1.0,134,75.799936
1.0,523,78.564361
1.0,463,81.006589
0.0,23,81.127942
0.0,36,81.317366
1.0,362,83.232298
1.0,208,84.326808
1.0,57,84.627862
1.0,339,86.414054
1.0,243,87.71101
1.0,149,88.500136
1.0,542,91.360462
1.0,548,94.273869
0.0,8,94.31609
0.0,12,94.379524
1.0,184,95.354774
1.0,437,97.661991
1.0,106,98.226889
1.0,425,100.479745
1.0,426,102.729371
1.0,513,105.450009
1.0,334,107.214514
1.0,483,109.756667
0.0,18,109.851542
0.0,33,110.02585
1.0,507,112.706188
1.0,271,114.133181
1.0,229,115.344252
1.0,489,117.93295
1.0,299,119.518316
0.0,600,122.691881
1.0,486,125.262848
0.0,600,128.440199
1.0,135,129.150871
0.0,16,129.235223
0.0,600,132.393253
1.0,219,133.548118
1.0,41,133.764909
1.0,247,135.065049
1.0,347,136.897698
1.0,140,137.638745
1.0,353,139.509784
1.0,359,141.407636
0.0,87,141.870342
0.0,63,142.200629
1.0,212,143.321167
1.0,71,143.694406
1.0,218,144.856639
1.0,165,145.727834
1.0,207,146.82217
1.0,455,149.236351
1.0,152,150.036494
0.0,600,153.214666
0.0,49,153.476906
0.0,10,153.531596
1.0,26,153.671327
1.0,93,154.160539
1.0,135,154.877902
1.0,327,156.602098
1.0,68,156.963009
1.0,276,158.420266
1.0,373,160.391971
1.0,366,162.454606
0.0,7,162.491829
0.0,29,162.645128
1.0,41,162.862019
1.0,504,165.518748
1.0,82,165.95526
1.0,500,168.604458
1.0,86,169.061462
1.0,495,171.675486
1.0,506,174.348288
1.0,490,176.957088
0.0,28,177.105735
0.0,50,177.372958
1.0,504,180.035938
1.0,390,182.099703
1.0,117,182.720583
1.0,360,184.63133
1.0,123,185.277178
1.0,96,185.786024
1.0,379,187.80834
0.0,600,190.975629
0.0,9,191.023316
0.0,16,191.107502
1.0,30,191.265141
1.0,194,192.293776
1.0,168,193.179603
1.0,330,194.92156
1.0,261,196.293216
0.0,600,199.463713
1.0,372,201.450061
1.0,380,203.468933
0.0,17,203.559253
0.0,30,203.717856
1.0,236,204.968297
1.0,262,206.351893
1.0,134,207.058374
1.0,250,208.380152
1.0,349,210.231444
1.0,167,211.113744
1.0,372,213.091126
1.0,361,215.05805
0.0,14,215.132481
0.0,52,215.40691
1.0,36,215.598421
1.0,502,218.25251
1.0,163,219.116553
1.0,465,221.572196
1.0,416,223.769927
1.0,231,224.998001
1.0,376,226.985631
1.0,598,230.137795
0.0,79,230.554937
0.0,28,230.702304
1.0,34,230.882924
1.0,70,231.251894
1.0,592,234.385013
1.0,316,236.062716
0.0,600,239.235593
1.0,121,239.87448
1.0,181,240.835097
1.0,113,241.435362
0.0,24,241.563728
0.0,13,241.633452
0.0,600,244.801867
1.0,261,246.18677
1.0,73,246.572706
1.0,186,247.564291
1.0,502,250.215648
1.0,321,251.915185
1.0,353,253.774703
1.0,594,256.908264
0.0,9,256.959148
0.0,10,257.013073
1.0,141,257.75662
1.0,133,258.458112
0.0,600,261.625766
1.0,69,261.989459
1.0,214,263.116205
1.0,142,263.865983
1.0,259,265.234758
1.0,309,266.862609
0.0,55,267.152847
0.0,18,267.248388
1.0,27,267.391323
1.0,49,267.649241
1.0,169,268.54379
1.0,199,269.592773
1.0,278,271.060518
1.0,115,271.668084
1.0,295,273.226569
1.0,533,276.039389
1.0,120,276.672552
0.0,39,276.880068
1.0,251,278.208048
1.0,531,281.010324
1.0,55,281.301132
1.0,93,281.791865
0.0,600,284.965389
1.0,69,285.331652
1.0,334,287.095718
1.0,207,288.190087
0.0,8,288.232955
0.0,14,288.30726
1.0,258,289.673177
1.0,307,291.295653
1.0,289,292.840286
1.0,302,294.451671
1.0,507,297.132667
1.0,482,299.687258
1.0,390,301.753784
0.0,600,304.921992
0.0,31,305.085821
0.0,43,305.313257
1.0,165,306.187471
1.0,60,306.508726
1.0,48,306.763059
1.0,228,307.979772
1.0,197,309.033823
1.0,374,311.014286
1.0,362,312.926016
0.0,600,316.106682
0.0,18,316.201911
0.0,16,316.286594
1.0,27,316.429437
1.0,204,317.508318
1.0,44,317.740408
1.0,210,318.855018
1.0,414,321.048191
1.0,79,321.46529
1.0,324,323.180614
1.0,578,326.245198
0.0,15,326.324263
0.0,24,326.451815
1.0,237,327.702708
1.0,291,329.241997
1.0,294,330.796656
1.0,224,331.987195
1.0,386,334.035821
1.0,93,334.52546
0.0,600,337.699657
0.0,600,340.870233
0.0,11,340.928283
0.0,50,341.195911
1.0,115,341.804868
1.0,238,343.069634
1.0,34,343.248869
1.0,414,345.436815
1.0,175,346.379002
1.0,550,349.294845
1.0,501,351.947417
0.0,600,355.129523
0.0,7,355.166902
0.0,16,355.251931
1.0,441,357.584987
0.0,600,360.778064
1.0,44,361.01352
1.0,435,363.320638
1.0,416,365.523794
1.0,260,366.896207
1.0,431,369.167868
1.0,423,371.396474
0.0,18,371.491824
0.0,19,371.59249
1.0,33,371.766626
1.0,197,372.813844
1.0,55,373.106484
1.0,387,375.157467
1.0,355,377.042645
1.0,298,378.643609
1.0,590,381.758237
1.0,600,384.939585
0.0,7,384.977179
0.0,64,385.315258
1.0,26,385.455277
1.0,304,387.064921
1.0,73,387.451391
1.0,461,389.894724
1.0,204,390.972526
1.0,246,392.281275
1.0,348,394.129153
1.0,572,397.158195
0.0,48,397.412292
0.0,15,397.492221
