episodes,steps,total reward
10,10000,2.0
20,20000,0.0
31,30000,2.0
41,40000,1.0
53,50000,2.0
63,60000,1.0
73,70000,1.0
84,80000,1.0
94,90000,2.0
104,100000,0.0
114,110000,0.0
125,120000,1.0
136,130000,2.0
146,140000,0.0
156,150000,1.0
166,160000,1.0
178,170000,4.0
188,180000,1.0
198,190000,0.0
209,200000,2.0
219,210000,1.0
230,220000,3.0
241,230000,3.0
251,240000,1.0
261,250000,1.0
272,260000,1.0
282,270000,0.0
292,280000,0.0
302,290000,0.0
315,300000,6.0
325,310000,1.0
335,320000,0.0
346,330000,1.0
356,340000,2.0
367,350000,1.0
378,360000,3.0
389,370000,3.0
399,380000,2.0
410,390000,2.0
420,400000,1.0
433,410000,5.0
445,420000,3.0
455,430000,1.0
466,440000,2.0
476,450000,1.0
486,460000,1.0
497,470000,3.0
508,480000,2.0
520,490000,3.0
532,500000,5.0
542,510000,1.0
552,520000,1.0
562,530000,1.0
574,540000,3.0
585,550000,2.0
595,560000,1.0
606,570000,1.0
616,580000,2.0
628,590000,3.0
639,600000,3.0
650,610000,2.0
660,620000,1.0
671,630000,3.0
683,640000,3.0
693,650000,1.0
704,660000,3.0
715,670000,4.0
726,680000,1.0
737,690000,3.0
748,700000,4.0
759,710000,3.0
771,720000,3.0
782,730000,3.0
792,740000,3.0
802,750000,1.0
814,760000,4.0
826,770000,3.0
838,780000,2.0
848,790000,2.0
860,800000,4.0
871,810000,5.0
883,820000,5.0
894,830000,3.0
905,840000,4.0
915,850000,3.0
928,860000,5.0
939,870000,2.0
949,880000,4.0
963,890000,5.0
975,900000,5.0
987,910000,4.0
998,920000,2.0
1008,930000,1.0
1019,940000,3.0
1031,950000,3.0
1043,960000,5.0
1054,970000,4.0
1065,980000,2.0
1077,990000,5.0
1089,1000000,4.0
1100,1010000,3.0
1112,1020000,3.0
1123,1030000,3.0
1135,1040000,5.0
1146,1050000,3.0
1157,1060000,2.0
1169,1070000,5.0
1180,1080000,3.0
1194,1090000,7.0
1206,1100000,4.0
1218,1110000,4.0
1230,1120000,4.0
1242,1130000,5.0
1254,1140000,5.0
1266,1150000,4.0
1276,1160000,2.0
1288,1170000,4.0
1299,1180000,1.0
1313,1190000,8.0
1325,1200000,4.0
1336,1210000,3.0
1347,1220000,2.0
1360,1230000,5.0
1373,1240000,5.0
1385,1250000,5.0
1397,1260000,3.0
1409,1270000,4.0
1420,1280000,3.0
1432,1290000,7.0
1446,1300000,8.0
1457,1310000,3.0
1470,1320000,4.0
1482,1330000,6.0
1495,1340000,6.0
1507,1350000,4.0
1520,1360000,7.0
1533,1370000,5.0
1546,1380000,6.0
1558,1390000,5.0
1569,1400000,2.0
1579,1410000,2.0
1591,1420000,3.0
1604,1430000,6.0
1616,1440000,4.0
1628,1450000,5.0
1640,1460000,3.0
1652,1470000,4.0
1664,1480000,5.0
1677,1490000,6.0
1689,1500000,4.0
1701,1510000,5.0
1714,1520000,4.0
1725,1530000,4.0
1738,1540000,6.0
1752,1550000,8.0
1765,1560000,7.0
1777,1570000,4.0
1792,1580000,10.0
1803,1590000,4.0
1816,1600000,6.0
1829,1610000,6.0
1843,1620000,8.0
1855,1630000,4.0
1867,1640000,5.0
1879,1650000,6.0
1894,1660000,8.0
1906,1670000,5.0
1918,1680000,4.0
1930,1690000,4.0
1943,1700000,7.0
1957,1710000,7.0
1969,1720000,4.0
1984,1730000,9.0
1996,1740000,4.0
2008,1750000,5.0
2020,1760000,4.0
2035,1770000,9.0
2048,1780000,5.0
2058,1790000,4.0
2073,1800000,8.0
2087,1810000,7.0
2100,1820000,7.0
2114,1830000,6.0
2125,1840000,4.0
2137,1850000,5.0
2149,1860000,5.0
2163,1870000,7.0
2176,1880000,6.0
2191,1890000,7.0
2206,1900000,10.0
2218,1910000,4.0
2230,1920000,4.0
2243,1930000,6.0
2256,1940000,4.0
2268,1950000,4.0
2281,1960000,5.0
2294,1970000,7.0
2306,1980000,5.0
2318,1990000,3.0
2333,2000000,9.0
