episodes,steps,total reward
89,10000,8.0
319,20000,149.0
677,30000,250.0
1044,40000,255.0
1403,50000,270.0
1752,60000,272.0
2113,70000,259.0
2471,80000,264.0
2829,90000,260.0
3179,100000,266.0
