episodes,mean 100 episode reward,steps
100,0.6,30733
200,0.6,58335
300,0.7,81997
400,0.8,106124
500,0.7,132820
600,0.7,156190
700,0.7,180621
800,0.7,200698
900,0.7,223465
1000,0.7,244946
1100,0.7,264241
1200,0.7,283201
1300,0.8,304630
1400,0.7,324845
1500,0.8,343401
1600,0.8,362814
1700,0.8,380524
1800,0.8,398412
1900,0.8,416894
2000,0.7,433594
2100,0.8,449941
2200,0.8,467868
2300,0.8,484586
2400,0.8,502268
2500,0.8,518271
2600,0.8,533137
2700,0.8,550574
2800,0.8,566519
2900,0.8,580386
3000,0.9,594188
3100,0.8,610467
3200,0.8,625703
3300,0.8,641348
3400,0.8,655159
3500,0.7,671382
3600,0.8,686505
3700,0.8,701169
3800,0.8,715763
3900,0.7,731843
4000,0.8,746602
4100,0.8,761735
4200,0.8,774439
4300,0.8,789359
4400,0.8,803281
4500,0.8,817930
4600,0.8,831767
4700,0.8,845559
4800,0.8,863377
4900,0.8,878157
5000,0.8,892825
5100,0.8,907080
5200,0.8,921792
5300,0.8,935177
5400,0.8,948655
5500,0.8,963698
5600,0.8,978600
5700,0.8,994098
5800,0.8,1008550
5900,0.8,1021553
6000,0.8,1035748
6100,0.8,1049422
6200,0.8,1063530
6300,0.8,1076957
6400,0.8,1089256
6500,0.8,1104995
6600,0.8,1117846
6700,0.8,1134592
6800,0.8,1149554
6900,0.8,1162352
7000,0.9,1174765
7100,0.8,1188491
7200,0.8,1203707
7300,0.8,1220013
7400,0.8,1233829
7500,0.8,1248364
7600,0.8,1263130
7700,0.8,1278588
7800,0.8,1294541
7900,0.8,1308031
8000,0.8,1322672
8100,0.7,1340776
8200,0.8,1354886
8300,0.8,1370122
8400,0.8,1386619
8500,0.7,1402916
8600,0.8,1419176
8700,0.8,1435052
8800,0.8,1452579
8900,0.7,1469830
9000,0.7,1486144
9100,0.8,1504409
9200,0.8,1520062
9300,0.8,1535253
9400,0.8,1549461
9500,0.8,1564469
9600,0.8,1577362
9700,0.8,1593410
9800,0.8,1608490
9900,0.8,1622544
10000,0.8,1638639
10100,0.8,1653844
10200,0.7,1670662
10300,0.8,1687180
10400,0.7,1704409
10500,0.8,1718119
10600,0.8,1731419
10700,0.8,1745389
10800,0.8,1762529
10900,0.8,1778272
11000,0.8,1794654
11100,0.8,1808487
11200,0.8,1822156
11300,0.8,1835319
11400,0.7,1851998
11500,0.8,1866589
11600,0.8,1883467
11700,0.8,1898903
11800,0.8,1915516
11900,0.8,1932466
12000,0.8,1944467
12100,0.8,1958158
12200,0.7,1976204
12300,0.8,1993062
