episodes,mean 100 episode reward,steps
100,0.7,30012
200,0.6,61520
300,0.7,90521
400,0.7,117330
500,0.7,141680
600,0.7,164892
700,0.7,190894
800,0.7,215910
900,0.8,240793
1000,0.8,263503
1100,0.7,287167
1200,0.7,310855
1300,0.8,332805
1400,0.7,353213
1500,0.7,374970
1600,0.8,395487
1700,0.8,414421
1800,0.7,434204
1900,0.8,453102
2000,0.7,472349
2100,0.8,492275
2200,0.8,511115
2300,0.8,531429
2400,0.8,551033
2500,0.7,570148
2600,0.8,589383
2700,0.8,607900
2800,0.7,627489
2900,0.8,646733
3000,0.7,665566
3100,0.7,687103
3200,0.8,706539
3300,0.8,723555
3400,0.8,741032
3500,0.8,758094
3600,0.8,774250
3700,0.7,791340
3800,0.7,810290
3900,0.8,827971
4000,0.8,845576
4100,0.8,863849
4200,0.8,880092
4300,0.8,896735
4400,0.8,913310
4500,0.8,929042
4600,0.8,946034
4700,0.8,964656
4800,0.8,981368
4900,0.8,997860
5000,0.8,1013626
5100,0.8,1030747
5200,0.7,1047083
5300,0.8,1064393
5400,0.8,1083500
5500,0.8,1101108
5600,0.8,1117152
5700,0.8,1132850
5800,0.8,1153240
5900,0.8,1173658
6000,0.8,1191786
6100,0.8,1208984
6200,0.8,1224145
6300,0.7,1239470
6400,0.8,1254958
6500,0.8,1270254
6600,0.7,1288496
6700,0.8,1305117
6800,0.8,1320789
6900,0.8,1337812
7000,0.8,1354046
7100,0.8,1372051
7200,0.8,1385715
7300,0.8,1403195
7400,0.8,1417240
7500,0.8,1433664
7600,0.7,1452031
7700,0.7,1469974
7800,0.8,1487845
7900,0.8,1505756
8000,0.8,1523613
8100,0.7,1540228
8200,0.8,1555229
8300,0.8,1571345
8400,0.8,1589172
8500,0.7,1609826
8600,0.8,1626992
8700,0.8,1644691
8800,0.7,1663189
8900,0.8,1679339
9000,0.7,1698181
9100,0.7,1716330
9200,0.7,1734464
9300,0.8,1751465
9400,0.7,1768703
9500,0.8,1787458
9600,0.8,1804173
9700,0.7,1820444
9800,0.8,1838970
9900,0.7,1856422
10000,0.8,1873586
10100,0.7,1891964
10200,0.7,1909511
10300,0.8,1925460
10400,0.8,1943441
10500,0.7,1963374
10600,0.8,1980087
10700,0.8,1996702
