episodes,mean 100 episode reward,steps
100,0.0,5372
200,0.0,9823
300,0.0,14509
400,0.0,18910
500,0.1,23533
600,0.1,28292
700,0.0,31575
800,0.0,35198
900,0.0,39180
1000,0.0,43113
1100,0.1,47148
1200,0.0,50339
1300,0.1,53336
1400,0.1,56442
1500,0.1,59523
1600,0.1,62644
1700,0.1,65487
1800,0.1,68345
1900,0.2,70840
2000,0.1,73256
2100,0.2,76155
2200,0.1,78819
2300,0.1,81487
2400,0.2,84061
2500,0.2,86854
2600,0.3,89804
2700,0.2,92175
2800,0.2,94799
2900,0.2,96995
3000,0.2,98960
3100,0.3,101592
3200,0.3,104226
3300,0.2,106535
3400,0.2,108622
3500,0.4,111229
3600,0.3,113464
3700,0.3,115753
3800,0.4,118033
3900,0.3,120451
4000,0.3,122808
4100,0.3,124965
4200,0.3,127194
4300,0.3,129224
4400,0.3,131247
4500,0.3,133284
4600,0.3,135203
4700,0.4,137424
4800,0.3,139409
4900,0.4,141480
5000,0.4,143575
5100,0.5,145907
5200,0.5,148175
5300,0.5,150223
5400,0.5,152330
5500,0.4,154284
5600,0.5,156364
5700,0.4,158343
5800,0.5,160389
5900,0.4,162277
6000,0.4,164248
6100,0.5,166223
6200,0.4,168104
6300,0.5,170120
6400,0.4,171940
6500,0.4,173827
6600,0.3,175665
6700,0.5,177613
6800,0.4,179557
6900,0.4,181330
7000,0.2,182907
7100,0.4,184668
7200,0.3,186276
7300,0.2,187840
7400,0.1,189179
7500,0.3,190814
7600,0.1,192255
7700,0.1,193643
7800,0.1,195058
7900,0.1,196368
8000,0.1,197759
8100,0.1,199127
8200,0.2,200555
8300,0.1,201896
8400,0.1,203200
8500,0.1,204591
8600,0.2,206046
8700,0.1,207395
8800,0.2,208930
8900,0.2,210351
9000,0.2,211769
9100,0.2,213222
9200,0.1,214615
9300,0.2,216063
9400,0.1,217430
9500,0.2,218837
9600,0.2,220291
9700,0.2,221768
9800,0.3,223351
9900,0.1,224724
10000,0.1,226062
10100,0.1,227428
10200,0.2,228900
10300,0.2,230307
10400,0.1,231689
10500,0.1,233076
10600,0.2,234486
10700,0.1,235830
10800,0.1,237234
10900,0.2,238709
11000,0.2,240173
11100,0.1,241495
11200,0.4,243145
11300,0.3,244677
11400,0.3,246308
11500,0.2,247763
11600,0.3,249350
11700,0.2,250815
11800,0.2,252298
11900,0.2,253725
12000,0.2,255169
12100,0.3,256736
12200,0.4,258345
12300,0.3,259907
12400,0.3,261460
12500,0.3,263015
12600,0.2,264488
12700,0.3,265993
12800,0.4,267651
12900,0.3,269205
13000,0.3,270733
13100,0.4,272362
13200,0.3,273915
13300,0.2,275407
13400,0.2,276876
13500,0.4,278499
13600,0.3,280044
13700,0.3,281612
13800,0.3,283213
13900,0.3,284754
14000,0.4,286454
14100,0.4,288117
14200,0.3,289682
14300,0.5,291430
14400,0.3,293103
14500,0.2,294641
14600,0.2,296119
14700,0.2,297593
14800,0.3,299126
14900,0.3,300685
15000,0.3,302206
15100,0.4,303848
15200,0.5,305646
15300,0.4,307265
15400,0.3,308878
15500,0.3,310474
15600,0.4,312150
15700,0.3,313733
15800,0.3,315303
15900,0.2,316820
16000,0.4,318439
