episodes,mean 100 episode reward,steps
100,-593.4,98999
200,-596.4,198999
300,-587.8,298999
400,-596.7,398999
500,-597.1,498999
600,-595.9,598999
700,-596.7,698999
800,-596.8,798999
900,-597.7,898999
1000,-586.2,998999
1100,-596.0,1098999
1200,-596.4,1198999
1300,-597.4,1298999
1400,-595.3,1398999
1500,-587.7,1498999
1600,-586.6,1598999
1700,-597.6,1698999
1800,-596.0,1798999
1900,-596.7,1898999
2000,-596.4,1998999
2100,-596.2,2098999
2200,-587.0,2198999
2300,-598.6,2298999
2400,-576.4,2398999
2500,-597.5,2498999
2600,-597.3,2598999
2700,-596.8,2698999
2800,-597.0,2798999
2900,-596.8,2898999
3000,-597.7,2998999
