episodes,steps,total reward
10,10000,1.0
20,20000,1.0
31,30000,2.0
41,40000,0.0
51,50000,0.0
61,60000,0.0
72,70000,2.0
82,80000,1.0
93,90000,1.0
103,100000,0.0
113,110000,1.0
124,120000,2.0
134,130000,0.0
144,140000,0.0
156,150000,3.0
166,160000,1.0
176,170000,0.0
187,180000,2.0
197,190000,0.0
207,200000,0.0
218,210000,2.0
228,220000,2.0
239,230000,1.0
249,240000,2.0
259,250000,0.0
269,260000,0.0
280,270000,1.0
290,280000,1.0
301,290000,4.0
311,300000,2.0
326,310000,8.0
343,320000,10.0
356,330000,8.0
376,340000,14.0
400,350000,18.0
418,360000,13.0
435,370000,9.0
466,380000,27.0
495,390000,25.0
535,400000,36.0
578,410000,42.0
649,420000,69.0
715,430000,64.0
806,440000,91.0
912,450000,105.0
1014,460000,100.0
1146,470000,132.0
1269,480000,122.0
1350,490000,79.0
1470,500000,119.0
1562,510000,92.0
1665,520000,101.0
1773,530000,108.0
1894,540000,120.0
2021,550000,127.0
2175,560000,154.0
2324,570000,149.0
2486,580000,162.0
2615,590000,128.0
2768,600000,154.0
2925,610000,156.0
3076,620000,151.0
3217,630000,141.0
3376,640000,159.0
3506,650000,128.0
3668,660000,162.0
3819,670000,151.0
3960,680000,141.0
4123,690000,163.0
4269,700000,146.0
4422,710000,153.0
4589,720000,167.0
4744,730000,155.0
4895,740000,151.0
5054,750000,159.0
5213,760000,159.0
5365,770000,152.0
5529,780000,164.0
5689,790000,160.0
5854,800000,165.0
6008,810000,154.0
6170,820000,162.0
6338,830000,168.0
6488,840000,150.0
6649,850000,161.0
6816,860000,167.0
6981,870000,165.0
7136,880000,155.0
7303,890000,167.0
7468,900000,165.0
7630,910000,162.0
7797,920000,167.0
7961,930000,164.0
8117,940000,156.0
8264,950000,147.0
8404,960000,139.0
8559,970000,155.0
8726,980000,167.0
8895,990000,169.0
9058,1000000,163.0
9227,1010000,169.0
9385,1020000,158.0
9546,1030000,161.0
9703,1040000,157.0
9871,1050000,168.0
10027,1060000,156.0
10191,1070000,165.0
10339,1080000,146.0
10506,1090000,167.0
10663,1100000,157.0
10822,1110000,159.0
10989,1120000,167.0
11157,1130000,168.0
11326,1140000,169.0
11492,1150000,166.0
11659,1160000,167.0
11825,1170000,166.0
11986,1180000,161.0
12152,1190000,166.0
12317,1200000,165.0
12484,1210000,168.0
12649,1220000,164.0
12818,1230000,169.0
12987,1240000,169.0
13141,1250000,154.0
13310,1260000,169.0
13478,1270000,168.0
13646,1280000,168.0
13813,1290000,167.0
13975,1300000,162.0
14117,1310000,141.0
14281,1320000,164.0
14449,1330000,168.0
14607,1340000,158.0
14776,1350000,169.0
14943,1360000,167.0
15100,1370000,157.0
15267,1380000,167.0
15425,1390000,158.0
15592,1400000,167.0
15757,1410000,165.0
15924,1420000,167.0
16090,1430000,166.0
16258,1440000,168.0
16418,1450000,160.0
16588,1460000,170.0
16746,1470000,158.0
16905,1480000,159.0
17071,1490000,166.0
17237,1500000,166.0
17403,1510000,166.0
17554,1520000,151.0
17722,1530000,168.0
17884,1540000,162.0
18052,1550000,168.0
18218,1560000,166.0
18388,1570000,170.0
18549,1580000,161.0
18717,1590000,168.0
18881,1600000,164.0
19048,1610000,167.0
19215,1620000,167.0
19385,1630000,170.0
19553,1640000,168.0
19718,1650000,165.0
19884,1660000,166.0
20048,1670000,164.0
20217,1680000,169.0
20383,1690000,166.0
20550,1700000,167.0
20718,1710000,168.0
20886,1720000,168.0
21055,1730000,169.0
21216,1740000,161.0
21380,1750000,164.0
21542,1760000,162.0
21705,1770000,163.0
21870,1780000,165.0
22028,1790000,158.0
22194,1800000,166.0
22361,1810000,167.0
22527,1820000,166.0
22679,1830000,152.0
22838,1840000,159.0
23006,1850000,168.0
23169,1860000,163.0
23331,1870000,162.0
23498,1880000,167.0
23642,1890000,144.0
23806,1900000,164.0
23971,1910000,165.0
24138,1920000,167.0
24299,1930000,161.0
24468,1940000,169.0
24636,1950000,168.0
24804,1960000,168.0
24968,1970000,164.0
25131,1980000,163.0
25299,1990000,168.0
25449,2000000,150.0
