episodes,steps,total reward
10,10000,1.0
20,20000,1.0
31,30000,1.0
41,40000,0.0
51,50000,0.0
61,60000,0.0
71,70000,0.0
81,80000,0.0
91,90000,2.0
101,100000,0.0
111,110000,1.0
121,120000,0.0
132,130000,2.0
142,140000,1.0
154,150000,2.0
165,160000,2.0
175,170000,1.0
188,180000,5.0
198,190000,2.0
209,200000,2.0
222,210000,4.0
234,220000,4.0
245,230000,3.0
256,240000,3.0
269,250000,5.0
284,260000,9.0
295,270000,2.0
309,280000,7.0
320,290000,3.0
333,300000,5.0
348,310000,7.0
361,320000,4.0
377,330000,8.0
393,340000,9.0
407,350000,6.0
425,360000,12.0
441,370000,8.0
459,380000,10.0
477,390000,9.0
496,400000,12.0
514,410000,9.0
535,420000,16.0
555,430000,14.0
574,440000,12.0
589,450000,7.0
613,460000,18.0
635,470000,17.0
656,480000,15.0
682,490000,19.0
708,500000,23.0
734,510000,18.0
759,520000,20.0
788,530000,23.0
809,540000,16.0
838,550000,24.0
864,560000,20.0
888,570000,19.0
919,580000,24.0
949,590000,25.0
979,600000,26.0
1007,610000,22.0
1036,620000,24.0
1069,630000,29.0
1104,640000,29.0
1136,650000,27.0
1168,660000,27.0
1209,670000,35.0
1258,680000,45.0
1308,690000,45.0
1352,700000,37.0
1408,710000,52.0
1459,720000,49.0
1514,730000,50.0
1568,740000,49.0
1619,750000,47.0
1679,760000,56.0
1737,770000,53.0
1789,780000,48.0
1849,790000,55.0
1919,800000,66.0
1984,810000,60.0
2054,820000,66.0
2129,830000,71.0
2208,840000,76.0
2272,850000,60.0
2349,860000,73.0
2419,870000,67.0
2497,880000,75.0
2579,890000,79.0
2656,900000,73.0
2729,910000,70.0
2812,920000,80.0
2909,930000,96.0
3029,940000,119.0
3109,950000,76.0
3211,960000,99.0
3309,970000,96.0
3409,980000,100.0
3509,990000,97.0
3629,1000000,120.0
3726,1010000,95.0
3829,1020000,101.0
3929,1030000,100.0
4058,1040000,129.0
4179,1050000,121.0
4309,1060000,130.0
4439,1070000,130.0
4571,1080000,131.0
4696,1090000,125.0
4839,1100000,143.0
4990,1110000,151.0
5129,1120000,139.0
5287,1130000,158.0
5434,1140000,147.0
5579,1150000,145.0
5709,1160000,129.0
5854,1170000,145.0
6008,1180000,154.0
6178,1190000,170.0
6336,1200000,158.0
6499,1210000,163.0
6658,1220000,159.0
6814,1230000,156.0
6964,1240000,149.0
7127,1250000,163.0
7287,1260000,160.0
7454,1270000,167.0
7629,1280000,175.0
7799,1290000,170.0
7978,1300000,179.0
8153,1310000,175.0
8333,1320000,180.0
8513,1330000,180.0
8693,1340000,180.0
8876,1350000,183.0
9055,1360000,179.0
9237,1370000,182.0
9419,1380000,182.0
9600,1390000,181.0
9784,1400000,184.0
9966,1410000,182.0
10147,1420000,181.0
10330,1430000,183.0
10511,1440000,181.0
10694,1450000,183.0
10876,1460000,182.0
11058,1470000,182.0
11241,1480000,183.0
11424,1490000,183.0
11606,1500000,182.0
11789,1510000,183.0
11968,1520000,179.0
12149,1530000,181.0
12331,1540000,182.0
12514,1550000,183.0
12696,1560000,182.0
12878,1570000,182.0
13059,1580000,181.0
13242,1590000,183.0
13424,1600000,182.0
13607,1610000,183.0
13789,1620000,182.0
13972,1630000,183.0
14154,1640000,182.0
14338,1650000,184.0
14520,1660000,182.0
14699,1670000,179.0
14883,1680000,184.0
15065,1690000,182.0
15249,1700000,184.0
15430,1710000,181.0
15614,1720000,184.0
15796,1730000,182.0
15978,1740000,182.0
16159,1750000,181.0
16344,1760000,185.0
16527,1770000,183.0
16709,1780000,182.0
16891,1790000,183.0
17074,1800000,182.0
17256,1810000,182.0
17437,1820000,181.0
17618,1830000,181.0
17799,1840000,181.0
17982,1850000,183.0
18163,1860000,181.0
18346,1870000,183.0
18527,1880000,181.0
18709,1890000,182.0
18889,1900000,180.0
19071,1910000,182.0
19253,1920000,182.0
19435,1930000,182.0
19616,1940000,181.0
19797,1950000,182.0
19979,1960000,181.0
20162,1970000,183.0
20344,1980000,182.0
20525,1990000,181.0
20708,2000000,183.0
