episodes,mean 100 episode reward,steps
100,-530.5,98999
200,105.7,198999
300,2615.8,298999
400,3983.3,398999
500,4727.3,498999
600,4802.0,598999
700,5000.7,698999
800,5139.7,798999
900,5200.2,898999
1000,5157.2,998999
1100,5349.0,1098999
1200,5278.7,1198999
1300,5168.3,1298999
1400,5204.3,1398999
1500,5135.3,1498999
1600,5119.8,1598999
1700,5469.3,1698999
1800,5749.7,1798999
1900,5714.3,1898999
2000,5943.1,1998999
2100,5578.2,2098999
2200,5617.1,2198999
2300,5289.9,2298999
2400,5041.1,2398999
2500,5062.7,2498999
2600,5267.9,2598999
2700,5434.9,2698999
2800,5807.6,2798999
2900,5291.0,2898999
3000,5200.7,2998999
