episodes,steps,total reward
85,10000,16.0
363,20000,205.0
789,30000,344.0
1219,40000,340.0
1652,50000,340.0
2077,60000,347.0
2515,70000,338.0
2940,80000,343.0
3381,90000,345.0
3804,100000,344.0
