% time spent exploring,episodes,mean 100 episode reward,steps
98,100,0.0,3375
96,200,0.0,6961
94,300,0.0,10309
93,400,0.0,13848
91,500,0.0,17027
89,600,0.0,20468
88,700,0.0,23555
86,800,0.0,27125
84,900,0.0,30986
82,1000,0.0,34745
80,1100,0.0,38569
78,1200,0.0,42518
76,1300,0.0,46961
74,1400,0.0,50775
72,1500,0.0,54894
70,1600,0.0,58829
68,1700,0.0,62865
66,1800,0.0,66826
64,1900,0.1,71284
62,2000,0.0,76259
59,2100,0.1,81006
57,2200,0.1,85200
55,2300,0.0,89575
53,2400,0.0,93898
51,2500,0.1,98742
48,2600,0.1,103595
46,2700,0.0,108106
43,2800,0.2,114219
40,2900,0.0,119361
38,3000,0.1,124429
35,3100,0.1,129531
33,3200,0.1,133879
31,3300,0.2,137965
29,3400,0.2,142819
27,3500,0.1,146817
24,3600,0.2,151672
22,3700,0.2,156222
20,3800,0.4,160743
18,3900,0.3,165267
15,4000,0.4,170186
13,4100,0.4,175633
10,4200,0.5,180856
8,4300,0.2,185280
5,4400,0.2,190074
3,4500,0.3,194810
1,4600,0.5,199257
1,4700,0.2,203284
1,4800,0.4,207280
1,4900,0.6,212146
1,5000,0.3,216067
1,5100,0.6,220726
1,5200,0.6,225426
1,5300,0.6,230210
1,5400,0.5,235295
1,5500,0.6,239957
1,5600,0.7,245127
1,5700,0.6,249915
1,5800,0.6,254839
1,5900,0.5,258556
1,6000,0.5,263513
1,6100,0.6,267986
1,6200,0.6,273051
1,6300,0.6,277650
1,6400,0.6,282351
1,6500,0.8,286814
1,6600,0.6,291311
1,6700,0.4,295540
1,6800,0.8,300111
1,6900,0.6,304444
1,7000,0.8,308770
1,7100,0.8,313070
1,7200,0.8,317695
1,7300,0.7,322340
1,7400,0.3,326090
1,7500,0.6,330352
1,7600,0.7,334828
1,7700,0.8,339356
1,7800,0.8,343944
1,7900,0.9,348383
1,8000,0.8,352712
1,8100,0.8,357171
1,8200,0.8,361687
1,8300,0.8,366156
1,8400,0.9,370522
1,8500,0.9,375175
1,8600,0.8,379595
1,8700,0.9,384269
1,8800,0.8,388352
1,8900,0.8,392463
1,9000,0.6,397481
1,9100,1.0,401924
1,9200,0.9,406417
1,9300,0.8,410679
1,9400,0.8,415079
1,9500,0.9,419802
1,9600,0.9,424267
1,9700,0.9,428942
1,9800,0.9,433403
1,9900,0.7,438399
1,10000,0.9,442603
1,10100,0.8,446708
1,10200,0.9,451356
1,10300,0.9,455707
1,10400,0.8,460657
1,10500,0.9,465631
1,10600,0.8,470457
1,10700,0.8,474795
1,10800,0.9,479320
1,10900,0.8,483501
1,11000,1.0,487890
1,11100,1.0,492335
1,11200,0.9,496539
1,11300,1.0,500733
1,11400,0.9,505024
1,11500,0.7,509270
1,11600,0.8,513978
1,11700,0.9,518469
1,11800,0.9,522877
1,11900,0.9,527240
1,12000,0.8,531562
1,12100,0.9,535882
1,12200,0.9,540160
1,12300,0.9,544622
1,12400,1.0,548927
1,12500,0.6,552987
1,12600,0.8,557216
1,12700,0.9,561452
1,12800,0.8,565097
1,12900,0.9,569301
1,13000,0.8,573265
1,13100,1.0,577584
1,13200,1.0,581668
1,13300,0.9,585594
1,13400,0.6,589782
1,13500,0.9,593854
1,13600,1.0,597700
1,13700,1.0,601613
1,13800,0.9,605772
1,13900,1.0,609985
1,14000,0.8,614073
1,14100,0.7,618195
1,14200,0.9,622185
1,14300,0.7,625879
1,14400,0.9,629485
1,14500,1.0,633438
1,14600,1.0,637128
1,14700,0.9,640926
1,14800,0.9,644684
1,14900,1.0,648649
1,15000,0.9,652851
1,15100,1.0,656639
1,15200,1.0,660483
1,15300,1.0,664363
1,15400,1.0,668326
1,15500,1.0,672151
1,15600,1.0,676044
1,15700,0.9,679736
1,15800,0.9,683331
1,15900,0.8,686582
1,16000,1.0,690387
1,16100,1.0,694208
1,16200,1.0,698146
1,16300,1.0,701887
1,16400,0.9,705840
1,16500,1.0,709722
1,16600,1.0,713494
1,16700,1.0,717317
1,16800,1.0,721006
1,16900,1.0,724758
1,17000,1.0,728576
1,17100,1.0,732412
1,17200,0.9,736158
1,17300,1.0,739879
1,17400,1.0,743579
1,17500,0.9,747412
1,17600,1.0,751135
1,17700,1.0,754844
1,17800,1.0,758616
1,17900,1.0,762223
1,18000,1.0,765950
1,18100,1.0,769731
1,18200,1.0,773523
1,18300,1.0,777186
1,18400,1.0,780787
1,18500,0.9,784888
1,18600,1.0,788566
1,18700,1.0,792358
1,18800,0.9,796381
1,18900,1.0,800044
1,19000,1.0,803717
1,19100,1.0,807372
1,19200,1.0,811073
1,19300,1.0,814813
1,19400,1.0,818487
1,19500,1.0,822226
1,19600,1.0,825900
1,19700,1.0,829643
1,19800,1.0,833302
1,19900,1.0,837100
1,20000,1.0,840820
1,20100,1.0,844482
1,20200,1.0,848107
1,20300,1.0,851778
1,20400,0.9,855430
1,20500,0.9,859113
1,20600,1.0,862783
1,20700,1.0,866496
1,20800,1.0,870177
1,20900,1.0,874020
1,21000,1.0,877611
1,21100,1.0,881251
1,21200,1.0,884875
1,21300,1.0,888386
1,21400,1.0,891991
1,21500,1.0,895694
1,21600,1.0,899380
1,21700,1.0,903010
1,21800,1.0,906604
1,21900,1.0,910264
1,22000,1.0,914022
1,22100,1.0,917722
1,22200,1.0,921474
1,22300,0.9,925609
1,22400,1.0,929232
1,22500,1.0,932865
1,22600,1.0,936491
1,22700,1.0,940168
1,22800,1.0,943907
1,22900,1.0,947530
1,23000,1.0,951178
1,23100,1.0,954778
1,23200,1.0,958542
1,23300,1.0,962177
1,23400,1.0,965883
1,23500,0.9,969722
1,23600,1.0,973445
1,23700,1.0,977124
1,23800,1.0,980717
1,23900,1.0,984367
1,24000,1.0,988008
1,24100,1.0,991790
1,24200,1.0,995412
1,24300,1.0,999041
1,24400,1.0,1002638
1,24500,1.0,1006337
1,24600,1.0,1009910
1,24700,1.0,1013536
1,24800,0.7,1017262
1,24900,0.8,1020761
1,25000,1.0,1024213
1,25100,1.0,1027797
1,25200,1.0,1031343
1,25300,1.0,1034973
1,25400,1.0,1038486
1,25500,1.0,1041894
1,25600,1.0,1045343
1,25700,1.0,1048885
1,25800,1.0,1052378
1,25900,1.0,1055849
1,26000,1.0,1059264
1,26100,1.0,1062780
1,26200,1.0,1066305
1,26300,1.0,1069824
1,26400,1.0,1073308
1,26500,1.0,1076768
1,26600,1.0,1080182
1,26700,1.0,1083662
1,26800,1.0,1087054
1,26900,1.0,1090486
1,27000,1.0,1093930
1,27100,1.0,1097365
1,27200,1.0,1100797
1,27300,1.0,1104234
1,27400,1.0,1107638
1,27500,1.0,1111121
1,27600,1.0,1114488
1,27700,0.9,1117961
1,27800,1.0,1121388
1,27900,1.0,1124897
1,28000,0.8,1128222
1,28100,1.0,1131671
1,28200,1.0,1135263
1,28300,1.0,1138687
1,28400,1.0,1142116
1,28500,1.0,1145562
1,28600,1.0,1149005
1,28700,1.0,1152441
1,28800,1.0,1156028
1,28900,1.0,1159432
1,29000,1.0,1162830
1,29100,1.0,1166284
1,29200,1.0,1169738
1,29300,1.0,1173194
1,29400,1.0,1176718
1,29500,1.0,1180212
1,29600,1.0,1183540
1,29700,1.0,1186840
1,29800,1.0,1190211
1,29900,1.0,1193655
1,30000,1.0,1197061
1,30100,1.0,1200400
1,30200,1.0,1203835
1,30300,1.0,1207173
1,30400,1.0,1210529
1,30500,1.0,1214199
1,30600,1.0,1217833
1,30700,1.0,1221361
1,30800,1.0,1224724
1,30900,1.0,1228170
1,31000,1.0,1231556
1,31100,1.0,1234937
1,31200,1.0,1238312
1,31300,1.0,1241752
1,31400,1.0,1245193
1,31500,1.0,1248752
1,31600,1.0,1252130
1,31700,1.0,1255525
1,31800,1.0,1258909
1,31900,1.0,1262372
1,32000,1.0,1265770
1,32100,1.0,1269145
1,32200,1.0,1272638
1,32300,1.0,1276178
1,32400,1.0,1279693
1,32500,1.0,1283122
1,32600,1.0,1286383
1,32700,1.0,1289828
1,32800,1.0,1293230
1,32900,1.0,1296591
1,33000,1.0,1299945
1,33100,1.0,1303331
1,33200,1.0,1306945
1,33300,1.0,1310497
1,33400,1.0,1313843
1,33500,1.0,1317535
1,33600,1.0,1320884
1,33700,1.0,1324233
1,33800,1.0,1327514
1,33900,1.0,1330895
1,34000,1.0,1334426
1,34100,1.0,1337835
1,34200,1.0,1341257
1,34300,1.0,1344657
1,34400,1.0,1348032
1,34500,1.0,1351481
1,34600,1.0,1354843
1,34700,1.0,1358225
1,34800,1.0,1361605
1,34900,1.0,1365100
1,35000,1.0,1368522
1,35100,1.0,1371993
1,35200,1.0,1375403
1,35300,1.0,1378773
1,35400,1.0,1382184
1,35500,1.0,1385579
1,35600,1.0,1388987
1,35700,1.0,1392409
1,35800,1.0,1395780
1,35900,1.0,1399152
1,36000,1.0,1402508
1,36100,1.0,1405910
1,36200,1.0,1409321
1,36300,1.0,1412729
1,36400,1.0,1416077
1,36500,1.0,1419453
1,36600,1.0,1422818
1,36700,1.0,1426179
1,36800,1.0,1429599
1,36900,1.0,1433013
1,37000,1.0,1436416
1,37100,1.0,1439777
1,37200,1.0,1443154
1,37300,1.0,1446637
1,37400,1.0,1450031
1,37500,1.0,1453522
1,37600,1.0,1456975
1,37700,1.0,1460381
1,37800,1.0,1463819
1,37900,1.0,1467181
1,38000,1.0,1470554
1,38100,1.0,1473919
1,38200,1.0,1477273
1,38300,1.0,1480628
1,38400,1.0,1483970
1,38500,1.0,1487350
1,38600,1.0,1490755
1,38700,1.0,1494099
1,38800,1.0,1497467
1,38900,1.0,1500839
1,39000,1.0,1504314
1,39100,1.0,1507699
1,39200,1.0,1511080
1,39300,1.0,1514522
1,39400,1.0,1517899
1,39500,1.0,1521419
1,39600,1.0,1524897
1,39700,1.0,1528329
1,39800,1.0,1531697
1,39900,1.0,1535114
1,40000,1.0,1538498
1,40100,1.0,1541884
1,40200,1.0,1545301
1,40300,1.0,1548695
1,40400,1.0,1552104
1,40500,1.0,1555426
1,40600,1.0,1558842
