# {"t_start": 1614835782.855034, "env_id": "Office-single-v0"} 
r,l,t
0.0,2,0.002167
0.0,40,0.01298
0.0,52,0.023071
0.0,50,0.031699
0.0,37,0.038043
0.0,14,0.040503
0.0,27,0.045218
0.0,11,0.047128
0.0,49,0.055429
0.0,9,0.057041
0.0,163,0.084662
0.0,15,0.08736
0.0,53,0.096302
0.0,7,0.097542
0.0,50,0.106281
0.0,119,0.126452
0.0,64,0.137675
0.0,78,0.151308
0.0,139,0.178272
0.0,55,0.187481
0.0,80,0.200776
0.0,128,0.222689
0.0,37,0.228991
0.0,54,0.237829
0.0,24,0.241968
0.0,130,0.264187
0.0,19,0.267486
0.0,103,0.285125
0.0,104,0.302886
0.0,88,0.318009
0.0,229,0.35604
0.0,128,0.377701
0.0,24,0.381802
0.0,161,0.408677
0.0,10,0.410446
1.0,294,0.458683
0.0,70,0.470577
0.0,9,0.472118
0.0,76,0.484912
0.0,52,0.493722
0.0,333,0.548888
0.0,193,0.580472
0.0,35,0.586602
0.0,373,0.64934
0.0,18,0.652446
1.0,740,0.775113
0.0,307,0.827135
0.0,112,0.846284
0.0,32,0.851575
0.0,151,0.876673
0.0,187,0.908236
0.0,38,0.914762
0.0,21,0.918284
0.0,29,0.923208
0.0,273,0.967535
1.0,528,1.053629
0.0,157,1.079142
0.0,5,1.080024
1.0,258,1.122247
0.0,437,1.19401
0.0,285,1.240606
0.0,56,1.250072
0.0,82,1.263718
0.0,43,1.270871
0.0,42,1.277886
0.0,188,1.308656
0.0,176,1.337741
0.0,178,1.367119
1.0,41,1.37389
1.0,165,1.40109
0.0,65,1.411659
0.0,40,1.418097
1.0,108,1.435746
1.0,90,1.450327
0.0,84,1.464252
0.0,68,1.475249
1.0,201,1.508299
0.0,94,1.523786
1.0,137,1.545975
1.0,298,1.59471
1.0,67,1.60558
0.0,67,1.616275
0.0,103,1.633235
1.0,212,1.667576
1.0,65,1.678408
0.0,38,1.684665
1.0,168,1.712115
0.0,118,1.731135
1.0,87,1.7455
0.0,49,1.753619
0.0,40,1.760238
1.0,109,1.778416
1.0,53,1.786993
0.0,38,1.793319
0.0,141,1.816131
0.0,18,1.819258
0.0,45,1.832812
0.0,74,1.846511
1.0,471,1.921287
0.0,37,1.927334
0.0,6,1.928362
1.0,110,1.94642
0.0,46,1.953982
0.0,6,1.955018
0.0,44,1.96222
0.0,50,1.9703
0.0,88,1.984849
0.0,24,1.988651
0.0,108,2.00622
1.0,143,2.029607
0.0,14,2.031937
1.0,60,2.041845
0.0,58,2.051417
0.0,5,2.052277
0.0,26,2.056482
0.0,40,2.062922
0.0,140,2.084954
1.0,174,2.112508
0.0,108,2.129426
0.0,4,2.13014
1.0,106,2.146577
1.0,82,2.159299
0.0,26,2.163358
1.0,170,2.191792
1.0,125,2.211207
1.0,113,2.2286
1.0,117,2.246941
0.0,27,2.251224
0.0,7,2.252337
1.0,77,2.264914
0.0,13,2.267088
1.0,126,2.287722
1.0,57,2.29702
1.0,47,2.304698
1.0,73,2.316692
0.0,85,2.330757
0.0,2,2.331136
0.0,20,2.33446
1.0,55,2.343519
0.0,10,2.34519
1.0,56,2.354432
0.0,30,2.359401
0.0,6,2.360434
0.0,24,2.364428
1.0,84,2.378175
1.0,87,2.3925
1.0,80,2.40558
0.0,30,2.410532
1.0,54,2.418924
1.0,45,2.426299
1.0,137,2.448804
1.0,68,2.459944
1.0,53,2.468648
1.0,121,2.488501
1.0,78,2.501285
1.0,42,2.50813
0.0,7,2.509327
0.0,38,2.515622
0.0,9,2.517152
1.0,67,2.528151
0.0,29,2.532976
1.0,34,2.538554
1.0,117,2.557258
1.0,67,2.56799
1.0,32,2.573243
1.0,55,2.582306
1.0,44,2.589554
1.0,46,2.597183
1.0,94,2.612748
0.0,36,2.618664
1.0,90,2.633453
0.0,36,2.639386
1.0,69,2.650738
1.0,39,2.657076
0.0,26,2.661389
0.0,74,2.673435
1.0,43,2.68039
0.0,9,2.681909
1.0,63,2.692119
0.0,2,2.692482
0.0,67,2.703334
1.0,45,2.710607
0.0,26,2.714864
1.0,31,2.719991
1.0,30,2.724813
0.0,36,2.730706
0.0,36,2.73668
1.0,38,2.74287
1.0,72,2.754465
1.0,35,2.759952
0.0,38,2.766164
1.0,52,2.774487
0.0,30,2.779344
1.0,40,2.785643
1.0,41,2.792326
1.0,79,2.804203
0.0,50,2.812097
1.0,33,2.817548
0.0,37,2.823705
0.0,28,2.828266
1.0,32,2.83353
1.0,46,2.841102
1.0,37,2.847234
1.0,30,2.852077
1.0,35,2.857871
1.0,34,2.863503
1.0,41,2.870128
1.0,48,2.877964
0.0,24,2.881984
0.0,4,2.882668
1.0,30,2.887555
1.0,33,2.892742
1.0,30,2.897627
0.0,6,2.898599
1.0,30,2.903384
0.0,12,2.90536
1.0,39,2.911532
0.0,17,2.914346
1.0,34,2.919897
1.0,32,2.924853
1.0,35,2.930384
0.0,29,2.934988
0.0,23,2.938674
1.0,35,2.944148
1.0,34,2.949522
1.0,34,2.95481
1.0,35,2.960338
1.0,30,2.965001
1.0,37,2.970807
1.0,34,2.976231
1.0,38,2.982311
1.0,36,2.987966
0.0,29,2.992597
0.0,14,2.995045
