% time spent exploring,episodes,mean 100 episode reward,steps
86,100,0.7,27216
72,200,0.7,55514
62,300,0.8,75960
53,400,0.8,93224
46,500,0.8,108138
39,600,0.8,122771
32,700,0.8,137338
26,800,0.8,148554
20,900,0.8,160405
15,1000,0.9,170614
11,1100,0.8,179483
6,1200,0.9,189567
1,1300,0.9,198605
1,1400,0.9,206786
1,1500,0.9,214716
1,1600,0.9,221583
1,1700,0.9,228757
1,1800,0.9,235934
1,1900,0.9,244097
1,2000,0.9,251057
1,2100,0.9,258225
1,2200,0.9,264778
1,2300,0.9,271273
1,2400,0.9,277333
1,2500,0.9,284687
1,2600,0.9,291579
1,2700,0.9,298475
1,2800,0.9,304122
1,2900,0.9,310941
1,3000,0.9,317151
1,3100,0.9,323620
1,3200,0.9,329798
1,3300,0.9,336546
1,3400,0.9,342262
1,3500,0.9,348856
1,3600,0.9,354372
1,3700,0.9,359342
1,3800,0.9,365312
1,3900,0.9,370411
1,4000,0.9,375918
1,4100,0.9,381054
1,4200,0.9,387158
1,4300,0.9,392786
1,4400,0.9,398295
1,4500,0.9,404148
1,4600,0.9,409186
1,4700,0.9,414941
1,4800,0.9,420619
1,4900,0.9,427551
1,5000,0.9,433782
1,5100,0.9,440935
1,5200,0.9,447960
1,5300,0.9,454643
1,5400,0.9,459661
1,5500,0.9,464862
1,5600,0.9,470025
1,5700,0.9,475515
1,5800,0.9,481768
1,5900,0.9,488213
1,6000,0.9,493299
1,6100,0.9,499098
1,6200,0.9,505589
1,6300,0.9,511361
1,6400,0.9,518042
1,6500,0.9,523736
1,6600,0.9,529000
1,6700,0.9,537384
1,6800,0.9,542976
1,6900,0.9,549833
1,7000,0.9,555683
1,7100,0.9,561074
1,7200,0.9,566569
1,7300,0.9,572080
1,7400,0.9,577340
1,7500,0.9,582969
1,7600,0.9,588206
1,7700,0.9,594694
1,7800,0.9,600941
1,7900,0.9,606966
1,8000,0.9,612473
1,8100,0.9,617801
1,8200,0.9,622570
1,8300,0.9,627857
1,8400,0.9,633316
1,8500,0.9,638551
1,8600,0.9,644176
1,8700,0.9,649554
1,8800,0.9,654637
