episodes,mean 100 episode reward,steps
100,0.7,30429
200,0.8,52639
300,0.8,68105
400,0.8,81301
500,0.8,92746
600,0.8,102342
700,0.8,111213
800,0.8,120148
900,0.8,128503
1000,0.8,136898
1100,0.8,145228
1200,0.8,153609
1300,0.8,161498
1400,0.9,169065
1500,0.9,176990
1600,0.8,184111
1700,0.8,191449
1800,0.8,198770
1900,0.9,206381
2000,0.8,213515
2100,0.8,220618
2200,0.8,227649
2300,0.8,234559
2400,0.9,241845
2500,0.9,248928
2600,0.8,255538
2700,0.8,263020
2800,0.9,270017
2900,0.8,276952
3000,0.8,283285
3100,0.8,290050
3200,0.8,296481
3300,0.8,303132
3400,0.8,310018
3500,0.9,316946
3600,0.9,323696
3700,0.9,330484
3800,0.9,337448
3900,0.9,344335
4000,0.9,351307
4100,0.9,358337
4200,0.9,364835
4300,0.9,371138
4400,0.9,377954
4500,0.9,384889
4600,0.9,391583
4700,0.9,398092
4800,0.9,404849
4900,0.9,411553
5000,0.9,418830
5100,0.9,425559
5200,0.9,432403
5300,0.9,438989
5400,0.9,445769
5500,0.9,452556
5600,0.9,459288
5700,0.9,466495
5800,1.0,473740
5900,0.9,480814
6000,0.9,488024
6100,1.0,494710
6200,1.0,501585
6300,0.9,508413
6400,0.9,514864
6500,0.9,521494
6600,0.9,528148
6700,0.9,534919
6800,0.9,542045
6900,0.9,548809
7000,0.9,555621
7100,0.9,562574
7200,0.9,569466
7300,0.9,576316
7400,0.9,583191
7500,0.9,590131
7600,0.9,597210
7700,0.9,604180
7800,0.9,611464
7900,0.9,618477
8000,1.0,625444
8100,1.0,632553
8200,1.0,639349
8300,1.0,646057
8400,1.0,652806
8500,1.0,659654
8600,1.0,666129
8700,0.9,673124
8800,1.0,680037
8900,1.0,687240
9000,0.9,694132
9100,0.9,700889
9200,0.9,707631
9300,0.9,714455
9400,0.9,720839
9500,0.9,727753
9600,1.0,734747
9700,1.0,741561
9800,1.0,748386
9900,0.9,755009
10000,0.9,761570
10100,0.9,768493
10200,0.9,774832
10300,0.9,781209
10400,0.9,787755
10500,0.9,794541
10600,0.9,801138
10700,0.9,807718
10800,0.9,814041
10900,0.9,820616
11000,0.9,827490
11100,0.9,834004
11200,0.9,840668
11300,0.9,847401
11400,0.9,853742
11500,1.0,860775
11600,0.9,867808
11700,0.9,875061
11800,1.0,881665
11900,0.9,888447
12000,1.0,895828
12100,0.9,902329
12200,0.9,908955
12300,0.9,915537
12400,0.9,922599
12500,0.9,929022
12600,1.0,936120
12700,1.0,943274
12800,1.0,950133
12900,1.0,957218
13000,1.0,963812
13100,0.9,970755
13200,1.0,977085
13300,1.0,984097
13400,0.9,990819
13500,1.0,997582
13600,1.0,1004422
13700,0.9,1011672
13800,1.0,1018701
13900,0.9,1025172
14000,0.9,1031519
14100,0.9,1038293
14200,0.9,1045193
14300,1.0,1051909
14400,0.9,1058465
14500,1.0,1064926
14600,0.9,1071522
14700,1.0,1078349
14800,1.0,1085023
14900,0.9,1091321
15000,0.9,1098247
15100,0.9,1105497
15200,0.9,1112192
15300,0.9,1119093
15400,0.9,1125737
15500,0.9,1132119
15600,0.9,1139928
15700,0.9,1146864
15800,0.9,1153645
15900,0.9,1160730
16000,0.9,1167765
16100,0.9,1174672
16200,0.9,1181686
16300,0.9,1188885
16400,0.9,1195292
16500,0.9,1201816
16600,0.9,1208350
16700,1.0,1214970
16800,0.9,1221983
16900,0.9,1228258
17000,0.9,1234687
17100,0.9,1241627
17200,0.9,1247970
17300,0.9,1254766
17400,0.9,1261136
17500,0.9,1267477
17600,0.9,1274033
17700,0.9,1280254
17800,1.0,1286998
17900,0.9,1293730
18000,0.9,1300156
18100,0.9,1307259
18200,0.9,1315099
18300,0.9,1321848
18400,0.9,1328300
18500,0.9,1335218
18600,0.9,1342188
18700,0.9,1349060
18800,0.9,1355460
18900,1.0,1362468
19000,1.0,1369640
19100,0.9,1376190
19200,0.9,1382787
19300,0.9,1389620
19400,0.9,1396267
19500,0.8,1402777
19600,0.9,1409210
19700,0.9,1415952
19800,1.0,1422666
19900,1.0,1429178
20000,1.0,1435779
20100,0.9,1442355
20200,0.9,1449197
20300,0.9,1456174
20400,0.9,1462434
20500,0.9,1469349
20600,0.9,1476056
20700,0.9,1482731
20800,0.8,1488959
20900,0.9,1495314
21000,0.9,1501971
21100,0.9,1508704
21200,0.9,1515068
21300,0.9,1521714
21400,0.9,1528416
21500,1.0,1534942
21600,0.9,1541445
21700,0.9,1548525
21800,0.9,1555441
21900,0.9,1562086
22000,0.9,1568678
22100,0.9,1575120
22200,0.9,1581643
22300,0.9,1587838
22400,0.9,1594422
22500,1.0,1601158
22600,0.9,1607816
22700,0.9,1614314
22800,0.9,1620682
22900,1.0,1628216
23000,0.9,1634535
23100,0.9,1641113
23200,0.9,1647902
23300,0.9,1654541
23400,0.9,1661174
23500,0.9,1667874
23600,1.0,1674410
23700,0.9,1681198
23800,1.0,1688056
23900,1.0,1694899
24000,1.0,1701925
24100,1.0,1708743
24200,0.9,1715457
24300,0.9,1722059
24400,1.0,1728519
24500,0.9,1735521
24600,0.9,1742286
24700,0.9,1748725
24800,0.9,1755209
24900,0.9,1761393
25000,0.9,1768459
25100,0.9,1774980
25200,0.9,1781461
25300,0.9,1788758
25400,0.9,1795384
25500,1.0,1802471
25600,1.0,1808997
25700,0.9,1815797
25800,1.0,1822635
25900,1.0,1828885
26000,0.9,1835890
26100,0.9,1842252
26200,0.9,1848626
26300,0.9,1855059
26400,0.9,1862214
26500,0.9,1868591
26600,0.9,1874815
26700,0.9,1881003
26800,0.9,1887748
26900,0.9,1894996
27000,0.9,1901423
27100,0.9,1908088
27200,1.0,1914489
27300,0.9,1920645
27400,1.0,1927044
27500,0.9,1933798
27600,1.0,1940977
27700,0.9,1947347
27800,0.9,1954263
27900,0.9,1960893
28000,0.9,1967527
28100,0.9,1974071
28200,0.9,1980564
28300,0.9,1987025
28400,0.9,1993818
